X,frankfurt_urban_n_vehicles.MA[0].tcpApp[0]/endToEndDelay:vector
32.107454388358,1.17837
34.675917362835,2.46846
100.513901539627,65.738
101.26452449696,0.650623
102.006080588965,0.641556
102.748776537143,0.642696
103.491131960526,0.642355
104.233289376837,0.642157
104.975689569824,0.6424
105.715151901603,0.639462
106.456837210691,0.641685
107.198945757018,0.642109
107.942333670104,0.643388
108.688749420048,0.646416
109.445705145908,0.656956
110.194433355217,0.648728
110.949956291397,0.655523
111.705641452942,0.655685
112.461553552244,0.655912
113.222226010426,0.660672
113.972092372805,0.649866
114.722288287792,0.650196
115.472408442117,0.65012
116.226593274949,0.654185
116.979097123364,0.652504
117.731911297478,0.652814
118.4774931273,0.645582
119.225945955548,0.648453
119.975125198925,0.649179
120.728036301264,0.652911
121.477016109094,0.64898
122.228553050342,0.651537
122.97889593017,0.650343
123.724394529801,0.645499
124.468389652044,0.643995
125.214080513467,0.645691
125.967322177603,0.653242
126.715602588495,0.64828
127.459277003992,0.643674
128.204819644347,0.645543
128.951093626659,0.646274
129.700122745096,0.649029
130.446991332827,0.646869
131.197575460536,0.650584
131.946956336072,0.649381
132.698855680048,0.651899
133.449277643591,0.650422
134.195730905213,0.646453
134.946061329278,0.65033
135.695800509411,0.649739
136.442800068668,0.647
137.197220419418,0.65442
137.944095281791,0.646875
138.692249090818,0.648154
139.436379174195,0.64413
140.179594976818,0.643216
140.930095938574,0.650501
141.680202764345,0.650107
142.433586008995,0.653383
143.184971897341,0.651386
143.932528139658,0.647556
144.684009927357,0.651482
145.441521437255,0.657512
146.199120239696,0.657599
146.960871672181,0.661751
147.722042812036,0.661171
148.477810573512,0.655768
149.246489577814,0.668679
150.047312866943,0.700823
150.824780246212,0.677467
151.601739558917,0.676959
152.398561403422,0.696822
153.237220383618,0.738659
154.293463247973,0.956243
155.093864552246,0.700401
155.959223428227,0.765359
157.495995419885,1.43677
158.432860562366,0.836865
159.435587452213,0.902727
160.760402429693,1.22481
163.044953262268,2.18455
164.146765569757,1.00181
164.994692926333,0.747927
165.862321623654,0.767629
167.252196002599,1.28987
168.292073427908,0.939877
169.69271646566,1.30064
171.226372446827,1.43366
172.522664139583,1.19629
173.778232091986,1.15557
174.648701706836,0.77047
175.780184418781,1.03148
176.88864895393,1.00846
178.402922172501,1.41427
184.239490799833,5.73657
185.181877625697,0.842387
185.924625334743,0.642748
186.666378034822,0.641753
187.409433619964,0.643056
188.149958606181,0.640525
188.892389961423,0.642431
189.634113718328,0.641724
190.374156943083,0.640043
191.119068230998,0.644911
191.862511843862,0.643444
192.601695841431,0.639184
193.342852431925,0.641157
194.089103520899,0.646251
194.828387674625,0.639284
195.573167721477,0.64478
196.313942552057,0.640775
197.053661999885,0.639719
197.795788317771,0.642126
198.535606835577,0.639819
199.276705691806,0.641099
200.016774386959,0.640069
200.772286419875,0.655512
201.530084094946,0.657798
202.274720733503,0.644637
203.01809961181,0.643379
203.758081979198,0.639982
204.502764853157,0.644683
205.24615053229,0.643386
205.994694454736,0.648544
206.733404409053,0.63871
207.476531102341,0.643127
208.216317740782,0.639787
208.9625216646,0.646204
209.707201125677,0.644679
210.451822285984,0.644621
211.195308736381,0.643486
211.936700176345,0.641391
212.684913643384,0.648213
213.427027360398,0.642114
214.172471091471,0.645444
214.916019988526,0.643549
215.658281441357,0.642261
216.401761251872,0.64348
217.142405775029,0.640645
217.882680446649,0.640275
218.627069238617,0.644389
219.369026674739,0.641957
220.122121190635,0.653095
220.86482521577,0.642704
221.623585538117,0.65876
222.380607464154,0.657022
223.139768653162,0.659161
223.899460753346,0.659692
224.657642151791,0.658181
225.417209815255,0.659568
226.175027168834,0.657817
226.938951345673,0.663924
227.697832818779,0.658881
228.456280439624,0.658448
229.216000982341,0.659721
229.97059902935,0.654598
230.72822650456,0.657627
231.496469805262,0.668243
232.26567369372,0.669204
233.029192895673,0.663519
233.791983534298,0.662791
234.554271121189,0.662288
235.328701124822,0.67443
236.101387385924,0.672686
236.870817264181,0.66943
237.62853476852,0.657718
238.405198303661,0.676664
239.183636829879,0.678439
239.965353547385,0.681717
240.7509647133,0.685611
241.614395804593,0.763431
316.312494920902,74.5981
317.396851010794,0.984356
318.150210879959,0.65336
318.924718926571,0.674508
319.683058845001,0.65834
320.451837976076,0.668779
321.238409049719,0.686571
322.040218616091,0.70181
322.840070456243,0.699852
323.688296235972,0.748226
324.590681899979,0.802386
326.067617529247,1.37694
338.484330537922,12.3167
339.461784199135,0.877454
340.244455575618,0.682671
341.086016665724,0.741561
341.897364564895,0.711348
342.692444894888,0.69508
343.487142999119,0.694698
344.253843946855,0.666701
345.004719302516,0.650875
345.780945644976,0.676226
346.542403174718,0.661458
347.287622554884,0.645219
348.053943250073,0.666321
348.818261675845,0.664318
349.575004110076,0.656742
350.334760685601,0.659757
351.076466901802,0.641706
351.833487735777,0.657021
352.594058229952,0.66057
353.350536242735,0.656478
354.112109034311,0.661573
354.889421399875,0.677312
355.64860089463,0.659179
356.434876530562,0.686276
357.219104271539,0.684228
358.013287040494,0.694183
358.787503958001,0.674217
359.573238885455,0.685735
360.365702596792,0.692464
361.155685429041,0.689983
361.968213096157,0.712528
362.784981398418,0.716768
363.63578558619,0.750804
364.49205266963,0.756267
365.358385068495,0.766332
366.331753935432,0.873369
367.386635099984,0.954881
370.489669418795,3.00303
