X,frankfurt_urban_n_vehicles.MA[1].idLayer/sequenceUpdateCa:vector
79.569862317045,1
80.069862317045,2
80.569862317045,3
81.069862317045,4
81.569862317045,5
82.069862317045,6
82.569862317045,7
83.069862317045,8
83.569862317045,9
84.069862317045,10
84.569862317045,11
85.069862317045,12
85.569862317045,13
86.069862317045,14
86.569862317045,15
87.069862317045,16
87.569862317045,17
88.069862317045,18
88.569862317045,19
89.069862317045,20
89.569862317045,21
90.069862317045,22
90.569862317045,23
91.069862317045,24
91.569862317045,25
92.069862317045,26
92.249305279487,27
204.79660035809,28
298.295656873275,29
332.400048528922,30
332.900048528922,31
333.400048528922,32
333.900048528922,33
334.400048528922,34
401.61919843856,35
