X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.79073617766,1032,1024
30.897280938518,1032,1024
30.906015285675,1032,1024
30.934786075603,1032,1024
30.936864410311,1032,1024
30.949946414432,1032,1024
31.065287301865,1032,1024
31.070078261331,1032,1024
31.103423853131,1032,1024
31.113067768773,1032,1024
31.148493815992,1032,1024
31.155259180948,1032,1024
31.224219512031,1032,1024
31.273943129962,1032,1024
31.313140726809,1032,1024
31.318500280457,1032,1024
31.319282557281,1032,1024
31.319893834105,1032,1024
31.323097110929,1032,1024
31.347630879165,1032,1024
31.372810263284,1032,1024
31.387795647402,1032,1024
31.404470017732,1032,1024
31.414483069881,1032,1024
31.500634534752,1032,1024
31.506257033804,1032,1024
31.50946028333,1032,1024
31.559487778574,1032,1024
31.608585997818,1032,1024
31.671391014627,1032,1024
31.736566286637,1032,1024
31.745340509947,1032,1024
31.755298733257,1032,1024
31.759314179876,1032,1024
31.813041617223,1032,1024
31.817552617223,1032,1024
31.819882827829,1032,1024
31.900482559466,1032,1024
31.921203550303,1032,1024
32.156911100196,1032,1024
32.161142622453,1032,1024
32.175712970624,1032,1024
32.17946114471,1032,1024
32.181774318796,1032,1024
32.206485121847,1032,1024
32.207636284287,1032,1024
32.264685233556,1032,1024
32.286709293053,1032,1024
32.287247903267,1032,1024
32.295949370632,1032,1024
32.304700991335,1032,1024
32.307445142153,1032,1024
32.309339292971,1032,1024
32.319396814942,1032,1024
32.320043439476,1032,1024
32.323645140089,1032,1024
32.33600359841,1032,1024
32.341506572092,1032,1024
32.356660140089,1032,1024
32.364014900386,1032,1024
32.367428140086,1032,1024
32.367675202022,1032,1024
32.36912435284,1032,1024
32.376644330471,1032,1024
32.389724907104,1032,1024
32.393423559372,1032,1024
32.40826799155,1032,1024
32.418832273947,1032,1024
32.435516584724,1032,1024
32.44402466725,1032,1024
32.449523869555,1032,1024
32.454005170137,1032,1024
32.46509997246,1032,1024
32.467436809297,1032,1024
32.481970388779,1032,1024
32.482554527553,1032,1024
32.513437613905,1032,1024
32.514706740907,1032,1024
32.515004654188,1032,1024
32.553373592236,1032,1024
32.558886657042,1032,1024
32.563056121908,1032,1024
32.564287580544,1032,1024
32.577930756914,1032,1024
32.580126010918,1032,1024
32.580862876271,1032,1024
32.58274913792,1032,1024
32.589082058372,1032,1024
32.591888710958,1032,1024
32.592481363544,1032,1024
32.597433337371,1032,1024
32.602788007149,1032,1024
32.610463790405,1032,1024
32.616729239829,1032,1024
32.619728859671,1032,1024
32.620971604785,1032,1024
32.629174372104,1032,1024
32.645736340126,1032,1024
32.666140454171,1032,1024
32.684456681201,1032,1024
32.685832347369,1032,1024
32.710780730482,1032,1024
32.711355409932,1032,1024
32.736264707625,1032,1024
32.742125623759,1032,1024
32.743834310953,1032,1024
32.745676227087,1032,1024
32.780631632075,1032,1024
32.784179227659,1032,1024
32.788763059926,1032,1024
32.789490739376,1032,1024
32.795036929509,1032,1024
32.801806783166,1032,1024
32.804806732738,1032,1024
32.811162676754,1032,1024
32.816639398372,1032,1024
32.826077398373,1032,1024
32.840836657564,1032,1024
32.865904284997,1032,1024
32.869453229013,1032,1024
32.879819565512,1032,1024
32.908222066674,1032,1024
32.92441977928,1032,1024
32.968451578625,1032,1024
32.969737283749,1032,1024
32.971031988873,1032,1024
32.995412815386,1032,1024
32.99618552051,1032,1024
33.018522117807,1032,1024
33.068615826524,1032,1024
33.071113544038,1032,1024
33.071679261552,1032,1024
33.08193270215,1032,1024
33.089053261722,1032,1024
33.131325847314,1032,1024
33.133804117709,1032,1024
33.136801437083,1032,1024
33.139599166689,1032,1024
33.144790387259,1032,1024
33.146238116865,1032,1024
33.149529141355,1032,1024
33.159128142198,1032,1024
33.165742807453,1032,1024
33.171891902015,1032,1024
33.200279758061,1032,1024
33.207168556877,1032,1024
33.236045879459,1032,1024
33.245922671116,1032,1024
33.247116721372,1032,1024
33.266920391235,1032,1024
33.274640498907,1032,1024
33.282867908273,1032,1024
33.284980958529,1032,1024
33.296042612269,1032,1024
33.297992662525,1032,1024
33.319461215958,1032,1024
33.353993366707,1032,1024
33.357276442145,1032,1024
