X,frankfurt_urban_n_vehicles.MA[5].tcp/rcvd seq
415.386381960073,1.03835e+08
415.476688270756,1.03835e+08
415.566147618811,1.03835e+08
415.568409234195,1.03835e+08
415.655519254971,1.03835e+08
415.656412635175,1.03835e+08
415.658388775787,1.03835e+08
415.658868155991,1.03835e+08
415.744728883271,1.03835e+08
415.746140723683,1.03835e+08
415.748126560943,1.03835e+08
415.749236462187,1.03835e+08
415.752404706623,1.03835e+08
415.752902079027,1.03835e+08
415.754445448279,1.03835e+08
415.755934817531,1.03835e+08
415.834345844392,1.03835e+08
415.83601220911,1.03835e+08
415.935269212303,1.03836e+08
415.936455569417,1.03836e+08
415.937349473011,1.03836e+08
415.937756830125,1.03836e+08
415.939796579431,1.03836e+08
415.940771483025,1.03836e+08
415.942351840139,1.03836e+08
415.943263743733,1.03836e+08
415.944292647327,1.03836e+08
415.944736004441,1.03836e+08
415.945143361555,1.03836e+08
415.947195753747,1.03836e+08
415.947765110861,1.03836e+08
415.949317503053,1.03836e+08
416.028107599521,1.03836e+08
416.030576010822,1.03836e+08
416.03105836048,1.03836e+08
416.129976745218,1.03836e+08
416.131532087522,1.03836e+08
416.13256999413,1.03836e+08
416.134107845982,1.03836e+08
416.13512775259,1.03836e+08
416.135625094894,1.03836e+08
416.13715051105,1.03836e+08
416.137557853354,1.03836e+08
416.138631759962,1.03836e+08
416.139066102266,1.03836e+08
416.13968044457,1.03836e+08
416.140285786874,1.03836e+08
416.140702129178,1.03836e+08
416.142511793194,1.03836e+08
416.221189448807,1.03836e+08
416.222301304887,1.03836e+08
416.222846640861,1.03836e+08
416.322914325094,1.03836e+08
416.323952236096,1.03836e+08
416.325468097624,1.03836e+08
416.326320427462,1.03836e+08
416.327250338464,1.03836e+08
416.327639668302,1.03836e+08
416.32818199814,1.03836e+08
416.328697327978,1.03836e+08
416.329338657816,1.03836e+08
416.329862987654,1.03836e+08
416.330414317492,1.03836e+08
416.33101964733,1.03836e+08
416.331543977168,1.03836e+08
416.332113307006,1.03836e+08
416.413325490642,1.03836e+08
416.414631662116,1.03836e+08
416.416104985932,1.03836e+08
416.515848608225,1.03836e+08
416.516354926149,1.03836e+08
416.516807244073,1.03836e+08
416.518263879921,1.03836e+08
416.518788197845,1.03836e+08
416.519312515769,1.03836e+08
416.519935833693,1.03836e+08
416.520559151617,1.03836e+08
416.521002469541,1.03836e+08
416.521589787465,1.03836e+08
416.522249105389,1.03836e+08
416.525025485211,1.03836e+08
416.525477803135,1.03836e+08
416.527348121059,1.03836e+08
416.60601681112,1.03836e+08
416.606605048948,1.03836e+08
416.607069361126,1.03836e+08
416.705984152858,1.03836e+08
416.707754459436,1.03836e+08
416.708215766014,1.03836e+08
416.709221072592,1.03836e+08
416.70983537917,1.03836e+08
416.710278685748,1.03836e+08
416.710883992326,1.03836e+08
416.711408298904,1.03836e+08
416.712040605482,1.03836e+08
416.713252876326,1.03836e+08
416.713867182904,1.03836e+08
416.71626645503,1.03836e+08
416.71728713843,1.03836e+08
416.717865445008,1.03836e+08
416.795400711432,1.03836e+08
416.797427240944,1.03836e+08
416.798044547522,1.03836e+08
416.896959330986,1.03836e+08
416.897996632096,1.03836e+08
416.899019933206,1.03836e+08
416.899535234316,1.03836e+08
416.900158532775,1.03836e+08
416.901254828583,1.03836e+08
416.901653124391,1.03836e+08
416.902150420199,1.03836e+08
416.902746716007,1.03836e+08
416.903226011815,1.03836e+08
416.903615307623,1.03836e+08
416.904175603431,1.03836e+08
416.904591899239,1.03836e+08
416.907564771002,1.03836e+08
416.986185966441,1.03836e+08
416.987158272151,1.03836e+08
416.987577567959,1.03836e+08
417.087315343534,1.03836e+08
417.088424634168,1.03836e+08
417.089394924802,1.03836e+08
417.089856215436,1.03836e+08
417.09025450607,1.03836e+08
417.091285809639,1.03836e+08
417.091827100273,1.03836e+08
417.092485390907,1.03836e+08
417.093099681541,1.03836e+08
417.093677972175,1.03836e+08
417.094334262809,1.03836e+08
417.094966553443,1.03836e+08
417.095599110995,1.03836e+08
417.096205518507,1.03836e+08
417.176704883646,1.03836e+08
417.179486664639,1.03836e+08
417.179950950237,1.03836e+08
417.278865715754,1.03836e+08
417.279407996482,1.03836e+08
417.280909557938,1.03836e+08
417.281370838666,1.03836e+08
417.281796119394,1.03836e+08
417.282266400122,1.03836e+08
417.28279968085,1.03836e+08
417.283323961578,1.03836e+08
417.283965242306,1.03836e+08
417.284615523034,1.03836e+08
417.286263571734,1.03836e+08
417.286778852462,1.03836e+08
417.28751714293,1.03836e+08
417.288068423658,1.03836e+08
417.368698526849,1.03836e+08
417.369312802863,1.03836e+08
417.369975078877,1.03836e+08
417.468889834955,1.03836e+08
417.470143106389,1.03836e+08
417.470748377823,1.03836e+08
417.471798649257,1.03836e+08
417.472223920691,1.03836e+08
417.472784192125,1.03836e+08
417.473245463559,1.03836e+08
417.473823734993,1.03836e+08
417.474294006427,1.03836e+08
417.476101277861,1.03836e+08
417.476643549295,1.03836e+08
417.477104820729,1.03836e+08
417.477593092163,1.03836e+08
417.479364423137,1.03836e+08
417.558237140803,1.03836e+08
417.559900988649,1.03836e+08
417.560536255675,1.03836e+08
417.65945100292,1.03836e+08
417.660533265676,1.03836e+08
417.661583528432,1.03836e+08
417.662062791188,1.03836e+08
417.662542053944,1.03836e+08
417.6630483167,1.03836e+08
417.664218949128,1.03836e+08
417.664635211884,1.03836e+08
417.66711847464,1.03836e+08
417.667741737396,1.03836e+08
417.668338000152,1.03836e+08
417.668835262908,1.03836e+08
417.669314525664,1.03836e+08
417.66988378842,1.03836e+08
417.748786515618,1.03836e+08
417.749775867974,1.03836e+08
417.750321126622,1.03836e+08
417.849235865736,1.03837e+08
417.850309120608,1.03837e+08
417.85150337548,1.03837e+08
417.852063630352,1.03837e+08
417.852722885224,1.03837e+08
417.855155881889,1.03837e+08
417.855581136761,1.03837e+08
417.856150391633,1.03837e+08
417.856782646505,1.03837e+08
417.857441901377,1.03837e+08
417.857831156249,1.03837e+08
417.858229411121,1.03837e+08
417.858843665993,1.03837e+08
417.859281951073,1.03837e+08
417.939214197416,1.03837e+08
417.939792449622,1.03837e+08
417.940319701828,1.03837e+08
417.982009214527,1.03837e+08
418.039234435134,1.03837e+08
418.04071568734,1.03837e+08
418.042062939546,1.03837e+08
418.042506189244,1.03837e+08
418.043574438942,1.03837e+08
418.04413468864,1.03837e+08
418.04478894837,1.03837e+08
418.045273132068,1.03837e+08
418.045988452782,1.03837e+08
418.04662970248,1.03837e+08
418.047018952178,1.03837e+08
418.047669201876,1.03837e+08
418.048405461606,1.03837e+08
418.049036713812,1.03837e+08
418.128623935659,1.03837e+08
418.131660092423,1.03837e+08
418.132160339783,1.03837e+08
418.23108910512,1.03837e+08
418.232036350312,1.03837e+08
418.233736840696,1.03837e+08
418.234269810493,1.03837e+08
418.234938055685,1.03837e+08
418.235444300877,1.03837e+08
418.236001552573,1.03837e+08
418.236722799933,1.03837e+08
418.237391045125,1.03837e+08
418.238039294653,1.03837e+08
418.238509539845,1.03837e+08
418.239112789373,1.03837e+08
418.240542689377,1.03837e+08
418.241371507833,1.03837e+08
418.320370601311,1.03837e+08
418.321785181295,1.03837e+08
418.322249424493,1.03837e+08
418.421177823651,1.03837e+08
418.422386065023,1.03837e+08
418.422838306395,1.03837e+08
418.423897547767,1.03837e+08
418.424457789139,1.03837e+08
418.425063030511,1.03837e+08
418.425668271883,1.03837e+08
418.426174513255,1.03837e+08
418.426689754627,1.03837e+08
418.427177995999,1.03837e+08
418.427837237371,1.03837e+08
418.428451478743,1.03837e+08
418.428885720115,1.03837e+08
418.429535961487,1.03837e+08
418.510621316359,1.03837e+08
418.512107888703,1.03837e+08
418.512644128755,1.03837e+08
418.611558851396,1.03837e+08
418.612695091918,1.03837e+08
418.61367333244,1.03837e+08
418.614332572962,1.03837e+08
418.615604813484,1.03837e+08
418.616156054006,1.03837e+08
418.616581294528,1.03837e+08
418.61710553505,1.03837e+08
418.617737775572,1.03837e+08
418.618298016094,1.03837e+08
418.618768256616,1.03837e+08
418.619184497138,1.03837e+08
418.61971773766,1.03837e+08
418.620268978182,1.03837e+08
418.70269256696,1.03837e+08
418.703135808128,1.03837e+08
418.703663049296,1.03837e+08
418.802891773228,1.03837e+08
418.803858014396,1.03837e+08
418.804872256384,1.03837e+08
418.805261498372,1.03837e+08
418.806308527788,1.03837e+08
418.807202557204,1.03837e+08
418.807681799192,1.03837e+08
418.808755828608,1.03837e+08
418.810326715186,1.03837e+08
418.811611957174,1.03837e+08
418.812001199162,1.03837e+08
418.812958228578,1.03837e+08
418.813365470566,1.03837e+08
418.816696071468,1.03837e+08
418.892196460672,1.03837e+08
418.892994888664,1.03837e+08
418.893450130652,1.03837e+08
418.992753993442,1.03837e+08
418.99377323642,1.03837e+08
418.994814479398,1.03837e+08
418.995329722376,1.03837e+08
418.995952965354,1.03837e+08
418.998715613988,1.03837e+08
418.999221856966,1.03837e+08
419.000241894496,1.03837e+08
419.001234939083,1.03837e+08
419.00233598367,1.03837e+08
419.00370911171,1.03837e+08
419.004711156297,1.03837e+08
419.005686200884,1.03837e+08
419.006147445026,1.03837e+08
419.082098488998,1.03837e+08
419.083132821576,1.03837e+08
419.083597065718,1.03837e+08
419.182511792883,1.03837e+08
419.183513038363,1.03837e+08
419.184726283843,1.03837e+08
419.188513861346,1.03837e+08
419.188921106826,1.03837e+08
419.189472352306,1.03837e+08
419.190465404633,1.03837e+08
419.19157545696,1.03837e+08
419.19249170244,1.03837e+08
419.19312394792,1.03837e+08
419.1935311934,1.03837e+08
419.19407343888,1.03837e+08
419.194994491207,1.03837e+08
419.195392736687,1.03837e+08
419.271721291116,1.03837e+08
419.273914871676,1.03837e+08
419.27457711867,1.03837e+08
419.373997604043,1.03837e+08
419.375057601853,1.03837e+08
419.376077662107,1.03837e+08
419.376654909101,1.03837e+08
419.377684062325,1.03837e+08
419.378722029609,1.03837e+08
419.380691097886,1.03837e+08
419.381729166163,1.03837e+08
419.38275823444,1.03837e+08
419.383787302717,1.03837e+08
419.386705219006,1.03837e+08
419.388258211289,1.03837e+08
419.388764459967,1.03837e+08
419.389847528244,1.03837e+08
419.463297114248,1.03837e+08
419.464398365228,1.03837e+08
419.464799616208,1.03837e+08
419.564404183469,1.03837e+08
419.565387437957,1.03837e+08
419.566419692445,1.03837e+08
419.567374693006,1.03837e+08
419.568320956579,1.03837e+08
419.569927991366,1.03837e+08
419.571056076353,1.03837e+08
419.571472330841,1.03837e+08
419.572357415828,1.03837e+08
419.572764670316,1.03837e+08
419.573667755303,1.03837e+08
419.574129009791,1.03837e+08
419.575158094778,1.03837e+08
419.576124179765,1.03837e+08
419.653712691781,1.03837e+08
419.654729035869,1.03837e+08
419.655229294013,1.03837e+08
419.754148685441,1.03838e+08
419.755643093418,1.03838e+08
419.756792355398,1.03838e+08
419.757451617378,1.03838e+08
419.75820957498,1.03838e+08
419.759916532945,1.03838e+08
419.760350794925,1.03838e+08
419.760758056905,1.03838e+08
419.761757113531,1.03838e+08
419.762786215526,1.03838e+08
419.763869317521,1.03838e+08
419.765502419516,1.03838e+08
419.766540521511,1.03838e+08
419.766929783491,1.03838e+08
419.844353201412,1.03838e+08
419.844967467382,1.03838e+08
419.845638733352,1.03838e+08
419.944553483752,1.03838e+08
419.945671753874,1.03838e+08
419.946686023996,1.03838e+08
419.947192294118,1.03838e+08
419.952533733776,1.03838e+08
419.95361685315,1.03838e+08
419.954654972524,1.03838e+08
419.95616309134,1.03838e+08
419.958240209598,1.03838e+08
419.959847328414,1.03838e+08
419.960254598536,1.03838e+08
419.960859868658,1.03838e+08
419.96149213878,1.03838e+08
419.962097408902,1.03838e+08
420.03384782109,1.03838e+08
420.034941367739,1.03838e+08
