X,frankfurt_urban_n_vehicles.MA[3].idLayer/sequenceUpdateCa:vector
75.903760705673,1
76.403760705673,2
76.903760705673,3
77.403760705673,4
77.903760705673,5
78.403760705673,6
78.903760705673,7
79.403760705673,8
79.903760705673,9
80.403760705673,10
80.903760705673,11
81.403760705673,12
81.903760705673,13
82.403760705673,14
82.903760705673,15
83.403760705673,16
83.903760705673,17
84.403760705673,18
84.903760705673,19
186.989092420937,20
187.489092420937,21
187.989092420937,22
299.694580841502,23
300.194580841502,24
300.694580841502,25
301.194580841502,26
341.818710605909,27
342.318710605909,28
342.818710605909,29
343.318710605909,30
343.818710605909,31
344.318710605909,32
344.818710605909,33
345.318710605909,34
345.818710605909,35
346.318710605909,36
346.818710605909,37
347.318710605909,38
347.818710605909,39
348.318710605909,40
348.818710605909,41
408.015654017844,42
408.515654017844,43
409.015654017844,44
409.515654017844,45
410.015654017844,46
410.515654017844,47
411.015654017844,48
411.515654017844,49
412.015654017844,50
412.515654017844,51
413.015654017844,52
413.515654017844,53
414.015654017844,54
414.515654017844,55
415.015654017844,56
415.515654017844,57
416.015654017844,58
416.515654017844,59
417.015654017844,60
417.515654017844,61
418.015654017844,62
418.515654017844,63
419.015654017844,64
419.515654017844,65
420.015654017844,66
420.515654017844,67
421.015654017844,68
421.515654017844,69
422.015654017844,70
422.515654017844,71
423.015654017844,72
423.515654017844,73
424.015654017844,74
424.515654017844,75
425.015654017844,76
425.515654017844,77
426.015654017844,78
426.515654017844,79
427.015654017844,80
427.515654017844,81
428.015654017844,82
428.515654017844,83
429.015654017844,84
429.515654017844,85
430.015654017844,86
430.515654017844,87
431.015654017844,88
431.515654017844,89
432.015654017844,90
432.515654017844,91
433.015654017844,92
433.515654017844,93
434.015654017844,94
434.515654017844,95
435.015654017844,96
435.515654017844,97
436.015654017844,98
436.515654017844,99
437.015654017844,100
437.515654017844,101
438.015654017844,102
438.515654017844,103
439.015654017844,104
439.515654017844,105
440.015654017844,106
440.515654017844,107
