X,frankfurt_urban_n_vehicles.MA[4].tcp/rcvd seq
339.694384097146,8.49139e+07
339.767887987386,8.49139e+07
339.768601351876,8.49139e+07
339.838418033261,8.49145e+07
339.839954385997,8.4915e+07
339.908902055632,8.49155e+07
339.910779737612,8.49161e+07
339.915472760582,8.49166e+07
339.916412101572,8.49171e+07
339.988455401374,8.49177e+07
339.989060742364,8.49182e+07
339.991327424344,8.49187e+07
339.993650106324,8.49193e+07
339.995187447314,8.49198e+07
339.995675788304,8.49203e+07
339.996164129294,8.49209e+07
339.998339811274,8.49214e+07
340.058078096558,8.4922e+07
340.058656425832,8.49225e+07
340.059721755106,8.4923e+07
340.06067008438,8.49236e+07
340.061419413654,8.49241e+07
340.062866072202,8.49246e+07
340.064685060024,8.49252e+07
340.065750389298,8.49257e+07
340.066869718572,8.49262e+07
340.067872047846,8.49268e+07
340.072573049802,8.49273e+07
340.074073776688,8.49279e+07
340.075744435236,8.49284e+07
340.07629576451,8.49289e+07
340.128526072032,8.49295e+07
340.13095128749,8.493e+07
340.132057605072,8.49305e+07
340.133143922654,8.49311e+07
340.149664510564,8.49316e+07
340.150765828146,8.49321e+07
340.151281145728,8.49327e+07
340.154371098474,8.49332e+07
340.15931205122,8.49337e+07
340.160901686384,8.49343e+07
340.1649135221,8.49348e+07
340.167516543082,8.49354e+07
340.169750178246,8.49359e+07
340.170319495828,8.49364e+07
340.197725712386,8.4937e+07
340.203002192289,8.49375e+07
340.203652498105,8.4938e+07
340.206494133269,8.49386e+07
340.218819145035,8.49391e+07
340.220282780199,8.49396e+07
340.225792050527,8.49402e+07
340.226902356343,8.49407e+07
340.231140599427,8.49413e+07
340.233093854371,8.49418e+07
340.237947850379,8.49423e+07
340.239528462011,8.49429e+07
340.241470767827,8.49434e+07
340.244244022771,8.49439e+07
340.267209346857,8.49445e+07
340.274033043093,8.4945e+07
340.275450761857,8.49455e+07
340.278724373489,8.49461e+07
340.287820773623,8.49466e+07
340.289720408787,8.49471e+07
340.295868679115,8.49477e+07
340.302778590554,8.49482e+07
340.3043682463,8.49488e+07
340.306825907262,8.49493e+07
340.30897520106,8.49498e+07
340.310112494858,8.49504e+07
340.311015788656,8.49509e+07
340.31371201952,8.49514e+07
340.343035941906,8.4952e+07
340.345108597652,8.49525e+07
340.347549381824,8.4953e+07
340.348578675622,8.49536e+07
340.356849396202,8.49541e+07
340.360784031366,8.49547e+07
340.367398913326,8.49552e+07
340.389449931874,8.49557e+07
340.390985162738,8.49563e+07
340.393115886634,8.49568e+07
340.394598117498,8.49573e+07
340.396125348362,8.49579e+07
340.398309579226,8.49584e+07
340.398941873024,8.49589e+07
340.419062715258,8.49595e+07
340.420199997052,8.496e+07
340.424439140354,8.49605e+07
340.426289753922,8.49611e+07
340.426778035716,8.49616e+07
340.435376466785,8.49622e+07
340.447518598086,8.49627e+07
340.458388542442,8.49632e+07
340.461070203404,8.49638e+07
340.463539485198,8.49643e+07
340.465048766992,8.49648e+07
340.465771048786,8.49654e+07
340.470581978008,8.49659e+07
340.472021259802,8.49664e+07
340.488199319824,8.4967e+07
340.492015984106,8.49675e+07
340.503146065489,8.49681e+07
340.503661335341,8.49686e+07
340.504275605193,8.49691e+07
340.506036144897,8.49697e+07
340.517699196681,8.49702e+07
340.527552141037,8.49707e+07
340.530868801999,8.49713e+07
340.536562647381,8.49718e+07
340.537185917233,8.49723e+07
340.541987726789,8.49729e+07
340.542547996641,8.49734e+07
340.543541266493,8.49739e+07
340.557727918419,8.49745e+07
340.561640864495,8.4975e+07
340.576480465697,8.49756e+07
340.577590735549,8.49761e+07
340.578620005401,8.49766e+07
340.579892275253,8.49772e+07
340.616793406007,8.49777e+07
340.618313897096,8.49782e+07
340.620209868196,8.49788e+07
340.7893412235,8.49793e+07
340.790072469488,8.49793e+07
340.791209715476,8.49798e+07
340.793071961464,8.49804e+07
340.79622245344,8.49809e+07
340.797251699428,8.49814e+07
340.800150185479,8.4982e+07
340.800827419617,8.49825e+07
340.801847653755,8.4983e+07
340.803267122031,8.49836e+07
340.805574356169,8.49841e+07
340.806903590307,8.49846e+07
340.808013824445,8.49852e+07
340.808980058583,8.49857e+07
340.813130229273,8.49863e+07
340.869999884107,8.49868e+07
340.870957118245,8.49873e+07
340.871607352383,8.49879e+07
340.873213586521,8.49884e+07
340.874296820659,8.49889e+07
340.875644054797,8.49895e+07
340.876222288935,8.499e+07
340.876728523073,8.49905e+07
340.878873757211,8.49911e+07
340.879821991349,8.49916e+07
340.884644864453,8.49921e+07
340.885692098591,8.49927e+07
340.886739332729,8.49932e+07
340.892371347776,8.49938e+07
340.945278898293,8.49943e+07
340.947821308219,8.49948e+07
340.948913542357,8.49954e+07
340.950077764691,8.49959e+07
340.951115987025,8.49964e+07
340.952678431693,8.4997e+07
340.956071098695,8.49975e+07
340.956568321029,8.4998e+07
340.957624543363,8.49986e+07
340.959691988031,8.49991e+07
340.960877432699,8.49997e+07
340.962621655033,8.50002e+07
340.965767741567,8.50007e+07
340.970517981924,8.50013e+07
341.014490443153,8.50018e+07
341.020819728506,8.50023e+07
341.022927149598,8.50029e+07
341.024824360144,8.50034e+07
341.02535757069,8.50039e+07
341.028685224883,8.50045e+07
341.031026645975,8.5005e+07
341.032670067067,8.50055e+07
341.033789277613,8.50061e+07
341.03475572126,8.50066e+07
341.035748931806,8.50072e+07
341.037650352898,8.50077e+07
341.04286749119,8.50082e+07
341.044836406112,8.50088e+07
341.085866438434,8.50093e+07
341.091612315997,8.50098e+07
341.092217526543,8.50104e+07
341.094305104008,8.50109e+07
341.095274024349,8.50114e+07
341.099190469017,8.5012e+07
341.10069638395,8.50125e+07
341.102102594496,8.50131e+07
341.108008248689,8.50136e+07
341.109136447457,8.50141e+07
