X,frankfurt_urban_n_vehicles.MA[1].tcp/rcvd seq
108.29457326357,2.70651e+07
108.364874475875,2.70651e+07
108.365560508265,2.70651e+07
108.43575069408,2.70656e+07
108.436274713968,2.70662e+07
108.505278854874,2.70667e+07
108.505775862226,2.70672e+07
108.506290869578,2.70678e+07
108.509179884282,2.70683e+07
108.577146011568,2.70688e+07
108.57780501892,2.70694e+07
108.580236033624,2.70699e+07
108.581879048328,2.70704e+07
108.58276405568,2.7071e+07
108.583874063032,2.70715e+07
108.584506070384,2.7072e+07
108.585012077736,2.70726e+07
108.646764147269,2.70731e+07
108.647820142043,2.70737e+07
108.648732136817,2.70742e+07
108.649680131591,2.70747e+07
108.651198121139,2.70753e+07
108.654979110687,2.70758e+07
108.655972105461,2.70763e+07
108.659594095009,2.70769e+07
108.660181089783,2.70774e+07
108.661282084557,2.70779e+07
108.661797079331,2.70785e+07
108.666390058427,2.7079e+07
108.667410053201,2.70796e+07
108.669449042749,2.70801e+07
108.716734257769,2.70806e+07
108.718051239875,2.70812e+07
108.718981221981,2.70817e+07
108.721983186193,2.70822e+07
108.723102168299,2.70828e+07
108.724077150405,2.70833e+07
108.726975215961,2.70838e+07
108.729239205509,2.70844e+07
108.731858195057,2.70849e+07
108.732941177163,2.70854e+07
108.733501159269,2.7086e+07
108.736172174153,2.70865e+07
108.742045786112,2.70871e+07
108.742713768218,2.70876e+07
108.785855367161,2.70881e+07
108.786965349267,2.70887e+07
108.788735313479,2.70892e+07
108.790969295585,2.70897e+07
108.792115277691,2.70903e+07
108.793450259797,2.70908e+07
108.795997325353,2.70913e+07
108.798324314901,2.70919e+07
108.800952298073,2.70924e+07
108.803013262285,2.7093e+07
108.803681231639,2.70935e+07
108.805397170347,2.7094e+07
108.812804005702,2.70946e+07
108.813886975056,2.70951e+07
108.855862470177,2.70956e+07
108.856927439531,2.70962e+07
108.858842408885,2.70967e+07
108.860000398601,2.70972e+07
108.861254380707,2.70978e+07
108.863224362813,2.70983e+07
108.865059332167,2.70988e+07
108.867427417917,2.70994e+07
108.869848394713,2.70999e+07
108.873436328279,2.71005e+07
108.873942297633,2.7101e+07
108.875641266987,2.71015e+07
108.881790102342,2.71021e+07
108.88364904105,2.71026e+07
108.925783724104,2.71031e+07
108.926785680628,2.71037e+07
108.92792749911,2.71042e+07
108.929031488826,2.71047e+07
108.931153470932,2.71053e+07
108.933088453038,2.71058e+07
108.934270409562,2.71064e+07
108.936476508142,2.71069e+07
108.941035484938,2.71074e+07
108.944645357212,2.7108e+07
108.945710313736,2.71085e+07
108.94680227026,2.7109e+07
108.950803192567,2.71096e+07
108.952599131275,2.71101e+07
108.994787807914,2.71106e+07
108.995825764438,2.71112e+07
108.99702158292,2.71117e+07
108.999339572636,2.71122e+07
109.00060252273,2.71128e+07
109.002204197154,2.71133e+07
109.003319486942,2.71139e+07
109.00703737427,2.71144e+07
109.010102562318,2.71149e+07
109.013694434592,2.71155e+07
109.019559391116,2.7116e+07
109.02053433478,2.71165e+07
109.022276222108,2.71171e+07
109.022953165772,2.71176e+07
109.063683885294,2.71181e+07
109.064991841818,2.71187e+07
109.066164785482,2.71192e+07
109.068442650016,2.71198e+07
109.069782195506,2.71203e+07
109.071325268104,2.71208e+07
109.072498211768,2.71214e+07
109.07599644522,2.71219e+07
109.079160633268,2.71224e+07
109.082743505542,2.7123e+07
109.088527462066,2.71235e+07
109.089981349394,2.7124e+07
109.091867236722,2.71246e+07
109.092887180386,2.71251e+07
109.133546949798,2.71256e+07
109.13443188057,2.71262e+07
109.135559811342,2.71267e+07
109.13754571452,2.71273e+07
109.13894826001,2.71278e+07
109.140437319716,2.71283e+07
109.142290250488,2.71289e+07
109.145090509724,2.71294e+07
109.14824087217,2.71299e+07
109.316758718196,2.71304e+07
109.317489623122,2.71304e+07
109.318076528048,2.7131e+07
109.3195853379,2.71315e+07
109.320686242826,2.71321e+07
109.321192147752,2.71326e+07
109.322158052678,2.71331e+07
109.323222957604,2.71337e+07
109.32376486253,2.71342e+07
109.324279767456,2.71347e+07
109.325779577308,2.71353e+07
109.326357482234,2.71358e+07
109.32746738716,2.71363e+07
109.328135292086,2.71369e+07
109.328794197012,2.71374e+07
109.38709856026,2.7138e+07
109.388019465186,2.71385e+07
109.388678370112,2.7139e+07
109.393040179964,2.71396e+07
109.39410508489,2.71401e+07
109.395875989816,2.71406e+07
109.396453894742,2.71412e+07
109.398025704594,2.71417e+07
109.39855860952,2.71422e+07
109.401448413066,2.71428e+07
109.40204430538,2.71433e+07
109.402586197694,2.71438e+07
109.405389874636,2.71444e+07
109.40593176695,2.71449e+07
109.451449911574,2.71455e+07
109.458486586166,2.71455e+07
109.46026747848,2.7146e+07
109.460899370794,2.71465e+07
109.462210155422,2.71471e+07
109.463122047736,2.71476e+07
109.465457610846,2.71481e+07
109.46739050316,2.71487e+07
109.468518395474,2.71492e+07
109.471679180102,2.71497e+07
109.472780072416,2.71503e+07
109.47382696473,2.71508e+07
109.475972857044,2.71514e+07
109.476983749358,2.71519e+07
109.478734533986,2.71524e+07
109.528605871331,2.7153e+07
109.529822384231,2.71535e+07
109.530382264219,2.7154e+07
109.533871024195,2.71546e+07
109.534412904183,2.71551e+07
109.534963784171,2.71556e+07
109.536475516597,2.71562e+07
109.539468075045,2.71567e+07
109.540692193539,2.71572e+07
