X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
153.781377874975,1
154.781377874975,2
156.781377874975,3
160.781377874975,4
168.781377874975,5
184.781377874975,6
216.781377874975,7
248.781377874975,8
280.781377874975,9
292.752651660899,1
293.752651660899,2
295.752651660899,3
299.752651660899,4
307.752651660899,5
323.752651660899,6
341.158350049972,1
342.158350049972,2
344.158350049972,3
348.158350049972,4
356.158350049972,5
