X,frankfurt_urban_n_vehicles.MA[3].tcp/rcvd seq
341.363035151128,8.53313e+07
341.43264187399,8.53313e+07
341.433148023382,8.53313e+07
341.502167382412,8.53319e+07
341.505887795386,8.53324e+07
341.573896010891,8.53329e+07
341.574510148549,8.53335e+07
341.575476286207,8.5334e+07
341.576505423865,8.53346e+07
341.6435161616,8.53351e+07
341.645231413452,8.53356e+07
341.646912539378,8.53362e+07
341.647445665304,8.53367e+07
341.64840279123,8.53372e+07
341.649714043082,8.53378e+07
341.651270169008,8.53383e+07
341.652254294934,8.53388e+07
341.714044623128,8.53394e+07
341.714550737396,8.53399e+07
341.7169730802,8.53404e+07
341.718101194468,8.5341e+07
341.719574423004,8.53415e+07
341.720278537272,8.53421e+07
341.724561994344,8.53426e+07
341.725104108612,8.53431e+07
341.72619622288,8.53437e+07
341.727234337148,8.53442e+07
341.72958325886,8.53447e+07
341.730540373128,8.53453e+07
341.731452487396,8.53458e+07
341.732998601664,8.53463e+07
341.785586192656,8.53469e+07
341.786074306924,8.53474e+07
341.78864953546,8.5348e+07
341.790616763996,8.53485e+07
341.791861878264,8.5349e+07
341.792367992532,8.53496e+07
341.794785449604,8.53501e+07
341.795751563872,8.53506e+07
341.797888906676,8.53512e+07
341.798359020944,8.53517e+07
341.818886130144,8.53522e+07
341.819365232792,8.53528e+07
341.81985333544,8.53533e+07
341.823748746032,8.53538e+07
341.849626256521,8.53544e+07
341.855256642106,8.53544e+07
341.856312744754,8.53549e+07
341.85929598491,8.53555e+07
341.860424087558,8.5356e+07
341.862447190206,8.53565e+07
341.864847395502,8.53571e+07
341.86669949815,8.53576e+07
341.869188703446,8.53581e+07
341.871373806094,8.53587e+07
341.871843908742,8.53592e+07
341.896468929865,8.53597e+07
341.897878599777,8.53603e+07
341.898952702425,8.53608e+07
341.899927805073,8.53614e+07
341.924312965555,8.53619e+07
341.925315068203,8.53624e+07
341.928262308359,8.5363e+07
341.930346903545,8.53635e+07
341.932921557183,8.5364e+07
341.934139647985,8.53646e+07
341.935773821599,8.53651e+07
341.938166156752,8.53656e+07
341.94120955083,8.53662e+07
341.943379220742,8.53667e+07
341.965408253314,8.53672e+07
341.968465622902,8.53678e+07
341.970398713704,8.53683e+07
341.971889895308,8.53689e+07
341.995447283081,8.53694e+07
341.996142373883,8.53699e+07
341.998809555487,8.53705e+07
341.999834221071,8.5371e+07
342.002049868758,8.53715e+07
342.00330395956,8.53721e+07
342.004893133174,8.53726e+07
342.008507437116,8.53731e+07
342.015052862405,8.53737e+07
342.016088983004,8.53742e+07
342.039374025279,8.53748e+07
342.040394104179,8.53753e+07
342.042281285783,8.53758e+07
342.042796364683,8.53764e+07
342.066665685458,8.53769e+07
342.067775764358,8.53774e+07
342.069286526695,8.5378e+07
342.071012605595,8.53785e+07
