X,frankfurt_urban_n_vehicles_multi_radio.MA[0].tcp/rcvd seq
30.755278849411,7.68794e+06
30.761261284141,7.68794e+06
30.762001656245,7.68794e+06
30.778660717271,7.68848e+06
30.779798089375,7.68901e+06
30.783599778297,7.68955e+06
30.784313150401,7.69008e+06
30.788348894609,7.69062e+06
30.788918266713,7.69116e+06
30.789723638817,7.69169e+06
30.790654010921,7.69223e+06
30.792864955635,7.69276e+06
30.793515327739,7.6933e+06
30.80100939776,7.69384e+06
30.803530177948,7.69437e+06
30.804514568042,7.69491e+06
30.805056958136,7.69544e+06
30.806485738324,7.69598e+06
30.807028128418,7.69652e+06
30.8105572987,7.69705e+06
30.815863078888,7.69759e+06
30.818425859076,7.69812e+06
30.81889624917,7.69866e+06
30.821761029358,7.6992e+06
30.822835419452,7.69973e+06
30.823395809546,7.70027e+06
30.82391119964,7.7008e+06
30.824841589734,7.70134e+06
30.825870979828,7.70188e+06
30.826891369922,7.70241e+06
30.82873815011,7.70295e+06
30.829271540204,7.70348e+06
30.831333930298,7.70402e+06
30.833117320392,7.70456e+06
30.83830410058,7.70509e+06
30.838873490674,7.70563e+06
30.868494561896,7.70616e+06
30.86899195199,7.7067e+06
30.870654732178,7.70724e+06
30.873086512366,7.70777e+06
30.87365590246,7.70831e+06
30.875167292554,7.70884e+06
30.879623633118,7.70938e+06
30.881584023212,7.70992e+06
30.8849068034,7.71045e+06
30.887337583588,7.71099e+06
30.900842780894,7.71152e+06
30.903156597114,7.71206e+06
30.904132005224,7.7126e+06
30.905224413334,7.71313e+06
30.909072637664,7.71367e+06
30.911962453884,7.7142e+06
30.917756861994,7.71474e+06
30.918849270104,7.71528e+06
30.919941678214,7.71581e+06
30.922396494434,7.71635e+06
30.923028902544,7.71688e+06
30.924920310654,7.71742e+06
30.925624718764,7.71796e+06
30.933683575534,7.71849e+06
30.937105983644,7.71903e+06
30.937902391754,7.71956e+06
30.941410207974,7.7201e+06
30.942466616084,7.72064e+06
30.944362432304,7.72117e+06
30.944859840414,7.72171e+06
30.945591248524,7.72224e+06
30.946656656634,7.72278e+06
30.948672880964,7.72332e+06
30.950154697184,7.72385e+06
30.952348513404,7.72439e+06
30.953359921514,7.72492e+06
30.957684145844,7.72546e+06
30.961527370174,7.726e+06
30.964788186394,7.72653e+06
30.966802002614,7.72707e+06
30.967786410724,7.7276e+06
30.969387818834,7.72814e+06
30.970516226944,7.72868e+06
30.972403635054,7.72921e+06
30.975893451274,7.72975e+06
30.979019267494,7.73028e+06
30.979507675604,7.73082e+06
30.979987083714,7.73136e+06
30.980700491824,7.73189e+06
30.985865532374,7.73243e+06
30.988320348594,7.73296e+06
30.989349756704,7.7335e+06
30.990370164814,7.73404e+06
30.992319981034,7.73457e+06
30.993421389144,7.73511e+06
30.994423797254,7.73564e+06
30.994912205364,7.73618e+06
30.998678429694,7.73672e+06
31.000666846811,7.73725e+06
31.001353272935,7.73779e+06
31.005876125183,7.73832e+06
31.006346551307,7.73886e+06
31.007546977431,7.7394e+06
31.012417534175,7.73993e+06
31.012950960299,7.74047e+06
31.013448386423,7.741e+06
31.014957238671,7.74154e+06
31.016683664795,7.74208e+06
31.017280090919,7.74261e+06
31.017939517043,7.74315e+06
31.018950943167,7.74368e+06
31.025992499911,7.74422e+06
31.031162778283,7.74476e+06
31.031795204407,7.74529e+06
31.032508630531,7.74583e+06
31.033213056655,7.74636e+06
31.052283432941,7.7469e+06
31.053294859065,7.74744e+06
31.055108285189,7.74797e+06
31.056564137437,7.74851e+06
31.057638563561,7.74904e+06
31.073485268057,7.74958e+06
31.074036694181,7.75012e+06
31.075637120305,7.75065e+06
31.076134546429,7.75119e+06
31.082281824801,7.75172e+06
31.082806250925,7.75226e+06
31.084381677048,7.7528e+06
31.191865381492,7.75331e+06
31.192488825344,7.75331e+06
31.193473269196,7.75384e+06
31.193961713048,7.75438e+06
31.1955361569,7.75492e+06
31.196628600752,7.75545e+06
31.197126044604,7.75599e+06
31.199536932308,7.75652e+06
31.20027738488,7.75706e+06
31.201001846172,7.7576e+06
31.212836075216,7.75813e+06
31.214743536508,7.75867e+06
31.2157189978,7.7592e+06
31.216207459092,7.75974e+06
31.217254920384,7.76028e+06
31.218347381676,7.76081e+06
31.21967730426,7.76135e+06
31.220165765552,7.76188e+06
31.222180226844,7.76242e+06
31.223290688136,7.76296e+06
31.226983994596,7.76349e+06
31.228013455888,7.76403e+06
31.22848391718,7.76456e+06
31.229950378472,7.7651e+06
31.25608022364,7.76564e+06
31.257977684932,7.76617e+06
31.259286146224,7.76671e+06
31.2746425301,7.76724e+06
31.275761991392,7.76778e+06
31.276746452684,7.76832e+06
31.279003375268,7.76885e+06
31.28014083656,7.76939e+06
31.281260297852,7.76992e+06
31.283174220436,7.77046e+06
31.284239681728,7.771e+06
31.28536814302,7.77153e+06
31.286334604312,7.77207e+06
31.287924526896,7.7726e+06
31.29022144948,7.77314e+06
31.295396294648,7.77368e+06
31.29590275594,7.77421e+06
31.311903096712,7.77475e+06
31.31402657516,7.77528e+06
31.321998053608,7.77582e+06
31.323135532056,7.77636e+06
31.323642010504,7.77689e+06
31.325153488952,7.77743e+06
31.329503402744,7.77796e+06
31.331572881192,7.7785e+06
31.33227735964,7.77904e+06
31.332855838088,7.77957e+06
31.333560316536,7.78011e+06
31.334165794984,7.78064e+06
31.33636375188,7.78118e+06
31.339092187224,7.78172e+06
31.344092579464,7.78225e+06
31.344599057912,7.78279e+06
31.34596153636,7.78332e+06
31.346693014808,7.78386e+06
31.348399971704,7.7844e+06
31.348906450152,7.78493e+06
31.35500432084,7.78547e+06
31.355510799288,7.786e+06
31.356441277736,7.78654e+06
31.357560756184,7.78708e+06
31.358301234632,7.78761e+06
31.35878971308,7.78815e+06
31.361302148424,7.78868e+06
31.362415626872,7.78922e+06
31.366824540664,7.78976e+06
31.367836019112,7.79029e+06
31.371891976008,7.79083e+06
31.373392454456,7.79136e+06
31.373925932904,7.7919e+06
31.3782538898,7.79244e+06
31.379003368248,7.79297e+06
31.385809014066,7.79351e+06
31.390210406306,7.79404e+06
31.394120363202,7.79458e+06
31.399434798546,7.79512e+06
31.400013276994,7.79565e+06
31.40065477231,7.79619e+06
31.404898762942,7.79672e+06
31.406516258258,7.79726e+06
31.409280753574,7.7978e+06
31.41241424889,7.79833e+06
31.413082744206,7.79887e+06
31.424948697366,7.7994e+06
31.425653192682,7.79994e+06
31.426592687998,7.80048e+06
31.427225183314,7.80101e+06
31.42840167863,7.80155e+06
31.429377173946,7.80208e+06
31.43319815521,7.80262e+06
31.434648358184,7.80316e+06
31.447208816028,7.80369e+06
31.447841311344,7.80423e+06
31.44835680666,7.80476e+06
31.448917301976,7.8053e+06
31.450588797292,7.80584e+06
31.451221292608,7.80637e+06
31.453674273872,7.80691e+06
31.460363741084,7.80744e+06
31.4608522364,7.80798e+06
31.466906208296,7.80852e+06
31.469041198928,7.80905e+06
31.469846694244,7.80959e+06
31.47108618956,7.81012e+06
31.486342647404,7.81066e+06
31.488527638036,7.8112e+06
31.491410123984,7.81173e+06
31.4944776193,7.81227e+06
31.494984114616,7.8128e+06
31.498381600564,7.81334e+06
31.506953111385,7.81388e+06
31.507423623283,7.81441e+06
31.507957135181,7.81495e+06
