X,frankfurt_urban_n_vehicles.MA[4].tcpApp[0]/endToEndDelay:vector
341.089444170175,0.351634
341.246262947103,0.146819
341.403256249422,0.146993
341.567239150349,0.153983
341.719441411656,0.142202
341.878289032358,0.148848
342.03397913293,0.14569
342.187019458464,0.14304
342.340531850741,0.143512
342.491634224286,0.141102
342.653160962676,0.151527
342.805932588316,0.142772
342.95682592312,0.140893
343.10621478537,0.139389
343.255696594461,0.139482
343.40540831551,0.139712
343.55717122603,0.141763
343.707321915983,0.140151
343.858894913172,0.141573
344.010698187797,0.141803
344.164478865297,0.143781
344.322031804252,0.147553
344.473766912112,0.141735
344.628807777536,0.145041
344.779962368439,0.141155
344.929135342122,0.139173
345.080870716057,0.141735
345.237098283727,0.146228
345.388052798464,0.140955
345.539280157215,0.141227
345.688366296224,0.139086
345.839607823689,0.141242
345.991276359284,0.141669
346.141017776492,0.139741
346.291551978239,0.140534
346.441964211662,0.140412
346.595467938332,0.143504
346.745696943304,0.140229
346.895020998543,0.139324
347.045238176985,0.140217
347.195512625969,0.140274
347.349880720044,0.144368
347.501268113699,0.141387
347.650909440673,0.139641
347.801500861583,0.140591
347.951082028889,0.139581
348.10141297855,0.140331
348.253648452696,0.142235
348.405715685719,0.142067
348.554992034954,0.139276
348.705909881533,0.140918
348.857190872253,0.141281
349.00749982249,0.140309
349.157646314125,0.140146
349.307835472158,0.140189
349.459672477749,0.141837
349.609474515848,0.139802
349.76067351136,0.141199
349.913293857795,0.14262
350.062962603412,0.139669
350.213736875836,0.140774
350.364015732058,0.140279
350.51546433404,0.141449
350.664825880319,0.139362
350.817902663714,0.143077
350.967958263082,0.140056
351.118514406097,0.140556
351.269046367542,0.140532
351.421753867135,0.142707
351.574393063801,0.142639
351.724511626753,0.140119
351.877731607395,0.14322
352.030314416947,0.142583
352.180713757935,0.140399
352.331344516461,0.140631
352.48271350079,0.141369
352.632274614971,0.139561
352.785912396173,0.143638
352.93753458489,0.141622
353.086881606069,0.139347
353.241286217025,0.144405
353.392141504934,0.140855
353.542884137099,0.140743
353.694359018248,0.141475
353.846192351585,0.141833
353.99732687225,0.141135
354.147991432546,0.140665
354.298882300747,0.140891
354.452675577063,0.143793
354.602456600531,0.139781
354.753154609099,0.140698
354.903270795501,0.140116
355.05311860137,0.139848
355.203240641642,0.140122
355.355433910615,0.142193
355.50704883807,0.141615
355.660589481764,0.143541
355.81038038565,0.139791
355.960132525157,0.139752
356.110710272516,0.140578
356.260129254545,0.139419
356.411634070872,0.141505
356.561421019349,0.139787
356.71277102928,0.14135
356.862844548692,0.140074
357.013767329582,0.140923
357.165326293986,0.141559
357.315572922974,0.140247
357.4676033302,0.14203
357.617341222118,0.139738
357.769122480185,0.141781
357.918828724891,0.139706
358.070475353811,0.141647
358.220495875238,0.140021
358.371129070956,0.140633
358.522088935055,0.14096
358.673249137402,0.14116
358.823263394501,0.140014
358.973475228294,0.140212
359.125201544864,0.141726
359.276688470595,0.141487
359.428163983585,0.141476
359.578306107554,0.140142
359.727878371355,0.139572
359.877487866997,0.139609
360.02831199758,0.140824
360.17892531214,0.140613
360.329355830436,0.140431
360.480875554271,0.14152
360.633206202812,0.142331
360.786530599438,0.143324
360.939071773549,0.142541
361.090259077156,0.141187
