X,frankfurt_urban_n_vehicles.MA[0].tcp/rcvd seq
30.585103763655,7.63743e+06
30.656226909027,7.63743e+06
30.657376283161,7.63743e+06
30.727030088754,7.63796e+06
30.729565873094,7.6385e+06
30.797403295535,7.63904e+06
30.797990687705,7.63957e+06
30.800905490093,7.64011e+06
30.802033900311,7.64064e+06
30.89454251134,7.64172e+06
30.897457921558,7.64225e+06
30.899383331776,7.64279e+06
30.90056875099,7.64332e+06
30.9010931792,7.64386e+06
30.90271903562,7.6444e+06
30.90344146383,7.64493e+06
30.976575227674,7.64118e+06
30.980500084094,7.64547e+06
30.981606512304,7.646e+06
30.982973940514,7.64654e+06
31.04566714411,7.64708e+06
31.05372600053,7.64761e+06
31.056270892998,7.64815e+06
31.058175785466,7.64868e+06
31.115573078428,7.64922e+06
31.125925324309,7.64976e+06
31.126900788283,7.65029e+06
31.128734252257,7.65083e+06
31.130343716231,7.65136e+06
31.186631021616,7.6519e+06
31.198024949564,7.65244e+06
31.213835886238,7.65351e+06
31.214937367664,7.65404e+06
31.21596684909,7.65458e+06
31.26728997353,7.65512e+06
31.268355454956,7.65565e+06
31.285130752957,7.65297e+06
31.287554715809,7.65619e+06
31.337285942753,7.65636e+06
31.339407939937,7.6569e+06
31.357645685032,7.65744e+06
31.358183183624,7.65797e+06
31.40749742759,7.65831e+06
31.40912594306,7.65885e+06
31.43044599371,7.65938e+06
31.43104250918,7.65992e+06
31.486440937744,7.66045e+06
31.488988968684,7.66099e+06
31.489675484154,7.66153e+06
31.501745512158,7.66206e+06
31.506493027628,7.6626e+06
31.560980487132,7.66313e+06
31.56147801919,7.66367e+06
31.562020551248,7.66421e+06
31.570927466657,7.66474e+06
31.571983998715,7.66528e+06
31.5774290389,7.66581e+06
31.633447570671,7.66635e+06
31.633963119031,7.66689e+06
31.636184215751,7.66742e+06
31.63993848608,7.66796e+06
31.641246961365,7.66849e+06
31.646558509725,7.66903e+06
31.649495590381,7.66957e+06
31.702956154612,7.6701e+06
31.704336718986,7.67064e+06
31.70551928336,7.67117e+06
31.732542086035,7.67225e+06
31.740269214783,7.67278e+06
31.741343779157,7.67332e+06
31.744104907905,7.67385e+06
31.7745401982,7.67439e+06
31.776149326948,7.67493e+06
31.777596455696,7.67546e+06
31.813120394981,7.67171e+06
31.815741975079,7.676e+06
31.845142378398,7.67612e+06
31.849164507146,7.67666e+06
31.882122454293,7.67773e+06
31.885154264791,7.67827e+06
31.927367445427,7.67852e+06
31.931714040959,7.67906e+06
31.9964684634,7.6772e+06
32.001335662035,7.67959e+06
32.021141505406,7.68012e+06
32.065892371651,7.68065e+06
32.077574751927,7.68091e+06
32.095343595298,7.68144e+06
32.138443468984,7.68198e+06
32.14842184926,7.68251e+06
32.168905643299,7.68305e+06
32.171561894419,7.68359e+06
32.208440581143,7.68412e+06
32.217423961419,7.68466e+06
32.240694381018,7.68519e+06
32.244135021348,7.68573e+06
32.278365643914,7.68627e+06
32.279413284244,7.6868e+06
32.3037530882,7.68734e+06
32.314981148129,7.68787e+06
32.319349457737,7.68841e+06
32.348046770695,7.68895e+06
32.353759425499,7.68948e+06
32.354873080303,7.69002e+06
32.374456222218,7.69055e+06
32.385954936951,7.69109e+06
32.388369591755,7.69163e+06
32.417619911802,7.69216e+06
32.42621922141,7.6927e+06
