X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.751575495767,1008,1000
30.761480958588,1008,1000
30.771066958588,1008,1000
30.781048958588,1008,1000
30.790422958588,1008,1000
30.800422967575,1008,1000
30.810422967575,1008,1000
30.820422967575,1008,1000
30.831129967575,1008,1000
30.841399967575,1008,1000
30.851534967575,1008,1000
30.861354967575,1008,1000
30.874244967575,1008,1000
30.880422967575,1008,1000
30.892043967575,1008,1000
30.900422976579,1008,1000
30.910422976579,1008,1000
30.921210976579,1008,1000
30.931174976579,1008,1000
30.940422976579,1008,1000
30.950422976579,1008,1000
30.960422976579,1008,1000
30.975266976579,1008,1000
30.980422976579,1008,1000
30.990422976579,1008,1000
31.000422985588,1008,1000
31.010422985588,1008,1000
31.020422985588,1008,1000
31.030422985588,1008,1000
31.041066985588,1008,1000
31.055612985588,1008,1000
31.060422985588,1008,1000
31.070422985588,1008,1000
31.080422985588,1008,1000
31.090422985588,1008,1000
31.100695937947,1008,1000
31.111890994454,1008,1000
31.120422994454,1008,1000
31.130422994454,1008,1000
31.141318994454,1008,1000
31.150422994454,1008,1000
31.160422994454,1008,1000
31.171444994454,1008,1000
31.180422994454,1008,1000
31.190422994454,1008,1000
31.207040003177,1008,1000
31.212278003177,1008,1000
31.220423003177,1008,1000
31.231004003177,1008,1000
31.244637003177,1008,1000
31.250423003177,1008,1000
31.260423003177,1008,1000
31.270423003177,1008,1000
31.281238003177,1008,1000
31.292161003177,1008,1000
31.300423011758,1008,1000
31.310423011758,1008,1000
31.320423011758,1008,1000
31.333831011758,1008,1000
31.340423011758,1008,1000
31.350423011758,1008,1000
31.362416694783,1008,1000
31.372548011758,1008,1000
31.380423011758,1008,1000
31.391517011758,1008,1000
31.401103020195,1008,1000
31.410423020195,1008,1000
31.422656020195,1008,1000
31.431427020195,1008,1000
31.441193020195,1008,1000
31.473535020195,1008,1000
31.475785518017,1008,1000
31.496420015839,1008,1000
31.498647513661,1008,1000
31.500744019777,1008,1000
31.511013028489,1008,1000
31.520423028489,1008,1000
31.530423028489,1008,1000
31.541346028489,1008,1000
31.550423028489,1008,1000
31.561220028489,1008,1000
31.570423028489,1008,1000
31.580423028489,1008,1000
31.591130028489,1008,1000
31.600423036639,1008,1000
31.610423036639,1008,1000
31.621148036639,1008,1000
31.633043036639,1008,1000
31.640423036639,1008,1000
31.650423036639,1008,1000
31.669308036639,1008,1000
31.671044567349,1008,1000
31.696844036639,1008,1000
31.700995044645,1008,1000
31.710423044645,1008,1000
31.721436044645,1008,1000
31.730423044645,1008,1000
31.740423044645,1008,1000
31.751499044645,1008,1000
31.767360044645,1008,1000
31.776980591367,1008,1000
31.783444044645,1008,1000
31.790423044645,1008,1000
31.800423052507,1008,1000
31.814065052507,1008,1000
31.820423052507,1008,1000
31.830423052507,1008,1000
31.850155052507,1008,1000
31.851936614953,1008,1000
31.860423052507,1008,1000
31.870423052507,1008,1000
31.883471052507,1008,1000
31.891067052507,1008,1000
31.900995060225,1008,1000
31.918705060225,1008,1000
31.920423060225,1008,1000
31.930423060225,1008,1000
31.944173060225,1008,1000
31.951094060225,1008,1000
31.961954060225,1008,1000
31.971013060225,1008,1000
31.980423060225,1008,1000
31.990423060225,1008,1000
32.000423067798,1008,1000
32.012575067798,1008,1000
32.02043542839,1008,1000
32.030423067798,1008,1000
32.048462067798,1008,1000
32.051157067798,1008,1000
32.060423067798,1008,1000
32.071211067798,1008,1000
32.080423067798,1008,1000
32.090423067798,1008,1000
32.100423075227,1008,1000
32.112170075227,1008,1000
32.121238075227,1008,1000
32.143642075227,1008,1000
32.145014683113,1008,1000
32.152458075227,1008,1000
32.160423075227,1008,1000
32.170423075227,1008,1000
32.182251075227,1008,1000
32.197733075227,1008,1000
32.201463082511,1008,1000
32.211517082511,1008,1000
32.229277082511,1008,1000
32.231265082511,1008,1000
32.241490082511,1008,1000
32.256824082511,1008,1000
32.263930082511,1008,1000
32.270423082511,1008,1000
32.280418484702,1008,1000
32.306271089721,1008,1000
32.310423089721,1008,1000
32.321076089721,1008,1000
32.330423089721,1008,1000
32.341310089721,1008,1000
32.361278726595,1008,1000
32.363204363469,1008,1000
32.378711065658,1008,1000
32.381535089721,1008,1000
32.390423089721,1008,1000
32.400423096814,1008,1000
32.410423096814,1008,1000
32.420423096814,1008,1000
32.432395096814,1008,1000
32.441319096814,1008,1000
32.450423096814,1008,1000
32.464137096814,1008,1000
32.470423096814,1008,1000
32.481382096814,1008,1000
32.490423096814,1008,1000
32.502899103758,1008,1000
32.510968103758,1008,1000
32.520423103758,1008,1000
32.532593103758,1008,1000
32.542008103758,1008,1000
32.551310103758,1008,1000
32.565114103758,1008,1000
32.582661103758,1008,1000
32.588129768706,1008,1000
32.591490103758,1008,1000
32.600423110554,1008,1000
32.612296110554,1008,1000
32.644345110554,1008,1000
32.647936789094,1008,1000
32.654225467634,1008,1000
32.660423110554,1008,1000
32.670423110554,1008,1000
32.680423110554,1008,1000
32.690423110554,1008,1000
32.716986117202,1008,1000
32.718913117202,1008,1000
32.723093117202,1008,1000
