X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
33.512595810197,0.00455571
33.520423166327,0.00238306
33.533486084477,0.00544598
33.543660166327,0.00562006
33.550826600962,0.0027865
33.561013166327,0.00297306
33.579848166327,0.0118081
33.601702317022,0.0236622
33.604307486746,0.0162674
33.60991465647,0.0118746
33.614742826194,0.00670272
33.62488417237,0.00684407
33.63312417237,0.00508407
33.65740917237,0.0193691
33.683738709646,0.0256986
33.69028187937,0.0222418
33.694422049094,0.0163819
33.695707218818,0.00766711
33.722088787696,0.0140487
33.727402982386,0.00936288
33.73816517848,0.0101251
33.74583437317,0.00779427
33.75735117848,0.00931107
33.76144517848,0.00340507
33.77275517848,0.00471507
33.78042317848,0.00238307
33.79230517848,0.00426507
