X,frankfurt_urban_n_vehicles_multi_radio.MA[1].udpApp[0]/endToEndDelay:vector
33.101625731588,0.00240506
33.114801910056,0.00558124
33.122915910056,0.00369524
33.133077910056,0.00385724
33.159905910056,0.0206852
33.162744952188,0.0135243
33.16497099432,0.00575033
33.171625731588,0.00240506
33.186278910056,0.00705824
33.192645910056,0.00342524
33.205886928843,0.00666626
33.216066928843,0.00684626
33.221625738563,0.00240507
33.236759928843,0.00753926
33.248279754278,0.00905909
33.252494738563,0.00327407
33.264869928843,0.00564926
33.282017928843,0.0127973
33.288156996737,0.00893633
33.291625738563,0.00240507
33.315256947694,0.0160363
33.318784041306,0.00956337
33.337621181846,0.0184005
33.353405275458,0.0241846
33.35890436907,0.0196837
33.365830462682,0.0166098
33.372496556294,0.0132759
33.392956322142,0.0237357
33.394448415754,0.0152277
33.402076516132,0.0128558
33.404248635434,0.00502797
33.417083966618,0.0078633
33.424216966618,0.0049963
33.431625752196,0.00240508
33.446628966618,0.0074083
33.452870966618,0.0036503
33.462510966618,0.0032903
33.472539752196,0.00331908
33.504546195247,0.0253255
33.507268339899,0.0180477
33.511097484551,0.0118768
33.513242629203,0.00402196
33.530452758831,0.0112321
33.535244903483,0.00602424
33.544234985333,0.00501432
33.551625758831,0.00240509
33.561632985333,0.00241232
33.581399985333,0.0121793
33.602412148564,0.0231915
33.608731318288,0.0195106
33.611700488012,0.0124798
33.615452657736,0.00623199
33.625558003912,0.00633734
33.633924003912,0.00470334
33.660150003912,0.0209293
33.675371371464,0.0261507
33.685353541188,0.0261329
33.690838710912,0.021618
33.695059880636,0.0158392
33.69739405036,0.00817338
33.720644437031,0.0214238
33.722744631721,0.013524
33.728022826411,0.00880216
33.740402022505,0.0111814
33.746436217195,0.00721555
33.758169022505,0.00894835
33.762110022505,0.00288935
33.773330022505,0.00410935
33.782394022505,0.00317335
33.792952022505,0.00373135
