X,frankfurt_urban_n_vehicles.MA[3].tcp/rcvd seq
338.140457660613,8.45265e+07
338.210948927022,8.45265e+07
338.21250347787,8.45265e+07
338.28292572536,8.45271e+07
338.283441276208,8.45276e+07
338.352715967078,8.45281e+07
338.358516124294,8.45287e+07
338.362386742206,8.45292e+07
338.365663360118,8.45297e+07
338.425829264356,8.45303e+07
338.426849792196,8.45308e+07
338.430563882268,8.45313e+07
338.441147937948,8.45319e+07
338.442829465788,8.45324e+07
338.447865577148,8.45329e+07
338.448444104988,8.45335e+07
338.451532688508,8.4534e+07
338.49505893799,8.45346e+07
338.49606446583,8.45351e+07
338.49882152151,8.45356e+07
338.500566043618,8.45362e+07
338.501045559994,8.45367e+07
338.50153407637,8.45372e+07
338.51370866153,8.45378e+07
338.514215177906,8.45383e+07
338.516220030643,8.45388e+07
338.517405547019,8.45394e+07
338.519308063395,8.45399e+07
338.520328579771,8.45405e+07
338.521340096147,8.4541e+07
338.522832128899,8.45415e+07
338.566198133732,8.45421e+07
338.566758650108,8.45426e+07
338.56854768286,8.45431e+07
338.57160573854,8.45437e+07
338.572104254916,8.45442e+07
338.587400209189,8.45447e+07
338.588465725565,8.45453e+07
338.58964326037,8.45458e+07
338.591369776746,8.45463e+07
338.59265131605,8.45469e+07
338.593804613592,8.45474e+07
338.595911646344,8.4548e+07
338.600577222507,8.45485e+07
338.601065727449,8.4549e+07
338.636042306561,8.45496e+07
338.636701811503,8.45501e+07
338.638102821387,8.45506e+07
338.641414911369,8.45512e+07
338.644621416311,8.45517e+07
338.656737865642,8.45522e+07
338.658100370584,8.45528e+07
338.663768223035,8.45533e+07
338.665773819173,8.45539e+07
338.666514324115,8.45544e+07
338.667507829057,8.45549e+07
338.668924333999,8.45555e+07
338.671925343883,8.4556e+07
338.676728858709,8.45565e+07
338.710126037023,8.45571e+07
338.711834530555,8.45576e+07
338.712963024087,8.45581e+07
338.715094517619,8.45587e+07
338.716061011151,8.45592e+07
338.726745510673,8.45597e+07
338.727938015615,8.45603e+07
338.733632868066,8.45608e+07
338.73879797903,8.45614e+07
338.741212472562,8.45619e+07
338.741700966094,8.45624e+07
338.745189953158,8.4563e+07
338.747356940222,8.45635e+07
338.750507420818,8.4564e+07
