X,frankfurt_urban_n_vehicles.MA[3].idLayer/sequenceUpdateCa:vector
193.903085288285,1
298.983149228087,2
336.968667525524,3
337.468667525524,4
337.968667525524,5
380.420807371352,6
380.920807371352,7
381.420807371352,8
381.920807371352,9
382.01698034539,10
382.51698034539,11
383.01698034539,12
383.51698034539,13
384.01698034539,14
384.51698034539,15
385.01698034539,16
385.51698034539,17
386.01698034539,18
386.51698034539,19
387.01698034539,20
387.51698034539,21
388.01698034539,22
388.51698034539,23
389.01698034539,24
389.51698034539,25
390.01698034539,26
390.51698034539,27
391.01698034539,28
391.51698034539,29
392.01698034539,30
392.51698034539,31
393.01698034539,32
393.51698034539,33
394.01698034539,34
394.51698034539,35
395.01698034539,36
395.51698034539,37
396.01698034539,38
396.51698034539,39
397.01698034539,40
397.51698034539,41
399.486800538885,42
399.986800538885,43
400.486800538885,44
