X,frankfurt_urban_n_vehicles_mipv6.MA[6].udpApp[0]/rcvdPkLifetime:vector
43.070898308822,0.331745
43.072053726375,0.3229
43.072681488229,0.313528
43.073300250083,0.304147
43.073919011937,0.294766
43.075302773791,0.28615
43.075921535645,0.276768
43.076477297499,0.267324
43.077060059353,0.257907
43.077750821207,0.248598
43.079069546968,0.239916
43.080942425302,0.231789
43.083944005026,0.224791
43.093994356244,0.224841
43.095547234578,0.216394
43.105117631141,0.215964
43.121508544476,0.222355
43.130513847816,0.221361
43.131841752592,0.212689
43.194717784914,0.265565
43.207396174978,0.268243
43.214750536841,0.265597
43.255189859635,0.296037
43.317797225825,0.348644
43.325437507071,0.346284
43.33984467964,0.350691
43.355238633405,0.356085
43.361199807614,0.352047
43.370981748224,0.351828
43.377019641132,0.347866
43.38292841956,0.343775
43.396771756671,0.347619
43.399134990505,0.339982
43.401771056358,0.332618
43.403545325767,0.324392
43.409578555298,0.320425
43.416535823658,0.317383
43.418978243894,0.309825
43.42319466413,0.304041
43.427078390738,0.297925
43.435634872425,0.296482
43.475362565716,0.326209
43.48367849142,0.324525
43.522863026395,0.35371
43.525819775589,0.346667
43.546762727759,0.357609
43.55707888959,0.357926
43.566281478987,0.347128
43.571478648848,0.342325
43.588410954171,0.319258
43.590264426239,0.311111
43.598969702477,0.309816
43.615331674699,0.316178
43.655315387793,0.336162
43.669731287625,0.340578
43.673235863033,0.334083
43.678665856185,0.329513
43.711448930769,0.352296
43.716722739545,0.347569
43.729975524336,0.350822
43.735888351511,0.346735
43.754372536491,0.355219
43.760630984044,0.351478
43.771894456554,0.352741
43.77750263379,0.348349
43.780355223213,0.341202
43.791672706506,0.342519
43.815759085873,0.356606
43.8266018603,0.357449
43.837376117338,0.358223
43.839442203444,0.350289
43.854104213336,0.354951
43.856168766632,0.347016
43.862635621186,0.343482
43.865793005458,0.33664
43.880220386652,0.341067
43.883331609921,0.334178
43.886805163217,0.327652
43.890403183703,0.32125
43.891657062231,0.312504
43.897364286633,0.308211
43.943781428069,0.344628
43.9729550088,0.363802
43.975866810266,0.356714
43.993884594279,0.354731
43.995167705211,0.346014
44.011955840934,0.352803
44.013465747682,0.344312
44.022030887134,0.342878
44.044490591356,0.345337
44.049329939236,0.340177
44.060265192463,0.341112
44.065242828519,0.33609
44.066427487027,0.327274
44.098008586779,0.348855
44.137159917464,0.368007
44.148210143856,0.369057
44.15402929857,0.364876
44.165805983548,0.366653
44.17594014219,0.366787
44.184724328176,0.365571
44.191934308346,0.362781
44.208341860006,0.369189
44.212766451097,0.363613
44.214013634711,0.35486
44.231108089736,0.361955
44.233136768684,0.343984
44.236058043893,0.336905
44.312873812792,0.403721
44.321380204382,0.402227
44.323253411504,0.3941
44.371685585323,0.432532
44.375720139272,0.426567
44.381397938042,0.422245
44.388663664591,0.41951
44.394894348534,0.415741
44.398701300406,0.409548
44.399948607912,0.400795
44.40345798293,0.394305
44.405254700152,0.386101
44.42822641267,0.399073
44.452852646376,0.413699
44.477024525276,0.417871
44.478378293716,0.409225
44.48788309965,0.39873
44.525273838644,0.426121
44.528119583255,0.418966
44.557868076572,0.438715
44.56515000068,0.435997
44.576135279444,0.436982
44.578075532728,0.428922
44.588642905297,0.42949
44.589243879817,0.420091
44.596681689955,0.417528
44.601560960311,0.412408
44.606057032925,0.396904
44.60790387808,0.388751
44.648598066712,0.389445
44.667265396429,0.398112
44.67336921436,0.364216
44.67446349022,0.35531
44.682785795444,0.353633
44.684049119705,0.344896
44.693982633739,0.344829
44.700198957788,0.341046
44.704785332961,0.335632
44.70791641314,0.328763
44.724386508375,0.335233
44.726433333447,0.32728
44.733972012014,0.324819
44.738590661672,0.319437
44.741639201494,0.312486
44.743529806059,0.304377
44.748048401365,0.298895
44.755136535107,0.295983
44.766838320465,0.297685
44.787687752448,0.288535
44.795790266661,0.286637
44.799300091733,0.280147
44.803664948744,0.274512
44.831812044051,0.292659
44.88601242379,0.336859
44.92733129214,0.368178
44.934151018016,0.364998
44.934743043964,0.35559
44.951250410907,0.362097
44.962499490529,0.353346
44.975851898997,0.356699
45.025753946973,0.386601
45.050560648934,0.401407
45.057893576484,0.39874
45.066068717221,0.396915
45.067448299677,0.388295
45.074669906763,0.385517
45.084752629089,0.385599
45.120083032982,0.41093
45.159707314191,0.440554
45.16442988521,0.435277
45.167196819092,0.428044
45.237307877666,0.488155
45.238654282874,0.479501
45.266095112379,0.496942
45.271272105376,0.492119
45.280269264904,0.491116
45.283837520209,0.484684
45.297999201672,0.488846
45.315617269848,0.496464
45.317098695472,0.487945
45.345393131838,0.47624
45.40806885319,0.518916
45.50408063138,0.604927
45.509563367922,0.60041
45.520722196196,0.601569
45.616254053906,0.687101
45.616909163596,0.657756
45.62387039776,0.654717
45.654528123768,0.665375
45.678801585216,0.669648
45.722721202215,0.703568
45.733610121398,0.704457
45.735402625284,0.696249
45.736210746246,0.687057
45.736946867208,0.677794
45.741783475159,0.64263
45.856877026709,0.747724
45.871195196587,0.752042
45.877033989519,0.697881
45.892006981219,0.692854
45.893549173461,0.684396
45.896744279007,0.677591
45.947176019105,0.718023
45.992811629846,0.753658
45.994169772894,0.745017
46.054360492526,0.785207
46.10335736068,0.764204
46.108710114368,0.749557
46.126631013978,0.687478
46.12743917852,0.678286
46.141351619431,0.682198
46.14566958518,0.676516
46.147125749722,0.647972
46.17618845062,0.617035
46.189101377485,0.619948
46.21275765669,0.613604
46.215632850332,0.59648
46.25738523196,0.598232
46.273886677971,0.604733
46.28275765669,0.603604
46.294502274485,0.605349
46.299704830695,0.600552
46.365436331325,0.556283
46.380379197503,0.561226
46.39839039862,0.569237
46.416217254115,0.577064
46.434551654006,0.585398
46.444113637936,0.55496
46.456041598341,0.526888
46.46821450945,0.509061
46.468959705088,0.479806
46.473459673846,0.474306
46.486334607977,0.457181
46.647694354877,0.578541
46.686528302062,0.607375
46.707247349701,0.608094
46.708001575591,0.598848
46.712707097127,0.593554
46.713988592654,0.584835
46.720595500974,0.581442
46.72327781692,0.574125
46.73477708962,0.575624
46.74737605532,0.548223
46.75201610528,0.542863
46.758997716627,0.539844
46.759625942517,0.530473
46.796943955686,0.557791
46.803895194828,0.554742
46.80545043081,0.516297
46.80756212883,0.508409
46.811525949066,0.502373
46.827491397108,0.508338
46.843367028948,0.514214
46.853834122792,0.514681
46.924613700109,0.56546
46.937265286639,0.568112
46.951972958442,0.57282
46.985324794399,0.596172
46.987452040503,0.588299
47.03608424701,0.626931
47.040117916746,0.620965
47.094175942475,0.665023
47.105681184076,0.646528
47.107873935352,0.638721
47.113312223855,0.624159
47.115359754341,0.536207
47.157014734928,0.567861
47.164735054972,0.535582
47.18114455848,0.541991
47.187658911566,0.538506
47.227690399834,0.568537
47.231753979834,0.562601
47.238496439894,0.559343
47.24212276208,0.55297
47.268121511712,0.568968
47.277605592394,0.568452
47.296929401931,0.577776
47.369204928506,0.640052
47.416107788189,0.676955
47.417598591993,0.668445
47.433031932663,0.673879
47.435818736467,0.666665
47.44672329146,0.66757
47.478980649136,0.679827
47.481988242292,0.652835
47.491859486886,0.622706
47.508349627316,0.629196
47.516010293895,0.626857
47.518333763783,0.599181
47.575367462226,0.596214
47.592953404205,0.5738
47.615993047736,0.56684
47.623503499324,0.56435
47.68495734524,0.585804
47.688876835418,0.569724
47.693715607782,0.564562
47.704176245882,0.535023
47.711575242286,0.532422
47.804922054336,0.585769
47.80571238862,0.576559
47.808958256944,0.569805
47.811763798127,0.562611
47.815185127381,0.516032
47.976017090146,0.606864
47.993409194231,0.614256
47.996770741973,0.607617
48.009114336507,0.589961
48.045029279486,0.615876
48.0527980491,0.613645
48.085172846144,0.63602
