X,frankfurt_urban_n_vehicles.MA[7].udpApp[0]/endToEndDelay:vector
44.948980117838,0.309464
44.962729187642,0.313213
45.070112001845,0.310596
45.111962721499,0.322446
45.142516702525,0.333
45.181590242579,0.362074
45.198511838071,0.368996
45.205113011416,0.365597
45.21712472991,0.357608
45.259900298162,0.360384
45.273324492204,0.363808
45.302231697989,0.382715
45.310268932423,0.380753
45.316586166857,0.37707
45.331541535817,0.372025
45.362845292019,0.333329
45.374143800229,0.324627
45.375472625927,0.305956
45.396885825613,0.28737
45.408674295724,0.239158
45.419974570176,0.240458
45.456719357472,0.227203
45.463064928226,0.223549
45.470362789962,0.200846
45.484715064414,0.205199
45.503979773742,0.214463
45.514794087856,0.215278
45.51969740197,0.210181
45.54287215337,0.213356
45.576651724908,0.227135
45.604668275247,0.245152
45.624101628551,0.254585
45.627982981855,0.248467
45.643034335159,0.253518
45.650458688463,0.250942
45.679512041767,0.269996
45.70617320325,0.276657
45.726904595364,0.287388
45.742088987478,0.292573
45.77635002594,0.306834
45.79736042136,0.307844
45.815333832255,0.315818
45.824348262553,0.314832
45.832655692851,0.293139
45.851384123149,0.301868
45.883829131215,0.294313
45.892284561513,0.292768
45.924827234829,0.315311
45.972924216601,0.353408
45.984747398349,0.335231
45.996371908565,0.316856
46.029633003107,0.320117
46.037101492801,0.297585
46.056551641543,0.297035
46.065156146155,0.28564
46.088226939045,0.298711
46.096692443657,0.297176
46.144402192736,0.314886
46.161233759214,0.301717
46.211121306297,0.261605
46.221016882539,0.261501
46.255266745101,0.28575
46.269981527915,0.280465
46.298490807355,0.288975
46.3189735165,0.289457
46.324128081092,0.274612
46.340938692068,0.281422
46.352183911522,0.272668
46.359237619858,0.259721
46.377262230834,0.267746
46.38593884181,0.266423
46.463471838923,0.303956
46.472571481779,0.303055
46.493538954069,0.304023
46.51429319766,0.284777
46.527056874756,0.287541
46.542946986532,0.283431
46.575988842424,0.306473
46.633738101958,0.334222
46.643444479706,0.333928
46.65678497307,0.337269
46.699655294574,0.350139
46.72525225835,0.365736
46.78403291662,0.344517
46.821752679914,0.372236
46.855076332304,0.38556
46.87563655344,0.37612
46.882580333688,0.373064
46.887362148492,0.367846
46.95145739794,0.351941
46.956154212834,0.346638
46.98668470141,0.327168
47.000089037034,0.330573
47.01764438107,0.318128
47.058632877588,0.309117
47.094434927494,0.274919
47.10949379543,0.279977
47.145711216868,0.296195
47.171582382152,0.312066
47.190941491396,0.311425
47.206337386953,0.316821
47.228517586945,0.309001
47.245330731283,0.315814
47.252039651031,0.312523
47.309492909607,0.319977
47.333714876201,0.294199
47.345552823367,0.296037
47.428221087077,0.288705
47.454334075625,0.294818
47.483721519199,0.284205
47.496371674157,0.276855
47.518983680193,0.289467
47.555386782917,0.27587
47.563973804819,0.274458
47.595229826721,0.295714
47.60549186533,0.295976
47.612097919722,0.292582
47.628218594728,0.288702
47.66097842463,0.281462
47.6754739827,0.275958
47.709868358301,0.270352
47.737020464125,0.277504
47.764283829025,0.284768
47.775129915173,0.285614
47.784543140337,0.275027
47.801504511251,0.281988
47.815714628525,0.286198
47.829190745799,0.289674
47.830538158401,0.271022
47.872817539035,0.293301
47.883890029547,0.284374
47.912213156103,0.302697
47.928383524781,0.278867
48.033360446776,0.293844
48.069727380492,0.300211
48.074792979856,0.295277
48.10647744968,0.316961
48.124711295566,0.325195
48.138650818686,0.299135
48.150740024748,0.301224
48.15853923081,0.299023
48.165114661458,0.285598
48.19220286752,0.302687
48.200335079249,0.300819
48.217623313395,0.308107
48.248812020381,0.289296
48.254195756967,0.284679
48.291332681757,0.291816
48.316216446948,0.2967
48.331859708568,0.292343
48.34820574969,0.268689
48.364605387946,0.265089
48.385407065133,0.275891
48.391590326753,0.272074
48.40705460166,0.277538
48.432841314266,0.293325
48.467919993438,0.308404
48.481819281776,0.312303
48.497919067922,0.308403
48.502586868778,0.303071
48.512173183246,0.302657
48.533478105302,0.313962
48.591914937562,0.302399
48.625800933063,0.316285
48.632659273011,0.313143
48.666797920947,0.317282
48.690062485479,0.330546
48.742632023241,0.363116
48.797692764645,0.348176
48.828952826043,0.359437
48.840214215151,0.360698
48.899033399771,0.389517
48.903791433326,0.384275
48.94628665722,0.38677
48.98550986053,0.385994
48.997171273166,0.387655
49.019917226658,0.380401
49.041993233152,0.382477
49.085154171474,0.375638
49.097098957822,0.347583
49.170855658947,0.361339
49.200124194217,0.330608
49.246949105959,0.327433
49.320766961297,0.331251
49.341674671405,0.292158
49.357109172283,0.297593
49.382045059577,0.312529
49.481228222187,0.341712
49.489711743763,0.340195
49.499648988429,0.330133
49.561962633444,0.332446
49.598765706472,0.309249
49.602158633646,0.302642
49.608702194852,0.299186
49.623552653178,0.304036
49.69509851027,0.365582
49.761256506361,0.31174
49.772739086547,0.313223
49.792620666733,0.323104
49.821506588782,0.31199
49.851616852192,0.332101
49.871711450954,0.342195
49.878867049716,0.339351
49.899643873062,0.340128
49.915437494069,0.345921
49.935670335299,0.356154
50.039862720766,0.360346
50.04871369709,0.349197
50.079938939474,0.350423
50.091378286935,0.351862
50.112428496252,0.362912
50.209498316569,0.379982
50.246271055415,0.396755
50.274729933259,0.395214
50.302402313884,0.392886
50.359453076832,0.359937
50.400403396405,0.380887
50.467659596179,0.438143
50.488402381403,0.428886
50.623303380269,0.403787
50.692358850891,0.442843
50.762784593774,0.403268
50.777593335972,0.358077
50.78651407817,0.346998
50.816510214203,0.356994
50.867879547551,0.338363
50.885438930451,0.325923
50.917939839518,0.338424
50.923196895274,0.333681
50.984214135154,0.354698
51.021126185873,0.36161
51.078247629969,0.378731
51.109247818422,0.379732
51.132094111306,0.382578
51.178353680782,0.408837
51.227578995775,0.428063
51.284615300715,0.455099
51.299284106823,0.459768
51.335842921267,0.476327
51.342370476019,0.472854
51.352737745151,0.463221
51.383889741581,0.474373
51.433982825198,0.394467
51.504929464692,0.425413
51.656886482389,0.34737
51.674830264879,0.325314
51.690142114777,0.330626
51.700385968135,0.33087
51.724665399317,0.325149
51.734222822373,0.324707
51.815633336347,0.346117
51.852996084085,0.33348
51.864934116453,0.325418
51.883554990171,0.334039
51.888557488729,0.329041
51.923473831181,0.313958
51.933711147539,0.314195
51.946723317935,0.317207
51.974402203845,0.334886
51.993994249055,0.334478
52.012840139331,0.343324
52.025991875489,0.336476
52.047777008731,0.338261
52.059820328881,0.300304
52.076236185573,0.28672
52.124790088264,0.305274
52.134246999202,0.304731
52.14979391014,0.310278
52.16137139951,0.301855
52.19386859469,0.324352
52.221658372514,0.332142
52.230895634056,0.331379
52.253702864136,0.334187
52.292417387956,0.332901
52.470282082209,0.420766
52.592434266979,0.472918
52.649370953342,0.489855
52.666821923516,0.497306
52.780147839041,0.520632
52.825895099866,0.556379
52.833800710374,0.484284
52.95430079958,0.534784
52.971140800524,0.531624
52.97863602605,0.50912
53.05329491903,0.493779
53.07436981878,0.474854
53.113675726269,0.494159
53.151226752833,0.51171
53.225426768378,0.56591
53.233787176592,0.564271
53.258807689902,0.529291
53.28207765944,0.482561
53.377998019185,0.448482
53.425896557535,0.47638
53.472432211903,0.472916
53.476439874561,0.456924
53.552703971862,0.463188
53.593372412242,0.403856
53.605291467042,0.405775
53.640010321812,0.410494
53.679744227484,0.430228
53.692302287098,0.432786
53.719990507037,0.420474
53.785793241727,0.416277
53.796097308363,0.396581
53.812431012282,0.372915
53.907389367109,0.387873
53.909891928159,0.380376
53.933559341775,0.374043
53.966620784415,0.397104
54.001705149416,0.422189
54.042444149564,0.402928
54.051208511808,0.401692
54.082419127094,0.412903
54.123409214842,0.433893
54.245631782354,0.466115
54.254736661378,0.45522
54.298242266092,0.468726
54.320500386633,0.440984
54.42265323843,0.413137
54.499474862148,0.409959
54.595281359927,0.395765
54.610292756302,0.400776
54.635810224422,0.416294
54.690781673894,0.451265
54.706319566699,0.426803
54.741761032147,0.432245
54.846715198239,0.437199
54.94556925757,0.436053
54.966265226456,0.446749
55.040933882916,0.471418
55.069274824784,0.459759
55.137382932468,0.457867
55.165685565666,0.466169
55.193195929498,0.47368
55.216617468979,0.447101
55.241266259909,0.43175
55.317392021283,0.417876
55.323375771345,0.413859
55.353739905841,0.414224
55.378218423817,0.378702
55.400224910729,0.390709
55.418238590943,0.378722
55.443268400507,0.363752
55.482251018845,0.352735
55.486206161721,0.34669
55.543234674594,0.343718
55.662782310318,0.373266
55.73192644663,0.40241
55.762457038564,0.392941
55.792034727396,0.402518
55.797328220578,0.387812
55.850039371586,0.430523
55.865974523354,0.416458
55.882929675122,0.423413
55.89424482689,0.414729
55.928018752878,0.418502
55.985775049794,0.406259
56.084382842296,0.394867
56.089169840862,0.389654
56.09459062149,0.375074
56.109867109127,0.350351
56.118222549199,0.348706
56.154602823595,0.375087
56.180021328929,0.360505
56.208614200047,0.359098
56.241546592763,0.38203
56.271312524909,0.391796
56.287654348429,0.388138
56.323412154706,0.363896
56.365526414112,0.33601
56.39408708157,0.354571
56.404566524948,0.35505
56.441444969086,0.381929
56.475051413224,0.405535
56.482951857362,0.403436
56.4991393015,0.409623
56.525605746333,0.426089
56.548803025903,0.429287
56.554808804367,0.415293
56.590296590321,0.44078
56.610894754796,0.441378
56.633342541614,0.453826
56.63853060967,0.429014
56.649186056024,0.42967
56.656682778902,0.417166
56.68431739097,0.424801
56.700046837324,0.430531
56.729551168972,0.440035
56.781526210088,0.45201
56.788872657416,0.449356
56.793111939026,0.433596
56.802313386707,0.432797
56.849337320467,0.399821
56.857081101843,0.397565
56.864143550049,0.394627
56.875092338339,0.365576
56.882120126629,0.362604
56.918099784507,0.338583
56.927513566679,0.327997
56.936939841485,0.317424
56.967978290491,0.338462
56.978037240603,0.328521
56.990966022775,0.33145
57.05310429374,0.313588
57.05899674349,0.30948
57.07436019324,0.314844
57.08835464299,0.318838
57.10004409274,0.320528
57.141952086242,0.322436
57.153390536678,0.323874
57.159291987114,0.319776
57.17137443755,0.321858
57.24506954064,0.355553
57.249750991696,0.350235
57.293932719276,0.384416
57.315336170671,0.39582
57.330298622295,0.380782
57.352571413347,0.393055
57.384992864971,0.415477
57.414364932756,0.424849
57.429340441518,0.409824
57.475788817224,0.436273
57.481286770466,0.43177
57.502643105385,0.433127
57.540906600239,0.43139
57.547241327425,0.427725
57.567447496881,0.437931
57.619564195829,0.410048
57.627310365711,0.407794
57.641262801259,0.371746
57.708393900997,0.388878
57.859225404612,0.389709
57.864979191532,0.385463
57.917900376845,0.358384
57.954058772379,0.384542
57.961866604363,0.37235
58.003279652207,0.393763
58.008862381167,0.389346
58.054104537273,0.374588
58.093526867639,0.364011
58.116171039248,0.376655
