X,frankfurt_urban_n_vehicles_multi_radio.MA[8].idLayer/sequenceUpdateDa:vector
21.2,0
54.853232974288,1
54.863232974288,2
54.873232974288,3
54.883232974288,4
54.893232974288,5
54.903232974288,6
54.913232974288,7
54.923232974288,8
54.933232974288,9
54.943232974288,10
54.953232974288,11
54.963232974288,12
54.973232974288,13
54.983232974288,14
54.993232974288,15
55.003232974288,16
55.013232974288,17
55.023232974288,18
55.033232974288,19
55.043232974288,20
55.053232974288,21
55.063232974288,22
55.073232974288,23
55.083232974288,24
55.093232974288,25
55.103232974288,26
55.113232974288,27
55.123232974288,28
55.133232974288,29
55.143232974288,30
55.153232974288,31
55.163232974288,32
55.173232974288,33
55.183232974288,34
55.193232974288,35
55.203232974288,36
55.213232974288,37
55.223232974288,38
55.233232974288,39
55.243232974288,40
55.253232974288,41
55.263232974288,42
55.273232974288,43
55.283232974288,44
55.293232974288,45
55.303232974288,46
55.313232974288,47
55.323232974288,48
55.333232974288,49
55.343232974288,50
55.353232974288,51
55.363232974288,52
55.373232974288,53
55.383232974288,54
55.393232974288,55
55.403232974288,56
55.413232974288,57
55.423232974288,58
55.433232974288,59
55.443232974288,60
55.453232974288,61
55.463232974288,62
55.473232974288,63
55.483232974288,64
55.493232974288,65
55.503232974288,66
55.513232974288,67
55.523232974288,68
55.533232974288,69
55.543232974288,70
55.553232974288,71
55.563232974288,72
55.573232974288,73
55.583232974288,74
55.593232974288,75
55.603232974288,76
55.613232974288,77
55.623232974288,78
55.633232974288,79
55.643232974288,80
55.653232974288,81
55.663232974288,82
55.673232974288,83
55.683232974288,84
55.693232974288,85
55.703232974288,86
55.713232974288,87
55.723232974288,88
55.733232974288,89
55.743232974288,90
55.753232974288,91
55.763232974288,92
55.773232974288,93
55.783232974288,94
55.793232974288,95
55.803232974288,96
55.813232974288,97
55.823232974288,98
55.833232974288,99
55.843232974288,100
55.853232974288,101
55.863232974288,102
55.873232974288,103
55.883232974288,104
55.893232974288,105
55.903232974288,106
55.913232974288,107
55.923232974288,108
55.933232974288,109
55.943232974288,110
55.953232974288,111
55.963232974288,112
55.973232974288,113
55.983232974288,114
55.993232974288,115
56.003232974288,116
56.013232974288,117
56.023232974288,118
56.033232974288,119
56.043232974288,120
56.053232974288,121
56.063232974288,122
56.073232974288,123
56.083232974288,124
56.093232974288,125
56.103232974288,126
56.113232974288,127
56.123232974288,128
56.133232974288,129
56.143232974288,130
56.153232974288,131
56.163232974288,132
56.173232974288,133
56.183232974288,134
56.193232974288,135
56.203232974288,136
56.213232974288,137
56.223232974288,138
56.233232974288,139
56.243232974288,140
56.253232974288,141
56.263232974288,142
56.273232974288,143
56.283232974288,144
56.293232974288,145
56.303232974288,146
56.313232974288,147
56.323232974288,148
56.333232974288,149
56.343232974288,150
56.353232974288,151
56.363232974288,152
56.373232974288,153
56.383232974288,154
56.393232974288,155
56.403232974288,156
56.413232974288,157
56.423232974288,158
56.433232974288,159
56.443232974288,160
56.453232974288,161
56.463232974288,162
56.473232974288,163
56.483232974288,164
56.493232974288,165
56.503232974288,166
56.513232974288,167
56.523232974288,168
56.533232974288,169
56.543232974288,170
56.553232974288,171
