X,frankfurt_urban_n_vehicles_multi_radio.MA[8].udpApp[0]/rcvdPkLifetime:vector
50.559836529158,0.0166036
50.56413458065,0.0109016
50.591755932809,0.028523
50.641011100534,0.0677781
50.648536242215,0.0653033
50.649209301353,0.0559763
50.658859757416,0.0556268
50.666873953901,0.053641
50.71867801141,0.095445
50.721319154047,0.0880862
50.752290333912,0.109057
50.759214668355,0.105982
50.776344010252,0.113111
51.35137946748,0.638146
51.358259779604,0.635027
51.396489257074,0.653256
51.400150338102,0.646917
51.405655882688,0.632423
51.41865363811,0.635421
51.428232357903,0.584999
51.433329129907,0.550096
51.449318790909,0.536086
51.452842153636,0.509609
51.474687444068,0.491454
51.477269068056,0.484036
51.487430451401,0.474197
51.523392718004,0.49016
51.533186607851,0.479954
51.578355225679,0.455122
51.59232082894,0.429088
51.610732555918,0.4375
51.659362399888,0.466129
51.669335197349,0.466102
51.671627769419,0.408395
51.681937570562,0.398705
51.687118871827,0.393886
51.698065207798,0.384832
51.704913257848,0.38168
51.707527439971,0.374294
51.805620607735,0.442388
51.80927235399,0.416039
51.817869415178,0.414636
51.831095697005,0.417863
51.838616481158,0.415384
51.860257131115,0.427024
51.875487444652,0.422254
51.88349193452,0.420259
51.900907281336,0.427674
51.913301769258,0.430069
51.945327121102,0.422094
51.958074152381,0.394841
51.961540925473,0.388308
51.966585993605,0.383353
51.997480562658,0.384248
52.054823681285,0.391591
52.106530850199,0.433298
52.1565691098,0.473336
52.160782362266,0.467549
52.169537253504,0.466304
52.172025234327,0.458792
52.222558347154,0.459325
52.259128448204,0.455895
52.261818980185,0.448586
52.317624055613,0.464391
52.339876454986,0.476643
52.381453790719,0.508221
52.391595656992,0.508363
52.401799192515,0.508566
52.402947902297,0.499715
52.415590543192,0.502358
52.428584670092,0.485352
52.431411865564,0.478179
52.436744909554,0.473512
52.438759155782,0.465526
52.454999032853,0.461766
52.468488973603,0.415256
52.498642894218,0.39541
52.499244136964,0.386011
52.503451355843,0.350218
52.511252759363,0.34802
52.517745055474,0.344512
52.526158515331,0.342926
52.529333988943,0.336101
52.557180082164,0.343947
52.564919449639,0.311686
52.570508713083,0.307276
52.579613696016,0.306381
52.58564819019,0.302415
52.59412782403,0.280895
52.606801528639,0.273569
52.607420790379,0.264188
52.614694947262,0.231462
52.655712947262,0.26248
52.663055392038,0.259822
52.668633633103,0.255401
52.701103924797,0.277871
52.704814447524,0.271581
52.711240275542,0.268007
52.713761039818,0.260528
52.71924315016,0.25601
52.729379421168,0.256146
52.736392672234,0.25316
52.739419911991,0.246187
52.743100177937,0.239867
52.751152164544,0.237919
52.764736233418,0.241503
52.765427504426,0.232195
52.774653316576,0.23142
52.776693095081,0.22346
52.819703322519,0.25647
52.822865326386,0.249632
52.833412329114,0.250179
52.843459458749,0.250226
52.860875942471,0.257643
52.862775326386,0.249542
52.870703133711,0.24747
52.889724188309,0.256491
52.899051024389,0.255818
52.901277811698,0.248045
52.906983176603,0.24375
52.908268468891,0.235035
52.918681880097,0.235449
52.925047986104,0.231815
53.000426578354,0.297194
53.006882903799,0.29365
53.012764611444,0.289532
53.015340095114,0.282107
53.017169392813,0.273936
53.017707690513,0.264475
53.021601357544,0.258368
53.02619416662,0.252961
53.035586180197,0.252353
53.039183884319,0.245951
53.076581644236,0.273349
53.141086473927,0.327853
53.15017203984,0.326939
53.155464196965,0.322231
53.205656078184,0.362423
53.277560546508,0.424328
53.282037242478,0.418804
53.312709428305,0.439476
53.329011889962,0.445779
53.330369663964,0.437137
53.33792966365,0.434697
53.359802163556,0.446569
53.375079475529,0.451847
53.42513629014,0.491903
53.49271116533,0.549478
53.493384496296,0.540152
53.501547438349,0.528314
53.541754126016,0.548521
53.590274465572,0.587041
53.724339788046,0.681107
53.828916349695,0.775683
53.851284011702,0.728051
53.997619146422,0.724386
54.082905239893,0.779672
54.086329797501,0.773097
54.115042822708,0.79181
54.168793457238,0.83556
54.176464931846,0.833232
54.194497068116,0.831264
54.397757275112,0.924524
54.599165832277,1.08593
54.599884240917,1.06665
54.604309357241,1.06108
54.604883771981,1.05165
54.609330575721,1.0461
54.635707671165,0.932475
54.637002088368,0.923769
54.65962918134,0.936396
54.660815807455,0.927583
54.666433531515,0.833201
54.76500108875,0.911768
54.88519641265,0.901963
54.913166044085,0.919933
54.948587637295,0.945355
54.954167399109,0.910934
54.963485950078,0.880253
54.982643042817,0.88941
55.020313201215,0.84708
55.070956399098,0.877723
55.19169521253,0.898462
55.192657988016,0.889425
55.199162709881,0.85593
55.213907610295,0.840675
55.235980705959,0.852748
55.280056382857,0.886823
55.349437436448,0.946204
55.351063485106,0.837831
55.354759454404,0.821526
55.484914730115,0.931682
55.486735505937,0.923503
55.498183871497,0.924951
55.49952364732,0.916291
