X,frankfurt_urban_n_vehicles_multi_radio.MA[1].udpApp[0]/rcvdPkLifetime:vector
32.850650663699,0.00963169
32.856269949095,0.00525097
32.866977207203,0.00595823
32.875943780024,0.00492481
32.912450486828,0.0314315
32.91307874079,0.0220598
32.942084526624,0.0410656
32.94560148747,0.0345825
32.957481447673,0.0364625
32.966659900596,0.0356409
32.968616154558,0.0275972
32.976425916443,0.0254069
32.977171170405,0.0161522
32.983676553558,0.0126576
32.987745076068,0.0067261
32.99969628503,0.00867731
33.008812809588,0.00779383
33.017840528892,0.00682155
33.029408817292,0.00838984
33.040750512424,0.00973154
33.057633944876,0.016615
33.061293533684,0.0102746
33.067214960204,0.00619599
33.08190250148,0.0108835
33.098717833274,0.0176989
33.107763129567,0.0167442
33.114466247314,0.0134473
33.11796344993,0.00694448
33.129998555424,0.00897958
33.136909823999,0.00589085
33.154184231421,0.0131653
33.158828539531,0.00780956
33.168415247313,0.00739627
33.178046555424,0.00702758
33.209885503034,0.0288665
33.229339313712,0.0383203
33.233432530042,0.0324136
33.233988827218,0.0229699
33.23885861089,0.0178396
33.24562664082,0.0146077
33.249673681244,0.00865471
33.257813859529,0.00679488
33.285259530042,0.0242406
33.299572503032,0.0285535
33.302708873001,0.0216899
33.303445184071,0.0124262
33.311628381794,0.0106094
33.327115627017,0.0160967
33.328228692863,0.00720972
33.338878298707,0.00785932
33.347772627018,0.00675365
33.384401183312,0.0333822
33.385497494382,0.0244785
33.399291627017,0.0282727
33.404435324064,0.0234163
33.409525398064,0.0185064
33.416510263834,0.0154913
33.417291588556,0.00627261
33.443226069956,0.0222071
33.443890394678,0.0128714
33.447051378066,0.0060324
33.459665993109,0.00864702
33.510404462808,0.0493855
33.526142127756,0.0551232
33.531956571058,0.0509376
33.53405690925,0.0430379
33.536988025792,0.0359691
33.542279571058,0.0312606
33.54283590925,0.0218169
33.55077123264,0.0197523
33.5544916876,0.0134727
33.55943299571,0.00841402
33.566450897589,0.00543192
33.575943879168,0.0049249
33.58730067594,0.0062817
33.602285255591,0.0112663
33.632034708208,0.0310157
33.635928639986,0.0249097
33.640318228271,0.0192993
33.645308072655,0.0142891
33.65083166094,0.00981269
33.660169700301,0.00915073
33.666257892374,0.00523892
33.677483164643,0.00646419
33.686495910112,0.00547694
33.696546892374,0.00552792
33.70625790529,0.00523893
33.717983133786,0.00696416
33.72594390529,0.00492493
33.73594390529,0.00492493
33.747970905289,0.00695193
33.763962399252,0.0129434
33.769546169782,0.00852719
33.77934392251,0.00832495
33.787116922511,0.00609795
33.801152928874,0.010134
33.806973435754,0.00595446
33.818255918014,0.00723694
33.827675417228,0.00665644
33.837332324571,0.00631335
33.856805748937,0.0157868
33.858989940041,0.00797097
33.868335816293,0.00731684
33.88087823803,0.00985926
33.904040465985,0.0230215
33.904677855459,0.0136589
33.908905071129,0.0078861
33.91625793045,0.00523896
33.957234049046,0.0362151
33.96059943852,0.0295805
33.981324947154,0.040306
34.031116512491,0.0800975
34.047930959501,0.086912
34.050638199865,0.0796192
34.054458841949,0.0734399
34.059818920957,0.0687999
34.061820322677,0.0608013
34.065987778157,0.0549688
34.094313787995,0.0732948
34.126047465651,0.0950285
34.152308808555,0.11129
34.161047618213,0.110029
34.164544734607,0.103526
34.168806851001,0.0977879
34.169624264735,0.0886053
34.176468950767,0.08545
34.177979364501,0.0769604
34.178616778235,0.0675978
34.195563541146,0.0745446
34.19675895488,0.06574
34.203634250914,0.0626153
34.207122404674,0.0561034
34.21001883013,0.0489999
34.22601380629,0.0549948
