X,frankfurt_urban_n_vehicles_multi_radio.MA[8].idLayer/sequenceUpdateCa:vector
54.852958469299,1
55.102958469299,2
55.352958469299,3
55.602958469299,4
55.852958469299,5
56.102958469299,6
56.352958469299,7
56.602958469299,8
56.852958469299,9
57.102958469299,10
57.352958469299,11
57.602958469299,12
57.852958469299,13
