X,frankfurt_urban_n_vehicles_multi_radio.MA[1].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[1].udpApp[0]/rcvdPk:vector(packetBytes)
32.850650663699,1032,1024
32.856269949095,1032,1024
32.866977207203,1032,1024
32.875943780024,1032,1024
32.912450486828,1032,1024
32.91307874079,1032,1024
32.942084526624,1032,1024
32.94560148747,1032,1024
32.957481447673,1032,1024
32.966659900596,1032,1024
32.968616154558,1032,1024
32.976425916443,1032,1024
32.977171170405,1032,1024
32.983676553558,1032,1024
32.987745076068,1032,1024
32.99969628503,1032,1024
33.008812809588,1032,1024
33.017840528892,1032,1024
33.029408817292,1032,1024
33.040750512424,1032,1024
33.057633944876,1032,1024
33.061293533684,1032,1024
33.067214960204,1032,1024
33.08190250148,1032,1024
33.098717833274,1032,1024
33.107763129567,1032,1024
33.114466247314,1032,1024
33.11796344993,1032,1024
33.129998555424,1032,1024
33.136909823999,1032,1024
33.154184231421,1032,1024
33.158828539531,1032,1024
33.168415247313,1032,1024
33.178046555424,1032,1024
33.209885503034,1032,1024
33.229339313712,1032,1024
33.233432530042,1032,1024
33.233988827218,1032,1024
33.23885861089,1032,1024
33.24562664082,1032,1024
33.249673681244,1032,1024
33.257813859529,1032,1024
33.285259530042,1032,1024
33.299572503032,1032,1024
33.302708873001,1032,1024
33.303445184071,1032,1024
33.311628381794,1032,1024
33.327115627017,1032,1024
33.328228692863,1032,1024
33.338878298707,1032,1024
33.347772627018,1032,1024
33.384401183312,1032,1024
33.385497494382,1032,1024
33.399291627017,1032,1024
33.404435324064,1032,1024
33.409525398064,1032,1024
33.416510263834,1032,1024
33.417291588556,1032,1024
33.443226069956,1032,1024
33.443890394678,1032,1024
33.447051378066,1032,1024
33.459665993109,1032,1024
33.510404462808,1032,1024
33.526142127756,1032,1024
33.531956571058,1032,1024
33.53405690925,1032,1024
33.536988025792,1032,1024
33.542279571058,1032,1024
33.54283590925,1032,1024
33.55077123264,1032,1024
33.5544916876,1032,1024
33.55943299571,1032,1024
33.566450897589,1032,1024
33.575943879168,1032,1024
33.58730067594,1032,1024
33.602285255591,1032,1024
33.632034708208,1032,1024
33.635928639986,1032,1024
33.640318228271,1032,1024
33.645308072655,1032,1024
33.65083166094,1032,1024
33.660169700301,1032,1024
33.666257892374,1032,1024
33.677483164643,1032,1024
33.686495910112,1032,1024
33.696546892374,1032,1024
33.70625790529,1032,1024
33.717983133786,1032,1024
33.72594390529,1032,1024
33.73594390529,1032,1024
33.747970905289,1032,1024
33.763962399252,1032,1024
33.769546169782,1032,1024
33.77934392251,1032,1024
33.787116922511,1032,1024
33.801152928874,1032,1024
33.806973435754,1032,1024
33.818255918014,1032,1024
33.827675417228,1032,1024
33.837332324571,1032,1024
33.856805748937,1032,1024
33.858989940041,1032,1024
33.868335816293,1032,1024
33.88087823803,1032,1024
33.904040465985,1032,1024
33.904677855459,1032,1024
33.908905071129,1032,1024
33.91625793045,1032,1024
33.957234049046,1032,1024
33.96059943852,1032,1024
33.981324947154,1032,1024
34.031116512491,1032,1024
34.047930959501,1032,1024
34.050638199865,1032,1024
34.054458841949,1032,1024
34.059818920957,1032,1024
34.061820322677,1032,1024
34.065987778157,1032,1024
34.094313787995,1032,1024
34.126047465651,1032,1024
34.152308808555,1032,1024
34.161047618213,1032,1024
34.164544734607,1032,1024
34.168806851001,1032,1024
34.169624264735,1032,1024
34.176468950767,1032,1024
34.177979364501,1032,1024
34.178616778235,1032,1024
34.195563541146,1032,1024
34.19675895488,1032,1024
34.203634250914,1032,1024
