X,frankfurt_urban_n_vehicles_multi_radio.MA[9].idLayer/sequenceUpdateDa:vector
23.9,0
57.135487878229,1
57.145487878229,2
57.155487878229,3
57.165487878229,4
57.175487878229,5
57.185487878229,6
57.195487878229,7
57.205487878229,8
57.215487878229,9
57.225487878229,10
57.235487878229,11
57.245487878229,12
57.255487878229,13
57.265487878229,14
57.275487878229,15
57.285487878229,16
57.295487878229,17
57.305487878229,18
57.315487878229,19
57.325487878229,20
57.335487878229,21
57.345487878229,22
57.355487878229,23
57.365487878229,24
57.375487878229,25
57.385487878229,26
57.395487878229,27
57.405487878229,28
57.415487878229,29
57.425487878229,30
57.435487878229,31
57.445487878229,32
57.455487878229,33
57.465487878229,34
57.475487878229,35
57.485487878229,36
57.495487878229,37
57.505487878229,38
57.515487878229,39
57.525487878229,40
57.535487878229,41
57.545487878229,42
57.555487878229,43
57.565487878229,44
57.575487878229,45
57.585487878229,46
57.595487878229,47
57.605487878229,48
57.615487878229,49
57.625487878229,50
57.635487878229,51
57.645487878229,52
57.655487878229,53
57.665487878229,54
57.675487878229,55
57.685487878229,56
57.695487878229,57
57.705487878229,58
57.715487878229,59
57.725487878229,60
57.735487878229,61
57.745487878229,62
57.755487878229,63
57.765487878229,64
57.775487878229,65
57.785487878229,66
57.795487878229,67
57.805487878229,68
57.815487878229,69
57.825487878229,70
57.835487878229,71
57.845487878229,72
57.855487878229,73
57.865487878229,74
57.875487878229,75
57.885487878229,76
57.895487878229,77
57.905487878229,78
57.915487878229,79
57.925487878229,80
57.935487878229,81
57.945487878229,82
57.955487878229,83
57.965487878229,84
57.975487878229,85
57.985487878229,86
57.995487878229,87
58.005487878229,88
58.015487878229,89
58.025487878229,90
58.035487878229,91
58.045487878229,92
58.055487878229,93
58.065487878229,94
58.075487878229,95
58.085487878229,96
58.095487878229,97
58.105487878229,98
58.115487878229,99
58.125487878229,100
58.135487878229,101
58.145487878229,102
58.155487878229,103
58.165487878229,104
58.175487878229,105
58.185487878229,106
58.195487878229,107
58.205487878229,108
58.215487878229,109
58.225487878229,110
58.235487878229,111
58.245487878229,112
58.255487878229,113
58.265487878229,114
58.275487878229,115
58.285487878229,116
58.295487878229,117
58.305487878229,118
58.315487878229,119
58.325487878229,120
58.335487878229,121
58.345487878229,122
58.355487878229,123
58.365487878229,124
58.375487878229,125
58.385487878229,126
58.395487878229,127
58.405487878229,128
58.415487878229,129
58.425487878229,130
58.435487878229,131
58.445487878229,132
58.455487878229,133
58.465487878229,134
58.475487878229,135
58.485487878229,136
58.495487878229,137
58.505487878229,138
58.515487878229,139
58.525487878229,140
58.535487878229,141
58.545487878229,142
58.555487878229,143
58.565487878229,144
58.575487878229,145
58.585487878229,146
58.595487878229,147
58.605487878229,148
58.615487878229,149
58.625487878229,150
58.635487878229,151
58.645487878229,152
58.655487878229,153
58.665487878229,154
58.675487878229,155
58.685487878229,156
58.695487878229,157
58.705487878229,158
58.715487878229,159
58.725487878229,160
58.735487878229,161
58.745487878229,162
58.755487878229,163
58.765487878229,164
58.775487878229,165
58.785487878229,166
58.795487878229,167
58.805487878229,168
58.815487878229,169
58.825487878229,170
58.835487878229,171
58.845487878229,172
58.855487878229,173
58.865487878229,174
58.875487878229,175
58.885487878229,176
58.895487878229,177
58.905487878229,178
58.915487878229,179
58.925487878229,180
58.935487878229,181
58.945487878229,182
58.955487878229,183
58.965487878229,184
58.975487878229,185
58.985487878229,186
58.995487878229,187
59.005487878229,188
59.015487878229,189
59.025487878229,190
59.035487878229,191
59.045487878229,192
59.055487878229,193
59.065487878229,194
59.075487878229,195
59.085487878229,196
59.095487878229,197
59.105487878229,198
59.115487878229,199
59.125487878229,200
59.135487878229,201
59.145487878229,202
59.155487878229,203
59.165487878229,204
59.175487878229,205
59.185487878229,206
59.195487878229,207
59.205487878229,208
59.215487878229,209
59.225487878229,210
59.235487878229,211
59.245487878229,212
59.255487878229,213
59.265487878229,214
59.275487878229,215
59.285487878229,216
59.295487878229,217
59.305487878229,218
59.315487878229,219
59.325487878229,220
59.335487878229,221
59.345487878229,222
59.355487878229,223
59.365487878229,224
59.375487878229,225
59.385487878229,226
59.395487878229,227
59.405487878229,228
59.415487878229,229
