X,frankfurt_urban_n_vehicles_multi_radio.MA[7].idLayer/sequenceUpdateDa:vector
18.6,0
57.411784765962,1
57.421784765962,2
57.431784765962,3
57.441784765962,4
57.451784765962,5
57.461784765962,6
57.471784765962,7
57.481784765962,8
57.491784765962,9
57.501784765962,10
57.511784765962,11
57.521784765962,12
57.531784765962,13
57.541784765962,14
57.551784765962,15
57.561784765962,16
57.571784765962,17
57.581784765962,18
57.591784765962,19
57.601784765962,20
57.611784765962,21
57.621784765962,22
57.631784765962,23
57.641784765962,24
57.651784765962,25
57.661784765962,26
57.671784765962,27
57.681784765962,28
57.691784765962,29
57.701784765962,30
57.711784765962,31
57.721784765962,32
57.731784765962,33
57.741784765962,34
57.751784765962,35
57.761784765962,36
57.771784765962,37
57.781784765962,38
57.791784765962,39
57.801784765962,40
57.811784765962,41
57.821784765962,42
57.831784765962,43
57.841784765962,44
57.851784765962,45
57.861784765962,46
57.871784765962,47
57.881784765962,48
57.891784765962,49
57.901784765962,50
57.911784765962,51
57.921784765962,52
57.931784765962,53
57.941784765962,54
57.951784765962,55
57.961784765962,56
57.971784765962,57
57.981784765962,58
57.991784765962,59
58.001784765962,60
58.011784765962,61
58.021784765962,62
58.031784765962,63
58.041784765962,64
58.051784765962,65
58.061784765962,66
58.071784765962,67
58.081784765962,68
58.091784765962,69
58.101784765962,70
58.111784765962,71
58.121784765962,72
58.131784765962,73
58.141784765962,74
58.151784765962,75
58.161784765962,76
58.171784765962,77
58.181784765962,78
58.191784765962,79
58.201784765962,80
58.211784765962,81
58.221784765962,82
58.231784765962,83
58.241784765962,84
58.251784765962,85
58.261784765962,86
58.271784765962,87
58.281784765962,88
58.291784765962,89
58.301784765962,90
58.311784765962,91
58.321784765962,92
58.331784765962,93
58.341784765962,94
58.351784765962,95
58.361784765962,96
58.371784765962,97
58.381784765962,98
58.391784765962,99
58.401784765962,100
58.411784765962,101
58.421784765962,102
58.431784765962,103
58.441784765962,104
58.451784765962,105
58.461784765962,106
58.471784765962,107
58.481784765962,108
58.491784765962,109
58.501784765962,110
58.511784765962,111
58.521784765962,112
58.531784765962,113
58.541784765962,114
58.551784765962,115
58.561784765962,116
58.571784765962,117
58.581784765962,118
58.591784765962,119
58.601784765962,120
58.611784765962,121
58.621784765962,122
58.631784765962,123
58.641784765962,124
58.651784765962,125
58.661784765962,126
58.671784765962,127
58.681784765962,128
58.691784765962,129
58.701784765962,130
58.711784765962,131
58.721784765962,132
58.731784765962,133
58.741784765962,134
58.751784765962,135
58.761784765962,136
58.771784765962,137
58.781784765962,138
58.791784765962,139
58.801784765962,140
58.811784765962,141
58.821784765962,142
58.831784765962,143
58.841784765962,144
58.851784765962,145
58.861784765962,146
58.871784765962,147
58.881784765962,148
58.891784765962,149
58.901784765962,150
58.911784765962,151
58.921784765962,152
58.931784765962,153
58.941784765962,154
58.951784765962,155
58.961784765962,156
58.971784765962,157
58.981784765962,158
58.991784765962,159
59.001784765962,160
59.011784765962,161
59.021784765962,162
59.031784765962,163
59.041784765962,164
59.051784765962,165
59.061784765962,166
59.071784765962,167
59.081784765962,168
59.091784765962,169
59.101784765962,170
59.111784765962,171
59.121784765962,172
59.131784765962,173
59.141784765962,174
59.151784765962,175
59.161784765962,176
59.171784765962,177
59.181784765962,178
59.191784765962,179
59.201784765962,180
59.211784765962,181
59.221784765962,182
59.231784765962,183
59.241784765962,184
59.251784765962,185
59.261784765962,186
59.271784765962,187
59.281784765962,188
59.291784765962,189
59.301784765962,190
59.311784765962,191
59.321784765962,192
59.331784765962,193
59.341784765962,194
59.351784765962,195
59.361784765962,196
59.371784765962,197
59.381784765962,198
59.391784765962,199
59.401784765962,200
59.411784765962,201
