X,frankfurt_urban_n_vehicles_multi_radio.MA[6].idLayer/sequenceUpdateDa:vector
15.9,0
49.798675209134,1
49.808675209134,2
49.818675209134,3
49.828675209134,4
49.838675209134,5
49.848675209134,6
49.858675209134,7
49.868675209134,8
49.878675209134,9
49.888675209134,10
49.898675209134,11
49.908675209134,12
49.918675209134,13
49.928675209134,14
49.938675209134,15
49.948675209134,16
49.958675209134,17
49.968675209134,18
49.978675209134,19
49.988675209134,20
49.998675209134,21
50.008675209134,22
50.018675209134,23
50.028675209134,24
50.038675209134,25
50.048675209134,26
50.058675209134,27
50.068675209134,28
50.078675209134,29
50.088675209134,30
50.098675209134,31
50.108675209134,32
50.118675209134,33
50.128675209134,34
50.138675209134,35
50.148675209134,36
50.158675209134,37
50.168675209134,38
50.178675209134,39
50.188675209134,40
50.198675209134,41
50.208675209134,42
50.218675209134,43
50.228675209134,44
50.238675209134,45
50.248675209134,46
50.258675209134,47
50.268675209134,48
50.278675209134,49
50.288675209134,50
50.298675209134,51
50.308675209134,52
50.318675209134,53
50.328675209134,54
50.338675209134,55
50.348675209134,56
50.358675209134,57
50.368675209134,58
50.378675209134,59
50.388675209134,60
50.398675209134,61
50.408675209134,62
50.418675209134,63
50.428675209134,64
50.438675209134,65
50.448675209134,66
50.458675209134,67
50.468675209134,68
50.478675209134,69
50.488675209134,70
50.498675209134,71
50.508675209134,72
50.518675209134,73
50.528675209134,74
50.538675209134,75
50.548675209134,76
50.558675209134,77
50.568675209134,78
50.578675209134,79
50.588675209134,80
50.598675209134,81
50.608675209134,82
50.618675209134,83
50.628675209134,84
50.638675209134,85
50.648675209134,86
50.658675209134,87
50.668675209134,88
50.678675209134,89
50.688675209134,90
50.698675209134,91
50.708675209134,92
50.718675209134,93
50.728675209134,94
50.738675209134,95
50.748675209134,96
50.758675209134,97
50.768675209134,98
50.778675209134,99
50.788675209134,100
50.798675209134,101
50.808675209134,102
50.818675209134,103
50.828675209134,104
50.838675209134,105
50.848675209134,106
50.858675209134,107
50.868675209134,108
50.878675209134,109
50.888675209134,110
50.898675209134,111
50.908675209134,112
50.918675209134,113
50.928675209134,114
50.938675209134,115
50.948675209134,116
50.958675209134,117
50.968675209134,118
50.978675209134,119
50.988675209134,120
50.998675209134,121
51.008675209134,122
51.018675209134,123
51.028675209134,124
51.038675209134,125
51.048675209134,126
51.058675209134,127
51.068675209134,128
51.078675209134,129
51.088675209134,130
51.098675209134,131
51.108675209134,132
51.118675209134,133
51.128675209134,134
51.138675209134,135
51.148675209134,136
51.158675209134,137
51.168675209134,138
51.178675209134,139
51.188675209134,140
51.198675209134,141
51.208675209134,142
51.218675209134,143
51.228675209134,144
51.238675209134,145
51.248675209134,146
51.258675209134,147
51.268675209134,148
51.278675209134,149
51.288675209134,150
51.298675209134,151
51.308675209134,152
51.318675209134,153
51.328675209134,154
51.338675209134,155
51.348675209134,156
51.358675209134,157
51.368675209134,158
51.378675209134,159
51.388675209134,160
51.398675209134,161
51.408675209134,162
51.418675209134,163
56.918675209134,164
56.928675209134,165
56.938675209134,166
56.948675209134,167
56.958675209134,168
56.968675209134,169
56.978675209134,170
56.988675209134,171
56.998675209134,172
57.008675209134,173
57.018675209134,174
57.028675209134,175
57.038675209134,176
57.048675209134,177
57.058675209134,178
57.068675209134,179
57.078675209134,180
57.088675209134,181
57.098675209134,182
57.108675209134,183
57.118675209134,184
57.128675209134,185
57.138675209134,186
57.148675209134,187
57.158675209134,188
57.168675209134,189
57.178675209134,190
57.188675209134,191
57.198675209134,192
57.208675209134,193
57.218675209134,194
57.228675209134,195
57.238675209134,196
57.248675209134,197
57.258675209134,198
57.268675209134,199
57.278675209134,200
57.288675209134,201
57.298675209134,202
57.308675209134,203
57.318675209134,204
57.328675209134,205
57.338675209134,206
57.348675209134,207
57.358675209134,208
57.368675209134,209
57.378675209134,210
57.388675209134,211
57.398675209134,212
57.408675209134,213
57.418675209134,214
57.428675209134,215
57.438675209134,216
57.448675209134,217
57.458675209134,218
57.468675209134,219
57.478675209134,220
57.488675209134,221
57.498675209134,222
57.508675209134,223
57.518675209134,224
57.528675209134,225
57.538675209134,226
57.548675209134,227
57.558675209134,228
57.568675209134,229
57.578675209134,230
57.588675209134,231
57.598675209134,232
57.608675209134,233
57.618675209134,234
57.628675209134,235
57.638675209134,236
