X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
194.778894056442,1
195.778894056442,2
197.778894056442,3
201.778894056442,4
209.778894056442,5
225.778894056442,6
257.778894056442,7
289.778894056442,8
295.355624937288,1
296.355624937288,2
298.355624937288,3
302.355624937288,4
310.355624937288,5
326.355624937288,6
338.529825444726,1
339.529825444726,2
341.529825444726,3
345.529825444726,4
353.529825444726,5
369.529825444726,6
