X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
190.048955230001,1
191.048955230001,2
193.048955230001,3
197.048955230001,4
205.048955230001,5
221.048955230001,6
253.048955230001,7
285.048955230001,8
298.184532844211,1
299.184532844211,2
301.184532844211,3
305.184532844211,4
313.184532844211,5
329.184532844211,6
340.108984256043,1
341.108984256043,2
343.108984256043,3
347.108984256043,4
355.108984256043,5
371.108984256043,6
