X,frankfurt_urban_n_vehicles.MA[2].idLayer/sequenceUpdateCa:vector
77.234185267441,1
77.734185267441,2
78.234185267441,3
78.734185267441,4
79.234185267441,5
79.734185267441,6
80.234185267441,7
80.734185267441,8
81.234185267441,9
81.734185267441,10
82.234185267441,11
82.734185267441,12
83.234185267441,13
83.734185267441,14
84.234185267441,15
84.734185267441,16
85.234185267441,17
85.734185267441,18
86.234185267441,19
86.734185267441,20
87.234185267441,21
87.734185267441,22
88.234185267441,23
88.734185267441,24
89.234185267441,25
89.734185267441,26
90.234185267441,27
90.734185267441,28
91.234185267441,29
91.734185267441,30
92.234185267441,31
92.734185267441,32
93.234185267441,33
93.734185267441,34
94.234185267441,35
94.734185267441,36
95.234185267441,37
95.734185267441,38
96.234185267441,39
96.734185267441,40
97.234185267441,41
