X,frankfurt_urban_n_vehicles.MA[7].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles.MA[7].udpApp[0]/rcvdPk:vector(packetBytes)
45.869165244802,1032,1024
45.874094114371,1032,1024
45.878481463351,1032,1024
45.95931044991,1032,1024
46.013123133323,1032,1024
46.014759973909,1032,1024
46.016242583107,1032,1024
46.018084192305,1032,1024
46.020519511484,1032,1024
46.02173235207,1032,1024
46.022333192656,1032,1024
46.057195801586,1032,1024
46.059452642172,1032,1024
46.062029482758,1032,1024
46.089630983327,1032,1024
46.101815014775,1032,1024
46.103563869101,1032,1024
46.105018492231,1032,1024
46.112286203702,1032,1024
46.112905058028,1032,1024
46.144048963539,1032,1024
46.155048265615,1032,1024
46.156585119941,1032,1024
46.157895739191,1032,1024
46.189580878014,1032,1024
46.194215360904,1032,1024
46.209832198773,1032,1024
46.239608131047,1032,1024
46.241597867183,1032,1024
46.244579761505,1032,1024
46.245135629573,1032,1024
46.245790497641,1032,1024
46.278929649091,1032,1024
46.279566517159,1032,1024
46.289460461115,1032,1024
46.290656329183,1032,1024
46.291968197251,1032,1024
46.298662467285,1032,1024
46.299362335353,1032,1024
46.30114721028,1032,1024
46.302916856994,1032,1024
46.323856140875,1032,1024
46.382229030969,1032,1024
46.393221059372,1032,1024
46.394803941158,1032,1024
46.477342204099,1032,1024
46.480001099573,1032,1024
46.480574995047,1032,1024
46.481581890521,1032,1024
46.491020000277,1032,1024
46.571648399049,1032,1024
46.599295344723,1032,1024
46.6275751691,1032,1024
46.630559647851,1032,1024
46.631250570521,1032,1024
46.672438186701,1032,1024
46.675941729758,1032,1024
46.714460881808,1032,1024
46.726145998499,1032,1024
46.782078011636,1032,1024
46.785844482324,1032,1024
46.794405649436,1032,1024
46.816227577107,1032,1024
46.819968296433,1032,1024
46.823195195697,1032,1024
46.825088145329,1032,1024
46.825842094961,1032,1024
46.842621439609,1032,1024
46.890407674671,1032,1024
46.896064154179,1032,1024
46.899964103811,1032,1024
46.907554659297,1032,1024
46.909451211285,1032,1024
46.911940137437,1032,1024
46.913304870289,1032,1024
46.914644657339,1032,1024
46.918602447889,1032,1024
46.922430651191,1032,1024
46.925496153819,1032,1024
46.928211886671,1032,1024
46.929622849747,1032,1024
46.933036812823,1032,1024
46.946726637215,1032,1024
46.950206370067,1032,1024
46.976495815241,1032,1024
46.978050778317,1032,1024
47.001850229524,1032,1024
47.013470643368,1032,1024
47.059232885056,1032,1024
47.061950466291,1032,1024
47.067354424538,1032,1024
47.070195732462,1032,1024
47.071552708774,1032,1024
47.072811481906,1032,1024
47.078826762862,1032,1024
47.116586604538,1032,1024
47.11715159395,1032,1024
47.11834738131,1032,1024
47.140425412144,1032,1024
47.169586966267,1032,1024
47.173646945091,1032,1024
47.199214071877,1032,1024
47.236366787152,1032,1024
47.301028331157,1032,1024
47.349168990698,1032,1024
47.406791850829,1032,1024
47.413996233887,1032,1024
47.467971240536,1032,1024
47.469345038318,1032,1024
47.569767295109,1032,1024
47.572355375476,1032,1024
47.685585307419,1032,1024
47.686303359911,1032,1024
47.687697412403,1032,1024
47.695534287559,1032,1024
47.696279340051,1032,1024
47.696880392543,1032,1024
47.698782445035,1032,1024
47.700813297775,1032,1024
47.718009650272,1032,1024
47.718673714838,1032,1024
47.735930687599,1032,1024
47.753553124849,1032,1024
47.762422559813,1032,1024
47.764834164795,1032,1024
47.770551558125,1032,1024
47.872169101873,1032,1024
47.951079966381,1032,1024
47.952800503683,1032,1024
47.965134113319,1032,1024
47.968648741979,1032,1024
47.973273640879,1032,1024
47.973829728995,1032,1024
47.978788357653,1032,1024
47.981079916549,1032,1024
47.981672004665,1032,1024
47.986117805681,1032,1024
47.998087945182,1032,1024
48.009015670462,1032,1024
48.035993359951,1032,1024
48.097753118568,1032,1024
48.100584666819,1032,1024
48.114108577815,1032,1024
48.115745137061,1032,1024
48.116463248087,1032,1024
48.119016205464,1032,1024
48.146873523743,1032,1024
48.148418405091,1032,1024
48.156801392089,1032,1024
48.174788319416,1032,1024
48.214534175187,1032,1024
48.28097545421,1032,1024
48.334451021301,1032,1024
48.335070154589,1032,1024
48.343539594979,1032,1024
48.376671774605,1032,1024
48.379421443203,1032,1024
48.383360430214,1032,1024
48.383916563502,1032,1024
48.38469769679,1032,1024
48.405635387594,1032,1024
48.408731067144,1032,1024
48.429805379062,1032,1024
48.430424523282,1032,1024
48.455604634207,1032,1024
48.478030821218,1032,1024
48.540015248526,1032,1024
48.543575944228,1032,1024
48.546128888733,1032,1024
48.546928043639,1032,1024
48.549855833238,1032,1024
48.554965678759,1032,1024
48.556704215582,1032,1024
48.587522630855,1032,1024
48.613580813905,1032,1024
48.618807405423,1032,1024
48.626218607891,1032,1024
48.627495379702,1032,1024
48.628700151513,1032,1024
48.633144821023,1032,1024
48.666807322021,1032,1024
48.706090691993,1032,1024
48.708812655262,1032,1024
48.710152427014,1032,1024
48.714810201203,1032,1024
48.748623655262,1032,1024
48.752670005646,1032,1024
48.757517647755,1032,1024
48.765930522088,1032,1024
48.772673672753,1032,1024
48.807889856596,1032,1024
48.810848229,1032,1024
48.875787122284,1032,1024
48.894319590745,1032,1024
48.941055569574,1032,1024
48.952095264873,1032,1024
48.980300514064,1032,1024
48.985411678242,1032,1024
48.993379456701,1032,1024
49.026044872301,1032,1024
49.026763078517,1032,1024
49.066823143542,1032,1024
49.082098701713,1032,1024
49.082690907929,1032,1024
49.084426114145,1032,1024
49.089694402193,1032,1024
49.103297475036,1032,1024
49.119582367125,1032,1024
49.123112328981,1032,1024
49.125179544961,1032,1024
49.149973302438,1032,1024
49.154245053832,1032,1024
49.155575844654,1032,1024
49.198607350093,1032,1024
49.200597786876,1032,1024
49.223708012991,1032,1024
49.243735350535,1032,1024
49.246042892532,1032,1024
49.25204887368,1032,1024
49.276152000779,1032,1024
49.27803905423,1032,1024
49.291532670666,1032,1024
49.297033652488,1032,1024
49.297823878114,1032,1024
49.301954720345,1032,1024
49.344860065296,1032,1024
49.353772595267,1032,1024
49.355165830357,1032,1024
49.355821065447,1032,1024
49.359243065485,1032,1024
49.364904535664,1032,1024
49.365676770754,1032,1024
49.366485005844,1032,1024
49.376347569361,1032,1024
49.377092804451,1032,1024
49.386448793406,1032,1024
49.426484739899,1032,1024
49.427858754759,1032,1024
49.434326045823,1032,1024
49.487635924519,1032,1024
49.504365070241,1032,1024
49.510829978597,1032,1024
49.514043773143,1032,1024
49.525712225835,1032,1024
49.617498430426,1032,1024
49.618963693058,1032,1024
49.621408727105,1032,1024
49.651252758171,1032,1024
49.683951586924,1032,1024
49.685489128839,1032,1024
49.695785238675,1032,1024
49.702758819947,1032,1024
49.72783444042,1032,1024
49.733926039686,1032,1024
49.735130831996,1032,1024
49.788454938085,1032,1024
49.859515852221,1032,1024
49.868531025434,1032,1024
49.8721916311,1032,1024
49.882492073398,1032,1024
49.922857716471,1032,1024
49.925922546217,1032,1024
49.937731534597,1032,1024
49.947829493466,1032,1024
49.9490865527,1032,1024
49.955536665605,1032,1024
49.991963784273,1032,1024
49.997459138357,1032,1024
50.001778845832,1032,1024
50.003899907952,1032,1024
50.01915140598,1032,1024
50.029788467585,1032,1024
50.033124061925,1032,1024
50.034966620026,1032,1024
50.038707452662,1032,1024
50.046140098707,1032,1024
50.099020883751,1032,1024
50.135632858514,1032,1024
50.145041459973,1032,1024
50.190919195012,1032,1024
50.277535339035,1032,1024
50.278316652611,1032,1024
50.288521519004,1032,1024
50.355777304377,1032,1024
50.359716728056,1032,1024
50.364315141668,1032,1024
50.367027463212,1032,1024
50.369519005116,1032,1024
50.37367455345,1032,1024
50.395296481708,1032,1024
50.407990846933,1032,1024
50.440903054405,1032,1024
50.443151148721,1032,1024
50.445116478087,1032,1024
50.5569532485,1032,1024
50.558791350436,1032,1024
50.559392687422,1032,1024
50.566326388614,1032,1024
50.568240924967,1032,1024
50.569022261953,1032,1024
50.571005598939,1032,1024
50.576706031919,1032,1024
50.625340848628,1032,1024
50.626995193096,1032,1024
50.633636474836,1032,1024
50.64166080867,1032,1024
50.653630800805,1032,1024
50.761281076885,1032,1024
50.837273948759,1032,1024
50.850585337564,1032,1024
50.852580461572,1032,1024
50.85314582063,1032,1024
50.853909179688,1032,1024
50.862463324359,1032,1024
50.908041522349,1032,1024
50.924406492829,1032,1024
50.92699602927,1032,1024
50.945516461146,1032,1024
50.975028485859,1032,1024
50.975809852037,1032,1024
50.977847218215,1032,1024
51.057303407893,1032,1024
51.066374015919,1032,1024
51.085883370114,1032,1024
51.127950992282,1032,1024
51.160940372315,1032,1024
51.163710523766,1032,1024
51.174307654971,1032,1024
51.211461111585,1032,1024
51.214464268669,1032,1024
51.264296492035,1032,1024
51.266288962506,1032,1024
51.26751011959,1032,1024
51.272858665773,1032,1024
51.33551496588,1032,1024
51.340060901345,1032,1024
51.344710208468,1032,1024
51.377007687088,1032,1024
51.37959562146,1032,1024
51.380809014752,1032,1024
51.392634317337,1032,1024
51.411757786335,1032,1024
51.45085971204,1032,1024
51.452913512376,1032,1024
51.454693912544,1032,1024
51.463136476906,1032,1024
51.471146125207,1032,1024
51.487688518861,1032,1024
51.499528825814,1032,1024
51.502262008111,1032,1024
51.508864771107,1032,1024
51.512556976547,1032,1024
51.549577845207,1032,1024
51.556586971095,1032,1024
51.557800378229,1032,1024
51.603407185112,1032,1024
51.603945599374,1032,1024
51.653608509721,1032,1024
51.661896225674,1032,1024
51.662551639936,1032,1024
51.670865309985,1032,1024
51.683844512967,1032,1024
51.694990253694,1032,1024
51.774394917127,1032,1024
51.78449177298,1032,1024
51.787610730018,1032,1024
51.791670721336,1032,1024
51.809477748644,1032,1024
51.836292983694,1032,1024
51.836921412614,1032,1024
51.863540541011,1032,1024
51.868786905749,1032,1024
51.875427760725,1032,1024
51.881729953689,1032,1024
51.975728989324,1032,1024
51.997410420501,1032,1024
52.047838438935,1032,1024
52.049268882943,1032,1024
52.051209770959,1032,1024
52.054562985511,1032,1024
52.055119429519,1032,1024
52.061513468346,1032,1024
52.215024489649,1032,1024
52.218593718765,1032,1024
52.234098379665,1032,1024
52.241952610527,1032,1024
52.249308204745,1032,1024
52.252207948561,1032,1024
52.256720707577,1032,1024
52.263110167008,1032,1024
52.283207976176,1032,1024
52.285446199698,1032,1024
52.28826142322,1032,1024
52.296822698125,1032,1024
52.306715926183,1032,1024
52.309000463528,1032,1024
52.31436200377,1032,1024
52.337233418808,1032,1024
52.36814803254,1032,1024
52.369514498092,1032,1024
52.389653656198,1032,1024
52.395437654547,1032,1024
52.398900227634,1032,1024
52.411924238786,1032,1024
52.429428257193,1032,1024
52.430785729549,1032,1024
52.469823656299,1032,1024
52.472072128655,1032,1024
52.494836560761,1032,1024
52.496293033117,1032,1024
52.496966505473,1032,1024
52.54927200871,1032,1024
52.550477487658,1032,1024
52.595042745078,1032,1024
52.626407041052,1032,1024
