X,frankfurt_urban_n_vehicles_mipv6.MA[7].udpApp[0]/endToEndDelay:vector
46.788154327975,2.00119
46.788787230245,1.99182
46.790442132515,1.98347
46.791210034785,0.864242
46.793127637145,0.49616
46.799246643107,0.482279
46.823285668313,0.496318
46.835235217553,0.498267
46.836600766793,0.479633
46.838428399001,0.47146
46.872449962703,0.475482
46.895425762627,0.478458
46.963281869689,0.486314
46.974992935351,0.488025
46.995117269863,0.488149
47.004484948499,0.457517
47.035082025063,0.458114
47.070711868775,0.453744
47.106842725524,0.469875
47.122425859538,0.475458
47.132679227618,0.465711
47.13324918271,0.456281
47.13631540491,0.419347
47.147473040098,0.410505
47.14828599519,0.391318
47.180172897498,0.413205
47.201611808451,0.424644
47.256977585181,0.45001
47.310500766829,0.493533
47.326663315215,0.489695
47.330757950795,0.48379
47.343405153681,0.476437
47.366513011067,0.469545
47.373602102519,0.436634
47.386366073805,0.439398
47.388748225015,0.42178
47.393199661967,0.416232
47.400589871325,0.393622
47.429184931375,0.352217
47.434172402535,0.347204
47.435772055409,0.338804
47.440547526569,0.333579
47.486380532111,0.369412
47.510078548307,0.38311
47.515891390027,0.368923
47.540237589449,0.38327
47.591556880935,0.364589
47.618210729004,0.361243
47.653269486188,0.366301
47.65384850579,0.35688
47.721001465933,0.384033
47.792877125975,0.445909
47.817816915922,0.460849
47.861940051862,0.494972
47.919635197363,0.542667
47.951897364077,0.554929
47.989562764853,0.582595
48.032701174994,0.615733
48.03645492175,0.609487
48.058943671972,0.601976
48.114931221024,0.627963
48.13401103865,0.607043
48.136134119364,0.579166
48.154213010674,0.587245
48.184267719014,0.5573
48.210050193905,0.573082
48.309934713891,0.602967
48.372562198535,0.605594
48.384270712805,0.597303
48.43229515253,0.595327
48.435555543046,0.568587
48.476752084694,0.569784
48.49478565901,0.567818
48.539641771111,0.552674
48.555302359115,0.548334
48.565562855187,0.518595
48.582673677251,0.505706
48.610058273185,0.52309
48.620850225005,0.513882
48.631467587925,0.5045
48.671000308491,0.514032
48.696946437351,0.469978
48.732243176586,0.485275
48.737456387392,0.460488
48.746545649574,0.419578
48.74977549817,0.402807
48.758409833824,0.401442
48.791437753082,0.41447
48.817618737301,0.410651
48.822529615491,0.405562
48.825790242823,0.388822
48.826585401859,0.379617
48.832609629851,0.365642
48.865795042749,0.388827
48.867187904141,0.36022
