X,frankfurt_urban_n_vehicles.MA[2].tcpApp[0]/endToEndDelay:vector
219.576186574648,34.4549
220.388739741329,0.712553
221.133268390691,0.644529
221.871734189014,0.638466
222.613135250112,0.641401
223.363991521505,0.650856
224.114612972404,0.650621
224.864845641758,0.650233
225.596073774006,0.631228
226.33703558625,0.640962
227.078476574046,0.641441
227.821088137362,0.642612
228.572773969052,0.651686
229.33441959563,0.661646
230.093403980487,0.658984
230.85372696933,0.660323
231.61557885988,0.661852
232.381284385203,0.665706
233.144786394338,0.663502
233.903385279909,0.658599
234.667499653927,0.664114
235.435196774722,0.667697
236.205803438112,0.670607
236.97648047163,0.670677
237.74272217791,0.666242
238.513124543693,0.670402
239.287744733256,0.67462
240.081544399305,0.6938
240.86632957138,0.684785
241.656814480635,0.690485
242.481240497167,0.724426
243.303085013112,0.721845
244.149025231016,0.74594
245.052196440762,0.803171
246.013693344704,0.861497
246.928585623821,0.814892
248.002729048711,0.974143
249.093010520914,0.990281
250.381708416021,1.1887
251.632867081663,1.15116
316.142185965998,64.4093
316.888035029524,0.645849
317.628290089731,0.640255
318.362675681231,0.634386
319.108318046256,0.645642
319.851059052958,0.642741
320.624103863155,0.673045
321.386973207276,0.662869
322.166042085516,0.679069
322.988174736981,0.722133
323.837309976981,0.749135
324.817608642171,0.880299
325.803335143686,0.885727
326.768928919458,0.865594
327.883314263951,1.01439
328.75568692397,0.772373
347.033637379746,18.178
347.857863132121,0.724226
348.628008580988,0.670145
349.392137943765,0.664129
350.141885726635,0.649748
350.892200092271,0.650314
351.646125867781,0.653926
352.396817491063,0.650692
353.148443401582,0.651626
353.899191336148,0.650748
354.650958287135,0.651767
355.405651417193,0.654693
356.164139697375,0.658488
356.938302160553,0.674162
357.703427009277,0.665125
358.484431431069,0.681004
359.277978714074,0.693547
360.064597809554,0.686619
360.858549741313,0.693952
361.654187620781,0.695638
362.458405809709,0.704218
363.267125851943,0.70872
364.092400449294,0.725275
364.952097507036,0.759697
365.875759505858,0.823662
366.903831523624,0.928072
367.837258732418,0.833427
368.980903060879,1.04364
370.489817718933,1.40891
