X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
31.348411963522,1.0941
32.426194326432,0.977782
33.557557888025,1.03136
164.949470428352,131.292
165.746384321546,0.696914
166.483647277411,0.637263
167.219691616547,0.636044
167.956501663121,0.63681
168.692508079037,0.636006
169.430038501811,0.63753
170.168085153499,0.638047
170.905875837056,0.637791
171.643607376266,0.637732
172.390576634792,0.646969
173.128855924215,0.638279
173.871071880757,0.642216
174.612701717422,0.64163
175.359080540516,0.646379
176.10229899445,0.643218
176.845989435695,0.64369
177.596672997695,0.650684
178.357082937231,0.66041
179.111630033294,0.654547
179.878329894862,0.6667
180.657738761742,0.679409
181.465210507265,0.707472
182.27129666363,0.706086
183.100615892131,0.729319
184.124950095988,0.924334
185.255972805859,1.03102
257.53360155215,72.1776
258.332474849285,0.698873
259.06927948828,0.636805
259.80658607315,0.637307
260.548475171826,0.641889
261.284388623644,0.635913
262.021483888335,0.637095
262.761011609495,0.639528
263.504897657971,0.643886
264.244199513261,0.639302
264.982270421642,0.638071
265.72485590402,0.642585
266.469543195006,0.644687
267.207195160796,0.637652
267.949904321863,0.642709
268.691426342404,0.641522
269.434934377802,0.643508
270.176525973922,0.641592
270.92637488512,0.649849
271.675887172094,0.649512
272.428580405324,0.652693
273.176478040563,0.647898
273.92455119732,0.648073
274.69634435956,0.671793
275.455699094038,0.659355
276.214672565604,0.658973
276.990210406311,0.675538
277.761559968707,0.67135
278.536915844151,0.675356
279.303724248906,0.666808
280.341240782906,0.937517
281.141810202773,0.700569
281.919684049,0.677874
286.32242659551,4.30274
287.726905236591,1.30448
357.669664544462,69.8428
358.880367519604,1.1107
359.623578450978,0.643211
360.3682586069,0.64468
361.111439087125,0.64318
361.857347554423,0.645908
362.597850681024,0.640503
363.344443314842,0.646593
364.08785541689,0.643412
364.828394775895,0.640539
365.567499135171,0.639104
366.308461314531,0.640962
367.052197260495,0.643736
367.79326547442,0.641068
368.533421337527,0.640156
369.277676147117,0.644255
370.029793710245,0.652118
370.770545914578,0.640752
371.512202262671,0.641656
372.253118109797,0.640916
372.998701740371,0.645584
373.740698705661,0.641997
374.482664807813,0.641966
375.222447288541,0.639782
375.96460036177,0.642153
376.710073224878,0.645473
377.451272491583,0.641199
378.191488078775,0.640216
378.935654046491,0.644166
379.677890632958,0.642237
380.418798519173,0.640908
381.159841190449,0.641043
381.899308000197,0.639467
382.644817409558,0.645509
383.382447381866,0.63763
384.129342395855,0.646895
384.868654197163,0.639312
385.612038436193,0.643384
386.354053520091,0.642015
387.099155109565,0.645102
387.850439538632,0.651284
388.599669993808,0.64923
389.342343940648,0.642674
390.095398284196,0.653054
390.843151496956,0.647753
391.609273733302,0.666122
392.3639181021,0.654644
393.129763509461,0.665845
393.907374900579,0.677611
394.919620274954,0.912245
395.711629073776,0.692009
396.526244145163,0.714615
398.033957248543,1.40771
399.469501726585,1.33554
