X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
31.355304371688,1.10165
32.297229839413,0.841925
33.334649468928,0.93742
36.388822334068,2.95417
70.424486997619,33.9357
71.343489877145,0.819003
72.26170006913,0.81821
73.182674277436,0.820974
74.103627300848,0.820953
75.026578969602,0.822952
75.949409009673,0.82283
76.881414302512,0.832005
77.832835955055,0.851422
78.782199803826,0.849364
79.80190986086,0.91971
80.836670437773,0.934761
115.79463668143,34.858
116.534818079054,0.640181
117.27133226605,0.636514
118.00782517296,0.636493
118.746405272582,0.63858
119.482857902867,0.636453
120.22067040201,0.637812
120.959928309476,0.639258
121.696706645576,0.636778
122.43680647208,0.6401
123.179956593783,0.64315
123.918663807717,0.638707
124.656845381166,0.638182
125.396453653231,0.639608
126.141304381441,0.644851
126.877972277486,0.636668
127.626051317765,0.648079
128.37135493672,0.645304
129.126814379571,0.655459
129.879299897251,0.652486
130.651582725798,0.672283
131.41813360042,0.666551
132.21010632567,0.691973
133.004517935775,0.694412
133.786677624747,0.68216
134.800916234878,0.914239
135.755493359343,0.854577
138.183325951777,2.32783
270.991428824376,132.708
271.733839397191,0.642411
272.484847889997,0.651008
273.237244391433,0.652397
273.997741540775,0.660497
274.746303380134,0.648562
275.511057600023,0.664754
276.272708737376,0.661651
277.033259361554,0.660551
277.808014206542,0.674755
278.58791664958,0.679902
279.376179463397,0.688263
280.155500760145,0.679321
280.925279562213,0.669779
281.698267592174,0.672988
286.271638477734,4.47337
