X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
31.364249876779,1.11062
32.305249224578,0.840999
33.476578613072,1.07133
38.382592769857,4.80601
166.871343588329,128.389
167.610988874911,0.639645
168.349774114404,0.638785
169.08752821132,0.637754
169.831021395493,0.643493
170.570236743817,0.639215
171.310151884888,0.639915
172.051890139293,0.641738
172.792183891801,0.640294
173.534554674907,0.642371
174.280917467728,0.646363
175.026177927787,0.64526
175.777370103788,0.651192
176.526964949415,0.649595
177.284030095297,0.657065
178.03392516537,0.649895
178.80106244657,0.667137
179.565261612408,0.664199
180.324829449095,0.659568
181.109225396585,0.684396
181.872882605241,0.663657
182.662070852102,0.689188
183.454023410147,0.691953
184.97925184479,1.42523
185.998493351993,0.919242
257.629210279745,71.5307
258.369994630816,0.640784
259.113766991642,0.643772
259.85741668554,0.64365
260.597704818303,0.640288
261.335981818383,0.638277
262.081807839835,0.645826
262.819891244397,0.638083
263.563706315843,0.643815
264.310701181136,0.646995
265.059918877667,0.649218
265.808601284937,0.648682
266.551613668584,0.643012
267.295347555972,0.643734
268.038993060338,0.643646
268.784208483464,0.645215
269.526822099474,0.642614
270.280625043758,0.653803
271.028545357279,0.64792
271.779546327636,0.651001
272.543034709046,0.663488
273.289232857453,0.646198
274.040804475415,0.651572
274.787831699459,0.647027
275.543199009501,0.655367
276.310056380909,0.666857
277.079000888201,0.668945
277.858636550402,0.679636
278.633223636388,0.674587
279.412566679287,0.679343
280.19168448281,0.679118
281.186996198169,0.895312
282.029554926854,0.742559
282.824377951345,0.694823
283.608708825015,0.684331
284.398419201865,0.68971
285.302062487068,0.803643
286.41091093808,1.00885
353.17284368323,66.6619
354.180854040224,0.90801
354.929878772417,0.649025
355.673891123916,0.644012
356.420967230313,0.647076
357.165230680738,0.644263
357.908526678141,0.643296
358.65406614769,0.645539
359.397391316116,0.643325
360.140001358411,0.64261
360.893610986516,0.65361
361.638931064691,0.64532
362.383933104464,0.645002
363.129020753396,0.645088
363.870777229119,0.641756
364.615719449923,0.644942
365.355253022308,0.639534
366.094660742775,0.639408
366.841131599238,0.646471
367.586796986839,0.645665
368.331018390134,0.644221
369.072271644571,0.641253
369.8229855045,0.650714
370.571039863213,0.648054
371.313237801767,0.642198
372.057564302705,0.644327
372.798953712414,0.641389
373.546810752187,0.647857
374.291782412713,0.644972
375.036907580902,0.645125
375.785600559235,0.648693
376.526685281815,0.641085
377.271179937772,0.644495
378.016553787919,0.645374
378.755701454756,0.639148
379.496951083816,0.64125
380.239344291996,0.642393
380.978965866876,0.639622
381.726253281222,0.647287
382.472078072078,0.645825
383.216689994374,0.644612
383.967611705348,0.650922
384.720034047566,0.652422
385.465646123346,0.645612
386.215741616507,0.650095
386.962027495968,0.646286
387.714739566637,0.652712
388.470849327088,0.65611
389.229779317738,0.65893
389.979594424662,0.649815
390.73510802261,0.655514
391.498381650765,0.663274
392.251561915853,0.65318
393.231062291327,0.8795
394.05273889782,0.721677
394.910610270015,0.757871
395.851747755721,0.841137
397.740728977533,1.78898
401.97616285277,4.13543
