X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
65.187631532206,1
99.560176187028,2
100.060176187028,3
100.560176187028,4
103.363620730625,5
103.863620730625,6
104.363620730625,7
104.6838475633,8
174.724931007944,9
227.184202485598,10
326.442088148169,11
