X,frankfurt_urban.MA[0].tcp/rcvd seq
30.253680922829,7.55234e+06
30.34322519509,7.55234e+06
30.343884008434,7.55234e+06
30.433000869743,7.55288e+06
30.435103551659,7.55342e+06
30.523083599649,7.55395e+06
30.523679468271,7.55449e+06
30.524708336893,7.55502e+06
30.525259205515,7.55556e+06
30.614511122183,7.5561e+06
30.616409018581,7.55663e+06
30.617846914979,7.55717e+06
30.618956811377,7.5577e+06
30.619453707775,7.55824e+06
30.620419604173,7.55878e+06
30.621060500571,7.55931e+06
30.621981396969,7.55985e+06
30.705356066629,7.56038e+06
30.710366990807,7.56092e+06
30.711404914985,7.56146e+06
30.712415839163,7.56199e+06
30.713525763341,7.56253e+06
30.714581687519,7.56306e+06
30.716090535875,7.5636e+06
30.717191460053,7.56414e+06
30.717760384231,7.56467e+06
30.718365308409,7.56521e+06
30.720656080943,7.56574e+06
30.721775005121,7.56628e+06
30.722785929299,7.56682e+06
30.723363853477,7.56735e+06
30.795254064387,7.56789e+06
30.800382505345,7.56842e+06
30.801699457387,7.56896e+06
30.802683409429,7.5695e+06
30.803784361471,7.57003e+06
30.804813313513,7.57057e+06
30.805932265555,7.5711e+06
30.808363169639,7.57164e+06
30.808941121681,7.57218e+06
30.810033073723,7.57271e+06
30.810909025765,7.57325e+06
30.814848929849,7.57378e+06
30.815399881891,7.57432e+06
30.816838833933,7.57486e+06
30.884249654747,7.57539e+06
30.889586800077,7.57593e+06
30.890731061679,7.57646e+06
30.891796013721,7.577e+06
30.893702965763,7.57754e+06
30.894821917805,7.57807e+06
30.897857869847,7.57861e+06
30.898525821889,7.57914e+06
30.901088644217,7.57968e+06
30.902153624579,7.58022e+06
30.906068452385,7.58075e+06
30.907713432747,7.58129e+06
30.908805413109,7.58182e+06
30.910592373833,7.58236e+06
30.973479273199,7.5829e+06
30.978582418529,7.58343e+06
30.979879680131,7.58397e+06
30.982777660493,7.5845e+06
30.983905640855,7.58504e+06
30.984420621217,7.58558e+06
30.988147440341,7.58611e+06
30.988716420703,7.58665e+06
30.991183381427,7.58718e+06
30.992311361789,7.58772e+06
30.995082084997,7.58826e+06
31.001339020823,7.58879e+06
31.002445001185,7.58933e+06
31.003564010303,7.58986e+06
31.062564920189,7.5904e+06
31.067686065519,7.59094e+06
31.070180083755,7.59147e+06
31.072299307483,7.59201e+06
31.074023268207,7.59254e+06
31.074673277325,7.59308e+06
31.077784067693,7.59362e+06
31.078840076811,7.59415e+06
31.080636095047,7.59469e+06
31.082302008779,7.59522e+06
31.084104731987,7.59576e+06
31.090388682191,7.5963e+06
31.091836691309,7.59683e+06
31.093059671671,7.59737e+06
31.152266595976,7.5979e+06
31.160296750424,7.59844e+06
31.16089278838,7.59898e+06
31.161903826336,7.59951e+06
31.16588797816,7.60005e+06
31.168896016116,7.60058e+06
31.170406054072,7.60112e+06
31.172129092028,7.60166e+06
31.173981129984,7.60219e+06
31.17499216794,7.60273e+06
31.175678205896,7.60326e+06
31.179740357978,7.6038e+06
31.181683395934,7.60434e+06
31.18278443389,7.60487e+06
31.241415300308,7.60541e+06
31.251208431448,7.60594e+06
31.252718497656,7.60648e+06
31.253783563864,7.60702e+06
31.255081682492,7.60755e+06
31.257936720448,7.60809e+06
31.259356758404,7.60862e+06
31.261862824612,7.60916e+06
31.26311689082,7.6097e+06
31.264673910228,7.61023e+06
31.266784121272,7.61077e+06
31.26960506231,7.6113e+06
31.272643166474,7.61184e+06
31.273329232682,7.61238e+06
31.332942098702,7.61291e+06
31.340159163634,7.61345e+06
31.342485257298,7.61398e+06
31.343613350962,7.61452e+06
31.344155444626,7.61506e+06
