X,frankfurt_urban.MA[0].tcp/rcvd seq
30.254180826563,7.55246e+06
30.344183325138,7.55247e+06
30.344923079608,7.55247e+06
30.434992225495,7.553e+06
30.435922007367,7.55354e+06
30.5240673988,7.55407e+06
30.525177208106,7.55461e+06
30.526152017412,7.55515e+06
30.527063826718,7.55568e+06
30.613097599584,7.55622e+06
30.615093436414,7.55675e+06
30.615680273244,7.55729e+06
30.617728946904,7.55783e+06
30.618441783734,7.55836e+06
30.619560620564,7.5589e+06
30.620544457394,7.55943e+06
30.622603967884,7.55997e+06
30.702273661599,7.56051e+06
30.703954526029,7.56104e+06
30.705235390459,7.56158e+06
30.705750254889,7.56211e+06
30.706256119319,7.56265e+06
30.707293983749,7.56319e+06
30.708331848179,7.56372e+06
30.708900712609,7.56426e+06
30.710319441469,7.56479e+06
30.711375305899,7.56533e+06
30.712314170329,7.56587e+06
30.712829034759,7.5664e+06
30.713749899189,7.56694e+06
30.714769763619,7.56747e+06
30.791402903745,7.56801e+06
30.793777768175,7.56855e+06
30.795418986331,7.56908e+06
30.796798850761,7.56962e+06
30.797966954755,7.57015e+06
30.798436819185,7.57069e+06
30.799421683615,7.57123e+06
30.801092453875,7.57176e+06
30.801968345905,7.5723e+06
30.804135237935,7.57283e+06
30.805173129965,7.57337e+06
30.805787021995,7.57391e+06
30.808662806055,7.57444e+06
30.811146590115,7.57498e+06
30.881508159691,7.57551e+06
30.883334051721,7.57605e+06
30.885303943751,7.57659e+06
30.886233835781,7.57712e+06
30.887521075131,7.57766e+06
30.888640939561,7.57819e+06
30.890446723621,7.57873e+06
30.891511615651,7.57927e+06
30.892630507681,7.5798e+06
30.893262399711,7.58034e+06
30.895937183771,7.58087e+06
30.896578075801,7.58141e+06
30.898643967831,7.58195e+06
30.90125476572,7.58248e+06
30.971344443266,7.58302e+06
30.973206335296,7.58355e+06
30.974370227326,7.58409e+06
30.976357119356,7.58463e+06
30.979560958732,7.58516e+06
30.98006687842,7.5857e+06
30.980572798108,7.58623e+06
30.983855637484,7.58677e+06
30.98632247686,7.58731e+06
30.988902316236,7.58784e+06
30.989994235924,7.58838e+06
30.990707155612,7.58891e+06
30.993746834364,7.58945e+06
30.995698754052,7.58999e+06
31.060599216359,7.59052e+06
31.062344646583,7.59106e+06
31.063553538613,7.59159e+06
31.067103350331,7.59213e+06
31.071134109395,7.59267e+06
31.072108029083,7.5932e+06
31.073370976537,7.59374e+06
31.073903923991,7.59427e+06
31.076795713807,7.59481e+06
31.080986386587,7.59535e+06
31.081591334041,7.59588e+06
31.083799145651,7.59642e+06
31.084963093105,7.59695e+06
31.085884040559,7.59749e+06
31.149629555557,7.59803e+06
31.151972985781,7.59856e+06
31.153077877811,7.5991e+06
31.156348004879,7.59963e+06
