X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
61.253068744735,1
100.337269923707,2
100.837269923707,3
101.123593191879,4
172.575805831929,5
224.143176312221,6
224.643176312221,7
225.143176312221,8
225.643176312221,9
226.143176312221,10
226.643176312221,11
227.143176312221,12
341.157830858927,13
