X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
81.242585891599,1
81.742585891599,2
82.242585891599,3
105.064849307435,4
171.937908114287,5
233.621754581936,6
338.457282531795,7
435.832318394949,8
