X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
31.351043498538,1.096
32.359981840691,0.908938
33.669687457876,1.20971
73.422195523179,39.6525
74.417655023612,0.89546
75.346311592463,0.828657
76.277352405322,0.831041
77.212915948277,0.835564
78.156074144584,0.843158
79.12401212506,0.867938
80.100544301433,0.876532
81.686215684294,1.48567
114.602215775566,32.816
115.33989348752,0.637678
116.07903621974,0.639143
116.820625728291,0.64159
117.562418070509,0.641792
118.301245578528,0.638828
119.041687528981,0.640442
119.779486211082,0.637799
120.516570174085,0.637084
121.255401962193,0.638832
121.993993912601,0.638592
122.731928965011,0.637935
123.469480859603,0.637552
124.207629227985,0.638148
124.945464965903,0.637836
125.688250002581,0.642785
126.428581983546,0.640332
127.170071433847,0.641489
127.910889286542,0.640818
128.655091747556,0.644202
129.398587473151,0.643496
130.15212569425,0.653538
130.905848354129,0.653723
131.674817498094,0.668969
132.451729747345,0.676912
133.577023512867,1.02529
134.530699379848,0.853676
135.346271567561,0.715572
137.488421909391,2.04215
171.500192695086,33.9118
172.244818512948,0.644626
172.98789319483,0.643075
173.733207158149,0.645314
174.476047459901,0.64284
175.219503201885,0.643456
175.968115365935,0.648612
176.712402200219,0.644287
177.54453767761,0.732135
178.484793947799,0.840256
179.246560794139,0.661767
180.004900585051,0.65834
180.768267034643,0.663366
181.537525861474,0.669259
182.311946721451,0.674421
183.099535373507,0.687589
183.936255415425,0.73672
185.196524519846,1.16027
186.895151315773,1.59863
255.30503584038,68.3099
256.048485840906,0.64345
256.793284129626,0.644798
257.535019878727,0.641736
258.274589217161,0.639569
259.017048926698,0.64246
259.757820671186,0.640772
260.498417308566,0.640597
261.236187028509,0.63777
261.977780733004,0.641594
262.720038962841,0.642258
263.46040289718,0.640364
264.201926001677,0.641523
264.940834425356,0.638908
265.687269958805,0.646436
266.431443126772,0.644173
267.177751863429,0.646309
267.922632433581,0.644881
268.666840609279,0.644208
269.411824974333,0.644984
270.161254168346,0.649429
270.913785274769,0.652531
271.662019040246,0.648234
272.406770678936,0.644752
273.159200488591,0.65243
273.909887316636,0.650687
274.663123934246,0.653237
275.419790866328,0.656667
276.184456346991,0.664665
276.956092764737,0.671636
277.730552795375,0.67446
278.726218875456,0.895666
279.744497569719,0.918279
280.565255400761,0.720758
281.332269883305,0.667014
282.119889617952,0.68762
282.898314465189,0.678425
283.691604450922,0.69329
284.499156228252,0.707552
287.069283992133,2.47013
358.903177211048,71.7339
359.842220864778,0.839044
360.5824273561,0.640206
361.325950342608,0.643523
362.066824505558,0.640874
362.807149389471,0.640325
363.553982840297,0.646833
364.304309752097,0.650327
365.046521444943,0.642212
365.789158344789,0.642637
366.53801599781,0.648858
367.287559943822,0.649544
368.02806246421,0.640503
368.769694141124,0.641632
369.51331617762,0.643622
370.258452023942,0.645136
370.997386856974,0.638935
371.740164410178,0.642778
372.48495515681,0.644791
373.229428208796,0.644473
373.977004452657,0.647576
374.718383100697,0.641379
375.463554063961,0.645171
376.206649948649,0.643096
376.950329170729,0.643679
377.695757926055,0.645429
378.440780300435,0.645022
379.184787797467,0.644007
379.928871676229,0.644084
380.67286105996,0.643989
381.41592138152,0.64306
382.160069634656,0.644148
382.90741143451,0.647342
383.651507777378,0.644096
384.395300602811,0.643793
385.139433024587,0.644132
385.886263401854,0.64683
386.640563407112,0.6543
387.385902638569,0.645339
388.164683418914,0.678781
388.916278282199,0.651595
389.669421697199,0.653143
390.424687477989,0.655266
391.184948987278,0.660262
391.942450085058,0.657501
392.701886840515,0.659437
393.458794348645,0.656908
394.239781356827,0.680987
395.290650454795,0.950869
397.534947919685,2.1443
398.694918274469,1.05997
399.956565349803,1.16165
