X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
61.356830027633,1
103.617679379925,2
164.474566304135,3
225.587817154255,4
226.087817154255,5
226.587817154255,6
227.087817154255,7
334.406423654739,8
436.051067102172,9
