X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
63.847635661674,1
103.166454248835,2
169.386414994353,3
222.49281873467,4
222.99281873467,5
223.49281873467,6
223.99281873467,7
224.49281873467,8
224.99281873467,9
317.727847309448,10
