X,frankfurt_urban.MA[0].tcp/rcvd seq
30.254298607563,7.55227e+06
30.343923344467,7.55227e+06
30.344519117871,7.55227e+06
30.43383348384,7.55281e+06
30.434312284928,7.55334e+06
30.524898393032,7.55388e+06
30.52602622184,7.55442e+06
30.527073050648,7.55495e+06
30.528535708264,7.55549e+06
30.61397881443,7.55602e+06
30.617002527514,7.55656e+06
30.618049384056,7.5571e+06
30.619051240598,7.55763e+06
30.62104709714,7.55817e+06
30.621669953682,7.5587e+06
30.623731666766,7.55924e+06
30.627011523308,7.55978e+06
30.703646120163,7.56031e+06
30.704711004557,7.56085e+06
30.706293888951,7.56138e+06
30.707394773345,7.56192e+06
30.709625426527,7.56246e+06
30.710284310921,7.56299e+06
30.710790195315,7.56353e+06
30.711819079709,7.56406e+06
30.712513964103,7.5646e+06
30.713524848497,7.56514e+06
30.714138732891,7.56567e+06
30.714689617285,7.56621e+06
30.716812270467,7.56674e+06
30.719023039255,7.56728e+06
30.792740096516,7.56782e+06
30.795051524447,7.56835e+06
30.797759177629,7.56889e+06
30.799960715205,7.56942e+06
30.804357035523,7.56996e+06
30.806634804311,7.5705e+06
30.808364573099,7.57103e+06
30.808960485401,7.57157e+06
30.810070397703,7.5721e+06
30.812137222307,7.57264e+06
30.812634134609,7.57318e+06
30.815448959213,7.57371e+06
30.818607783817,7.57425e+06
30.819663696119,7.57478e+06
30.88179363036,7.57532e+06
30.884204058291,7.57586e+06
30.886902711473,7.57639e+06
30.889230263003,7.57693e+06
30.893392583321,7.57746e+06
30.895652352109,7.578e+06
30.898113033199,7.57854e+06
30.899213945501,7.57907e+06
30.900287871779,7.57961e+06
30.902574696383,7.58014e+06
30.903828636637,7.58068e+06
30.905957433289,7.58122e+06
30.907760345591,7.58175e+06
30.910110170195,7.58229e+06
30.970838192134,7.58282e+06
30.973329620065,7.58336e+06
30.976037273247,7.5839e+06
30.978980824777,7.58443e+06
30.982635145095,7.58497e+06
30.985491085349,7.5855e+06
30.987328594973,7.58604e+06
30.988330507275,7.58658e+06
30.989710447529,7.58711e+06
30.991844272133,7.58765e+06
30.993116212387,7.58818e+06
30.995155009039,7.58872e+06
30.996993921341,7.58926e+06
31.000338760085,7.58979e+06
31.060017782024,7.59033e+06
31.066171209955,7.59086e+06
31.067281178489,7.5914e+06
31.068346147023,7.59194e+06
31.071661734985,7.59247e+06
31.074517675239,7.59301e+06
31.076953184863,7.59354e+06
31.078922153397,7.59408e+06
31.080266121931,7.59462e+06
31.081304090465,7.59515e+06
31.083316802277,7.59569e+06
31.084624770811,7.59622e+06
31.086272511231,7.59676e+06
31.089581364115,7.5973e+06
31.150493400462,7.59783e+06
31.155197828393,7.59837e+06
31.156505796927,7.5989e+06
31.157998794277,7.59944e+06
31.160913353423,7.59998e+06
31.163625293677,7.60051e+06
31.165997803301,7.60105e+06
31.168505771835,7.60158e+06
31.171260766535,7.60212e+06
31.171856763885,7.60266e+06
31.172858761235,7.60319e+06
31.173777389249,7.60373e+06
31.175459386599,7.60426e+06
31.180637356517,7.6048e+06
31.239700047792,7.60534e+06
31.244471008564,7.60587e+06
31.246630444257,7.60641e+06
31.247307470575,7.60694e+06
31.251245931919,7.60748e+06
31.253791958237,7.60802e+06
31.257703419165,7.60855e+06
31.259366445483,7.60909e+06
31.261480471801,7.60962e+06
31.262175498119,7.61016e+06
31.264543550755,7.6107e+06
31.265671577073,7.61123e+06
31.266736603391,7.61177e+06
31.269844003847,7.6123e+06
31.328843723819,7.61284e+06
31.334006684591,7.61338e+06
31.337256146602,7.61391e+06
31.33937625609,7.61445e+06
31.340452607946,7.61498e+06
31.343660634264,7.61552e+06
31.346811095192,7.61606e+06
31.34937012151,7.61659e+06
31.351215329343,7.61713e+06
31.542406968376,7.61764e+06
31.54573307821,7.61764e+06
31.546834188044,7.61818e+06
31.547791297878,7.61871e+06
31.548721407712,7.61925e+06
31.549254517546,7.61978e+06
31.55034662738,7.62032e+06
31.550861737214,7.62086e+06
31.553108066716,7.62139e+06
31.55479817655,7.62193e+06
31.555268286384,7.62246e+06
31.555765396218,7.623e+06
31.557265615886,7.62354e+06
31.561537165056,7.62407e+06
31.56267427489,7.62461e+06
31.6357358371,7.62514e+06
31.636349974054,7.62568e+06
31.636847111008,7.62622e+06
31.63974152187,7.62675e+06
31.640337658824,7.62729e+06
31.641918932732,7.62782e+06
31.642587069686,7.62836e+06
31.645041343594,7.6289e+06
31.646487617502,7.62943e+06
31.64741848461,7.62997e+06
31.648032621564,7.6305e+06
31.653145443288,7.63104e+06
31.654237580242,7.63158e+06
31.65740685415,7.63211e+06
31.726841896896,7.63265e+06
31.728503224556,7.63318e+06
31.728973388386,7.63372e+06
31.737379992528,7.63426e+06
31.738727320188,7.63479e+06
31.739251484018,7.63533e+06
31.740742811678,7.63586e+06
31.741320975508,7.6364e+06
31.741836139338,7.63694e+06
31.742932466998,7.63747e+06
31.745316958488,7.63801e+06
31.748055286148,7.63854e+06
31.748768449978,7.63908e+06
31.751387941468,7.63962e+06
31.818505234573,7.64015e+06
31.819624425033,7.64069e+06
31.820635615493,7.64122e+06
31.827615942035,7.64176e+06
31.828476296659,7.6423e+06
31.829517487119,7.64283e+06
31.832511058499,7.64337e+06
31.833026248959,7.6439e+06
31.833622439419,7.64444e+06
31.838225201259,7.64498e+06
31.840192582179,7.64551e+06
31.842281772639,7.64605e+06
31.842832963099,7.64658e+06
31.844288153559,7.64712e+06
31.907757073723,7.64766e+06
31.908912290571,7.64819e+06
31.910621454643,7.64873e+06
31.916633781185,7.64926e+06
31.920100516729,7.6498e+06
31.920633733577,7.65034e+06
31.923156167273,7.65087e+06
31.924446659489,7.65141e+06
31.940746183169,7.65194e+06
31.942273616865,7.65248e+06
31.942869833713,7.65302e+06
31.943376050561,7.65355e+06
31.947052701105,7.65409e+06
31.948786134801,7.65462e+06
31.996891926067,7.65516e+06
31.998547142915,7.6557e+06
32.000850320054,7.65623e+06
32.007117646596,7.65677e+06
32.010037598988,7.6573e+06
32.011931815836,7.65784e+06
32.016024787764,7.65838e+06
32.016513030746,7.65891e+06
32.031161265428,7.65945e+06
32.033808751392,7.65998e+06
32.034431994374,7.66052e+06
32.035434237356,7.66106e+06
32.037044480338,7.66159e+06
32.03959972332,7.66213e+06
32.087101791478,7.66266e+06
32.08854903446,7.6632e+06
32.090426945034,7.66374e+06
32.101635950237,7.66427e+06
32.102106219101,7.66481e+06
32.103597756829,7.66534e+06
32.105674922165,7.66588e+06
32.106298191029,7.66642e+06
32.121046399829,7.66695e+06
32.123476885793,7.66749e+06
32.126467371757,7.66802e+06
32.128707614739,7.66856e+06
32.129249883603,7.6691e+06
32.131866421331,7.66963e+06
32.176969682897,7.67017e+06
32.181693079435,7.6707e+06
32.182208348299,7.67124e+06
32.191169123461,7.67178e+06
32.193438661189,7.67231e+06
32.194467930053,7.67285e+06
32.199842467781,7.67338e+06
32.200862762271,7.67392e+06
32.213892317002,7.67446e+06
32.214894611492,7.67499e+06
32.215584232157,7.67553e+06
32.22662506964,7.67606e+06
32.22710436413,7.6766e+06
32.22758365862,7.67714e+06
32.26766960007,7.67767e+06
32.27451418905,7.67821e+06
32.27498448354,7.67874e+06
32.280902040634,7.67928e+06
32.283180578362,7.67982e+06
32.284497872852,7.68035e+06
32.288986397767,7.68089e+06
32.290875692257,7.68142e+06
32.305263174827,7.68196e+06
32.307080494684,7.6825e+06
32.496264382532,7.68301e+06
32.4968877275,7.68301e+06
32.499779072468,7.68354e+06
32.500865429859,7.68408e+06
32.502321169487,7.68462e+06
32.504857909115,7.68515e+06
32.505445278929,7.68569e+06
32.506095648743,7.68622e+06
32.506602018557,7.68676e+06
