X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
63.556969287784,1
102.023619344022,2
174.192991297703,3
226.498229868884,4
226.998229868884,5
227.498229868884,6
338.050977089828,7
431.882210705517,8
