X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
61.998727723338,1
104.789904600565,2
163.766443233679,3
222.190298845086,4
222.690298845086,5
223.190298845086,6
223.690298845086,7
224.190298845086,8
324.604681574673,9
