X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
31.355987149753,1.10242
32.289571041558,0.833584
33.248082504134,0.858511
103.532010642492,70.1839
104.926957033182,1.29495
105.691237867989,0.664281
106.448394371805,0.657157
107.205074235009,0.65668
107.95518590763,0.650112
108.702259151312,0.647073
109.444134841395,0.641876
110.184132172804,0.639997
110.927977192966,0.643845
111.666736751152,0.63876
112.405058503539,0.638322
113.146209183954,0.641151
113.885106538803,0.638897
114.625831814833,0.640725
115.361870900365,0.636039
116.101988915016,0.640118
116.839086122937,0.637097
117.582106271114,0.64302
118.325264666751,0.643158
119.062622250297,0.637358
119.800979755706,0.638358
120.539233876376,0.638254
121.277475768219,0.638242
122.020170238992,0.642694
122.762920506647,0.64275
123.503737747756,0.640817
124.244304901906,0.640567
124.986117535999,0.641813
125.728766812402,0.642649
126.472993248408,0.644226
127.216569845373,0.643577
127.963642225582,0.647072
128.713182228003,0.64954
129.467602086524,0.65442
130.229258657775,0.661657
131.000935738872,0.671677
131.7645316031,0.663596
132.554631815014,0.6901
133.35268339696,0.698052
134.13360983694,0.680926
134.950228125852,0.716618
136.585259633634,1.53503
172.893219519001,36.208
173.644287871758,0.651068
174.386992440655,0.642705
175.136574414533,0.649582
175.884535441413,0.647961
176.644427749471,0.659892
177.396210551212,0.651783
178.154785031499,0.658574
178.91422746641,0.659442
179.674320351342,0.660093
180.441081642177,0.666761
181.203224161742,0.662143
181.992016883355,0.688793
182.785818300427,0.693801
183.772082486439,0.886264
186.211835835646,2.33975
254.219055981883,67.9072
255.035265415767,0.716209
255.776586292581,0.641321
256.523345221687,0.646759
257.264486794779,0.641142
258.015026154409,0.650539
258.758630598703,0.643604
259.504816770179,0.646186
260.251051936426,0.646235
260.994008562131,0.642957
261.733749755698,0.639741
262.481074978949,0.647325
263.22550778864,0.644433
263.967355403444,0.641848
264.71051088154,0.643155
265.453471976119,0.642961
266.196189628684,0.642718
266.946057500388,0.649868
267.689239950483,0.643182
268.434778832063,0.645539
269.180379782004,0.645601
269.930399155201,0.650019
270.682215387254,0.651816
271.431199738282,0.648984
272.190526938311,0.659327
272.941449776681,0.650923
273.693263763313,0.651814
274.448005751751,0.654742
275.20667759203,0.658672
275.972133793431,0.665456
276.732137997469,0.660004
277.510592127546,0.678454
278.291688656308,0.681097
279.090903439346,0.699215
279.865461370334,0.674558
280.659410299996,0.693949
281.570106391497,0.810696
282.515691262211,0.845585
283.787114352051,1.17142
284.645120478778,0.758006
285.492489006757,0.747369
286.632967440077,1.04048
353.222728423548,66.4898
354.091530238596,0.768802
354.834382503838,0.642852
355.581477097928,0.647095
356.321668954678,0.640192
357.065189327248,0.64352
357.81099632622,0.645807
358.55837129177,0.647375
359.304866512954,0.646495
360.049283588192,0.644417
360.788770632488,0.639487
361.531297049036,0.642526
362.275814807968,0.644518
363.019449534296,0.643635
363.763040120752,0.643591
364.508509920988,0.64547
365.249951276964,0.641441
365.992123775756,0.642172
366.732960455462,0.640837
367.47686957268,0.643909
368.223400382122,0.646531
368.973731230358,0.650331
369.720954609787,0.647223
370.466153094853,0.645198
371.211990439878,0.645837
371.956992273536,0.645002
372.701191143768,0.644199
373.444171423586,0.64298
374.189721003682,0.64555
374.938243098938,0.648522
375.67820490664,0.639962
376.43084665518,0.652642
377.181090382224,0.650244
377.92679350794,0.645703
378.671698862819,0.644905
379.424890591411,0.653192
380.167575418876,0.642685
380.911064358465,0.643489
381.655988212284,0.644924
382.400007883949,0.64402
383.147289852588,0.647282
383.8944201315,0.64713
384.640853437496,0.646433
385.384528154372,0.643675
386.137339364427,0.652811
386.885635257297,0.648296
387.637858199562,0.652223
388.385228360609,0.64737
389.13559161346,0.650363
389.887153944019,0.651562
390.641266271295,0.654112
391.41153400059,0.670268
392.178364764216,0.666831
392.943726718905,0.665362
393.729768552259,0.686042
394.734600900667,0.904832
395.542927354699,0.708326
396.322462464433,0.679535
397.291249953634,0.868787
398.683943571521,1.29269
