X,frankfurt_urban.MA[0].tcpApp[0]/endToEndDelay:vector
31.344426356173,1.0911
32.285126337233,0.8407
33.393229806084,1.0081
34.542886091905,1.04966
68.797851589494,34.155
69.718472036052,0.82062
70.639100411622,0.820628
71.556955131163,0.817855
72.47878516982,0.82183
73.398236580373,0.819451
74.318319662468,0.820083
75.244426321543,0.826107
76.171021960139,0.826596
77.096529759239,0.825508
78.029602651648,0.833073
78.989123001485,0.85952
79.990744184894,0.901621
81.175386824758,1.08464
114.532982266918,33.2576
115.341955655597,0.708973
116.079271546162,0.637316
116.820501384898,0.64123
117.558175632789,0.637674
118.294369969135,0.636194
119.028719315371,0.634349
119.766295255041,0.637576
120.501830549465,0.635535
121.24029664111,0.638466
121.976737115291,0.63644
122.713635336799,0.636898
123.451689929386,0.638055
124.188948749628,0.637259
124.92751075404,0.638562
125.669890974727,0.64238
126.407271145707,0.63738
127.149099705321,0.641829
127.892429987429,0.64333
128.636996988732,0.644567
129.398009158521,0.661012
130.157079576843,0.65907
130.910596915655,0.653517
131.678220091932,0.667623
132.440798253678,0.662578
133.242498390619,0.7017
134.049926053412,0.707428
135.243027393278,1.0931
263.866038435192,128.523
264.606790548464,0.640752
265.350801406447,0.644011
266.092263942653,0.641463
266.830899473567,0.638636
267.571761256512,0.640862
268.320430141045,0.648669
269.061913029622,0.641483
269.810912463103,0.648999
270.561057802149,0.650145
271.30994869481,0.648891
272.060824156542,0.650875
272.810589136151,0.649765
273.571736871833,0.661148
274.321342879523,0.649606
275.084067807218,0.662725
275.848205102452,0.664137
276.612968607785,0.664764
277.60666123331,0.893693
278.40890999022,0.702249
279.202884642774,0.693975
279.983525741549,0.680641
280.756282095315,0.672756
281.787683996904,0.931402
282.79001182573,0.902328
283.604709131625,0.714697
284.519501592844,0.814792
285.630085293022,1.01058
286.70658694347,0.976502
