X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
68.889247126551,1
104.955027410993,2
105.455027410993,3
105.955027410993,4
167.084774534879,5
228.427331704186,6
228.927331704186,7
229.427331704186,8
373.053228224778,9
