X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
71.208451559921,1
101.498090988508,2
171.036205553721,3
230.022876306816,4
230.522876306816,5
231.022876306816,6
231.522876306816,7
232.022876306816,8
318.09660390522,9
