X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
206.439868649875,1
207.439868649875,2
209.439868649875,3
213.439868649875,4
221.439868649875,5
237.439868649875,6
269.439868649875,7
289.423200637712,1
290.423200637712,2
292.423200637712,3
296.423200637712,4
304.423200637712,5
320.423200637712,6
331.810856711665,1
332.810856711665,2
334.810856711665,3
338.810856711665,4
346.810856711665,5
362.810856711665,6
394.810856711665,7
399.795512824074,1
400.795512824074,2
402.795512824074,3
