X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
222.156431741652,1
223.156431741652,2
225.156431741652,3
229.156431741652,4
237.156431741652,5
253.156431741652,6
285.156431741652,7
301.026684550921,1
302.026684550921,2
304.026684550921,3
308.026684550921,4
316.026684550921,5
332.026684550921,6
345.176961246428,1
346.176961246428,2
348.176961246428,3
352.176961246428,4
360.176961246428,5
376.176961246428,6
380.244542476378,1
381.244542476378,2
383.244542476378,3
387.244542476378,4
395.244542476378,5
