X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
184.829938208047,1
185.829938208047,2
187.829938208047,3
191.829938208047,4
199.829938208047,5
215.829938208047,6
247.829938208047,7
279.829938208047,8
301.021155338398,1
302.021155338398,2
304.021155338398,3
308.021155338398,4
316.021155338398,5
332.021155338398,6
345.442680345199,1
346.442680345199,2
348.442680345199,3
352.442680345199,4
360.442680345199,5
376.442680345199,6
