X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
189.903345352732,1
190.903345352732,2
192.903345352732,3
196.903345352732,4
204.903345352732,5
220.903345352732,6
252.903345352732,7
284.903345352732,8
293.956280558803,1
294.956280558803,2
296.956280558803,3
300.956280558803,4
308.956280558803,5
324.956280558803,6
337.288908447862,1
338.288908447862,2
340.288908447862,3
344.288908447862,4
352.288908447862,5
368.288908447862,6
393.79385207174,1
394.79385207174,2
396.79385207174,3
400.79385207174,4
408.79385207174,5
