X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
58.976260082501,1
59.476260082501,2
203.771229013093,3
300.502239834377,4
344.842237152047,5
383.54857313446,6
384.04857313446,7
384.54857313446,8
385.014132768351,9
385.514132768351,10
386.014132768351,11
386.514132768351,12
387.014132768351,13
387.514132768351,14
388.014132768351,15
388.514132768351,16
389.014132768351,17
389.514132768351,18
390.014132768351,19
390.514132768351,20
391.014132768351,21
391.514132768351,22
392.014132768351,23
392.514132768351,24
393.014132768351,25
393.514132768351,26
394.014132768351,27
394.514132768351,28
395.014132768351,29
395.514132768351,30
396.014132768351,31
396.514132768351,32
397.014132768351,33
397.514132768351,34
398.014132768351,35
398.514132768351,36
399.014132768351,37
399.514132768351,38
400.014132768351,39
400.514132768351,40
401.014132768351,41
401.514132768351,42
402.014132768351,43
402.514132768351,44
403.014132768351,45
403.514132768351,46
404.014132768351,47
404.514132768351,48
406.280209336123,49
406.780209336123,50
407.280209336123,51
