X,frankfurt_urban_n_vehicles.MA[4].tcpApp[0]/endToEndDelay:vector
339.507492445839,0.34998
339.66779905906,0.150307
339.818674717879,0.140876
339.969166630999,0.140492
340.119730072248,0.140563
340.275469368694,0.145739
340.428378010686,0.142909
340.578639722374,0.140262
340.729405902738,0.140766
340.882691644757,0.143286
341.034078343812,0.141387
341.186675451806,0.142597
341.33857652496,0.141901
341.493988063907,0.145412
341.659776453012,0.155788
341.811922107274,0.142146
341.962195597286,0.140273
342.115466277444,0.143271
342.267763268217,0.142297
342.4187432056,0.14098
342.568673172792,0.13993
342.72318925706,0.144516
342.87556760939,0.142378
343.03096179998,0.145394
343.182743520209,0.141782
343.332696190125,0.139953
343.512805889636,0.17011
343.669695174638,0.146889
343.823792961086,0.144098
343.974381481349,0.140589
344.124484101923,0.140103
344.278041884965,0.143558
344.427988120228,0.139946
344.578139038172,0.140151
344.730753318268,0.142614
344.880962428416,0.140209
345.030211130863,0.139249
345.180252185679,0.140041
345.330717148542,0.140465
345.482604160919,0.141887
345.632801454354,0.140197
345.782222462523,0.139421
345.93240234068,0.14018
346.083926616034,0.141524
346.233417671527,0.139491
346.382783791207,0.139366
346.532248481376,0.139465
346.682242112365,0.139994
346.832610618776,0.140369
346.983193823971,0.140583
347.134287151064,0.141093
347.290657095267,0.14637
347.443767456265,0.14311
347.59444393109,0.140676
347.746057673554,0.141614
347.896039893213,0.139982
348.047320189021,0.14128
348.196703008979,0.139383
348.347217317155,0.140514
348.498086104235,0.140869
348.656358862022,0.148273
348.809776683265,0.143418
348.965807184665,0.146031
349.116809405724,0.141002
349.268030178628,0.141221
349.419801665465,0.141771
349.569555521255,0.139754
349.721715827202,0.14216
349.872616511265,0.140901
350.021998924673,0.139382
350.172751541892,0.140753
350.322778217892,0.140027
350.472897239964,0.140119
350.622434469647,0.139537
350.772410576891,0.139976
350.923086823905,0.140676
351.074971557946,0.141885
351.225337018769,0.140365
351.374561408816,0.139224
351.523920683101,0.139359
351.67351738883,0.139597
351.82295164467,0.139434
351.97217747485,0.139226
352.122362114361,0.140185
352.272699447887,0.140337
352.42280300311,0.140104
352.573081699187,0.140279
352.725550061321,0.142468
352.876128811648,0.140579
353.025339567873,0.139211
353.175659898468,0.14032
353.325982955021,0.140323
353.47620129914,0.140218
353.626151075388,0.13995
353.775966625856,0.139816
353.927162494846,0.141196
354.076861821328,0.139699
354.226514384774,0.139653
354.377116941527,0.140603
354.526840630972,0.139724
354.676218189702,0.139378
354.825780577385,0.139562
354.97503520807,0.139255
355.125902687939,0.140867
355.275318978647,0.139416
355.425539937592,0.140221
355.576404063405,0.140864
355.725730588357,0.139327
355.874922098507,0.139192
356.025687475402,0.140765
356.175611521497,0.139924
356.326138318935,0.140527
