X,frankfurt_urban_n_vehicles_multi_radio.MA[0].tcp/rcvd seq
31.093708292002,7.77261e+06
31.098723347318,7.77261e+06
31.099211758898,7.77261e+06
31.103915409846,7.77315e+06
31.10503483905,7.77368e+06
31.109181069606,7.77422e+06
31.112116357218,7.77476e+06
31.113244786422,7.77529e+06
31.113742215626,7.77583e+06
31.1156695668,7.77636e+06
31.116139996004,7.7769e+06
31.12103771282,7.77744e+06
31.124135571228,7.77797e+06
31.125842429636,7.77851e+06
31.129237288044,7.77904e+06
31.130182120013,7.77958e+06
31.131211549217,7.78012e+06
31.131879978421,7.78065e+06
31.132548407625,7.78119e+06
31.134880836829,7.78172e+06
31.135441266033,7.78226e+06
31.141937982849,7.7828e+06
31.144448128869,7.78333e+06
31.150964845685,7.78387e+06
31.151868274889,7.7844e+06
31.152338704093,7.78494e+06
31.153431133297,7.78548e+06
31.157045850113,7.78601e+06
31.159720137725,7.78655e+06
31.171574571357,7.78708e+06
31.172081000561,7.78762e+06
31.173759429765,7.78816e+06
31.174256858969,7.78869e+06
31.176387717377,7.78923e+06
31.177038146581,7.78976e+06
31.181979863397,7.7903e+06
31.182675292601,7.79084e+06
31.183325721805,7.79137e+06
31.183994151009,7.79191e+06
31.185387009417,7.79244e+06
31.186844438621,7.79298e+06
31.187332867825,7.79352e+06
31.188046297029,7.79405e+06
31.188705726233,7.79459e+06
31.189789155437,7.79512e+06
31.192589443049,7.79566e+06
31.203371645517,7.7962e+06
31.205015538605,7.79673e+06
31.205611985149,7.79727e+06
31.209173324781,7.7978e+06
31.210202771325,7.79834e+06
31.212896664413,7.79888e+06
31.213574110957,7.79941e+06
31.214633557501,7.79995e+06
31.215122004045,7.80048e+06
31.219459790221,7.80102e+06
31.220209236765,7.80156e+06
31.222426683309,7.80209e+06
31.230057362573,7.80263e+06
31.231890255661,7.80316e+06
31.232522702205,7.8037e+06
31.233310148749,7.80424e+06
31.234882595293,7.80477e+06
31.243305614189,7.80531e+06
31.243839060733,7.80584e+06
31.244534507277,7.80638e+06
31.245240953821,7.80692e+06
31.247127846909,7.80745e+06
31.249793293453,7.80799e+06
31.250353739997,7.80852e+06
31.251404186541,7.80906e+06
31.253691633085,7.8096e+06
31.257632972717,7.81013e+06
31.277523884701,7.81067e+06
31.278886331245,7.8112e+06
31.282065224333,7.81174e+06
31.282589670877,7.81228e+06
31.283186117421,7.81281e+06
31.283818563965,7.81335e+06
31.284902010509,7.81388e+06
31.285642457053,7.81442e+06
31.290938243229,7.81496e+06
31.291471689773,7.81549e+06
31.293372136317,7.81603e+06
31.293950582861,7.81656e+06
31.294628029405,7.8171e+06
31.295116475949,7.81764e+06
31.296904369037,7.81817e+06
31.323587761024,7.81924e+06
31.32607368822,7.81978e+06
31.326733151818,7.82032e+06
31.327248615416,7.82085e+06
31.328170079014,7.82139e+06
31.328694542612,7.82192e+06
31.32974200621,7.82246e+06
31.330744469808,7.823e+06
31.334043860602,7.82353e+06
31.3351543242,7.82407e+06
31.336645251396,7.8246e+06
31.337611714994,7.82514e+06
31.338650178592,7.82568e+06
31.341787032984,7.81871e+06
31.347162538582,7.82621e+06
31.34763300218,7.82675e+06
31.348572465778,7.82728e+06
31.349195929376,7.82782e+06
31.353160783768,7.82836e+06
31.353631247366,7.82889e+06
31.354182710964,7.82943e+06
31.361462028954,7.82996e+06
31.364110492552,7.8305e+06
31.367396419748,7.83104e+06
31.368596883346,7.83157e+06
31.371060810542,7.83211e+06
31.37169327414,7.83264e+06
31.372860737738,7.83318e+06
31.373466201336,7.83372e+06
31.377473519326,7.83425e+06
31.377970982924,7.83479e+06
31.379454359088,7.83532e+06
31.381188286284,7.83586e+06
31.384969677078,7.8364e+06
31.385593140676,7.83693e+06
31.386221604274,7.83747e+06
31.491507539784,7.83798e+06
31.501610028396,7.83798e+06
31.50224252525,7.83852e+06
31.508742015812,7.83905e+06
31.51585300952,7.83959e+06
31.516972506374,7.84012e+06
31.517632003228,7.84066e+06
31.518670500082,7.8412e+06
31.52019849379,7.84173e+06
31.524217481206,7.84227e+06
31.52484097806,7.8428e+06
31.528469468622,7.84334e+06
31.529218965476,7.84388e+06
31.53131446233,7.84441e+06
31.532289959184,7.84495e+06
31.533484456038,7.84548e+06
31.534215952892,7.84602e+06
31.534713449746,7.84656e+06
31.54233491131,7.84709e+06
31.542940408164,7.84763e+06
31.545155898726,7.84816e+06
31.55005887985,7.8487e+06
31.552081873558,7.84924e+06
31.552552370412,7.84977e+06
31.555211357828,7.85031e+06
31.559477345244,7.85084e+06
31.559947842098,7.85138e+06
31.563851829514,7.85192e+06
31.565738823222,7.85245e+06
31.566840320076,7.85299e+06
31.568629313784,7.85352e+06
31.575529804346,7.85406e+06
31.5790453012,7.8546e+06
31.584885288616,7.85513e+06
31.586718282324,7.85567e+06
31.587810779178,7.8562e+06
31.588353276032,7.85674e+06
31.59096126974,7.85728e+06
31.600814265256,7.85781e+06
31.604914291364,7.85835e+06
31.607426317472,7.85888e+06
31.608040830526,7.85942e+06
31.610977369688,7.85996e+06
31.613418882742,7.86049e+06
31.614015395796,7.86103e+06
31.615534421904,7.86156e+06
31.617362961066,7.8621e+06
31.61847347412,7.86264e+06
31.619983987174,7.86317e+06
31.620941500228,7.86371e+06
31.621475013282,7.86424e+06
31.621972526336,7.86478e+06
31.62246103939,7.86532e+06
31.626576065498,7.86585e+06
31.627145578552,7.86639e+06
31.628220091606,7.86692e+06
31.630699143822,7.86746e+06
31.631259656876,7.868e+06
31.633128682984,7.86853e+06
31.634872196038,7.86907e+06
31.636705222146,7.8696e+06
31.6385847352,7.87014e+06
31.639064248254,7.87068e+06
31.644135326578,7.87121e+06
31.644668839632,7.87175e+06
31.649002891848,7.87228e+06
31.650014404902,7.87282e+06
31.650682917956,7.87336e+06
31.66150756155,7.87389e+06
31.664669074604,7.87443e+06
31.667128100712,7.87496e+06
31.668085613766,7.8755e+06
31.66864612682,7.87604e+06
31.670272152928,7.87657e+06
31.674928718198,7.87711e+06
31.676718231252,7.87764e+06
31.681305744306,7.87818e+06
31.68307725736,7.87872e+06
31.685640283468,7.87925e+06
31.69082382263,7.87979e+06
31.691844335684,7.88032e+06
31.692918848738,7.88086e+06
31.693948361792,7.8814e+06
31.6953413879,7.88193e+06
31.698312927062,7.88247e+06
31.698900440116,7.883e+06
31.69992995317,7.88354e+06
31.702137003149,7.88408e+06
31.702607532117,7.88461e+06
31.703240061085,7.88515e+06
31.704620590053,7.88568e+06
31.706764176957,7.88622e+06
31.710261234893,7.88676e+06
31.711977292829,7.88729e+06
31.712465821797,7.88783e+06
31.713723350765,7.88836e+06
31.714409879733,7.8889e+06
31.716224937669,7.88944e+06
31.716839466637,7.88997e+06
31.717381995605,7.89051e+06
31.726484813065,7.89104e+06
31.727814611447,7.89158e+06
31.733405256287,7.89212e+06
31.738991959063,7.89265e+06
31.745839132871,7.89319e+06
31.746967661839,7.89372e+06
31.751521719775,7.89426e+06
31.752614248743,7.8948e+06
31.753697777711,7.89533e+06
31.756089835647,7.89587e+06
31.756569364615,7.8964e+06
31.758721951519,7.89694e+06
31.759282480487,7.89748e+06
31.759897009455,7.89801e+06
31.764659125327,7.89855e+06
