X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
196.075566270373,1
197.075566270373,2
199.075566270373,3
203.075566270373,4
211.075566270373,5
227.075566270373,6
259.075566270373,7
291.075566270373,8
293.344748986332,1
294.344748986332,2
296.344748986332,3
300.344748986332,4
308.344748986332,5
324.344748986332,6
336.175389965452,1
337.175389965452,2
339.175389965452,3
343.175389965452,4
351.175389965452,5
367.175389965452,6
