X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
190.875325830669,1
191.875325830669,2
193.875325830669,3
197.875325830669,4
205.875325830669,5
221.875325830669,6
253.875325830669,7
285.875325830669,8
289.631048532026,1
290.631048532026,2
292.631048532026,3
296.631048532026,4
304.631048532026,5
320.631048532026,6
336.620046728577,1
337.620046728577,2
339.620046728577,3
343.620046728577,4
351.620046728577,5
367.620046728577,6
