X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
30.26879766816,0.00397874
30.277925256177,0.00310632
30.287038256177,0.00221932
30.297038256177,0.00221932
30.307038265185,0.00221933
30.318024265185,0.00320533
30.327997265185,0.00317833
30.337038265185,0.00221933
30.347038265185,0.00221933
30.357038265185,0.00221933
30.367038265185,0.00221933
30.377038265185,0.00221933
30.387038265185,0.00221933
30.397038265185,0.00221933
30.407754274182,0.00293534
30.417997274182,0.00317834
30.428884274182,0.00406534
30.437038274182,0.00221934
30.447664274182,0.00284534
30.457925274182,0.00310634
30.467038274182,0.00221934
30.477038274182,0.00221934
30.487038274182,0.00221934
30.497038274182,0.00221934
30.508587283159,0.00376835
30.517988283159,0.00316935
30.534627283159,0.00980835
30.537655283159,0.00283635
30.547038283159,0.00221935
30.557038283159,0.00221935
30.567038283159,0.00221935
30.579271283159,0.00445235
30.587038283159,0.00221935
30.597736283159,0.00291735
30.607038292171,0.00221936
30.617889292171,0.00307036
30.627038292171,0.00221936
