X,frankfurt_urban_n_vehicles.MA[5].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles.MA[5].udpApp[0]/rcvdPk:vector(packetBytes)
42.224754557201,1032,1024
42.244534940622,1032,1024
42.307640740271,1032,1024
42.318927015535,1032,1024
42.321353815649,1032,1024
42.327828754337,1032,1024
42.453243982597,1032,1024
42.493021977547,1032,1024
42.501604397262,1032,1024
42.502871982225,1032,1024
42.507870023111,1032,1024
42.546263995424,1032,1024
42.616054406737,1032,1024
42.621538350386,1032,1024
42.626103105322,1032,1024
42.631800050205,1032,1024
42.632464104731,1032,1024
42.636886981147,1032,1024
42.758861433628,1032,1024
42.798068897366,1032,1024
42.875107336171,1032,1024
42.897274661744,1032,1024
42.899359509446,1032,1024
42.917317586565,1032,1024
42.940028549641,1032,1024
42.996483328423,1032,1024
43.019471684286,1032,1024
43.036497875476,1032,1024
43.048288453833,1032,1024
43.054712790621,1032,1024
43.250981114345,1032,1024
43.357286860359,1032,1024
43.425576577907,1032,1024
43.447303264469,1032,1024
43.565937969133,1032,1024
43.628768371677,1032,1024
43.658083570196,1032,1024
43.665927401537,1032,1024
43.769150226208,1032,1024
43.77157582527,1032,1024
43.815131696922,1032,1024
43.914051104572,1032,1024
43.914625313346,1032,1024
43.93171757202,1032,1024
43.936006154623,1032,1024
43.941432661006,1032,1024
43.973084036965,1032,1024
44.066161406478,1032,1024
44.06943990694,1032,1024
44.074564650136,1032,1024
44.087800270773,1032,1024
44.140980305074,1032,1024
44.180975804857,1032,1024
44.184533854055,1032,1024
44.191824031643,1032,1024
44.200774663593,1032,1024
44.201321904001,1032,1024
44.213280194895,1032,1024
44.238314999324,1032,1024
44.239582239732,1032,1024
44.288982686994,1032,1024
44.31745582594,1032,1024
44.338478275638,1032,1024
44.381458472807,1032,1024
44.458426049238,1032,1024
44.46096211027,1032,1024
44.467890621734,1032,1024
44.47951575413,1032,1024
44.487376148159,1032,1024
44.611792064266,1032,1024
44.638158025828,1032,1024
44.64666335451,1032,1024
44.654639485644,1032,1024
44.737206616438,1032,1024
44.739498708697,1032,1024
44.746272617982,1032,1024
44.767033979349,1032,1024
44.861871738355,1032,1024
44.88424968598,1032,1024
44.892721183841,1032,1024
44.901343708975,1032,1024
44.914201792349,1032,1024
45.01680045554,1032,1024
45.031564190531,1032,1024
45.035419880036,1032,1024
45.080357090017,1032,1024
45.161478011197,1032,1024
45.163175673614,1032,1024
45.247280697062,1032,1024
45.299585578576,1032,1024
45.311969697178,1032,1024
45.31939148684,1032,1024
45.456401527929,1032,1024
45.578097027927,1032,1024
45.579238388859,1032,1024
45.587021447775,1032,1024
45.592192991299,1032,1024
45.631219499742,1032,1024
45.642349730081,1032,1024
45.642897099231,1032,1024
45.646151240522,1032,1024
45.677142182497,1032,1024
45.678588991403,1032,1024
45.684862836748,1032,1024
45.716410687153,1032,1024
45.745285567445,1032,1024
45.747656147304,1032,1024
45.768187373487,1032,1024
45.797037674577,1032,1024
45.798242376313,1032,1024
45.856519621486,1032,1024
45.864990694078,1032,1024
46.023402331069,1032,1024
46.07721707246,1032,1024
46.082389477858,1032,1024
46.083710878182,1032,1024
46.092344954487,1032,1024
46.097658854525,1032,1024
46.2770392981,1032,1024
46.347418519226,1032,1024
46.389696955272,1032,1024
46.417912516926,1032,1024
46.432418973693,1032,1024
46.437044648421,1032,1024
46.443878462732,1032,1024
46.470672493839,1032,1024
46.497542388646,1032,1024
46.503061173018,1032,1024
46.512482042603,1032,1024
