X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
88.395744488925,1
88.895744488925,2
89.395744488925,3
89.895744488925,4
90.395744488925,5
90.895744488925,6
91.395744488925,7
91.895744488925,8
92.395744488925,9
92.895744488925,10
93.395744488925,11
93.895744488925,12
94.395744488925,13
94.895744488925,14
95.395744488925,15
95.895744488925,16
96.395744488925,17
96.895744488925,18
97.395744488925,19
97.895744488925,20
98.395744488925,21
98.895744488925,22
99.395744488925,23
99.895744488925,24
100.395744488925,25
