X,frankfurt_urban_n_vehicles.MA[4].idLayer/sequenceUpdateDa:vector
10.5,0
189.221251547022,1
268.632385438727,2
272.632385438727,3
284.632385438727,4
340.621083247276,5
340.693559466381,6
340.693559466381,7
